# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
95.2102304,368.8233067,1748.823307,-23.1524494,23.1524502,0.0268328,0.0268328,-2.2520529,0.0105376,2.2520776,270.2680918,0.0057739,1.35E-05,43.8000001,-120.6300281,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7997327,0,108.4157491,-10.248107,0,0,64.6167716,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3.6326485,820.3751583,0.0010326,333.500285,0.0694226,2.41E+06,10.5791,87.8996865,0.5,0.9255644,0.0024371
95.7102304,357.2504361,1737.250436,-23.1390331,23.1390338,0.0267557,0.0267557,-2.2491676,0.0105383,2.2491923,270.2684533,0.0057671,1.35E-05,43.8000001,-120.630028,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7997683,0,108.4157491,-10.248107,0,0,64.6164986,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3.7078722,821.5465158,0.0010337,333.5458705,0.0693729,2.41E+06,10.5791,87.8996865,0.5,0.9257197,0.0024357
96.2102304,345.684264,1725.684264,-23.1256552,23.125656,0.0266789,0.0266789,-2.2462858,0.010539,2.2463105,270.2688153,0.0057604,1.34E-05,43.8000001,-120.630028,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7998039,0,108.4157491,-10.248107,0,0,64.6162279,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3.7830523,822.7171952,0.0010349,333.5914297,0.0693233,2.41E+06,10.5791,87.8996865,0.5,0.9258748,0.0024343
96.7102304,334.1247713,1714.124771,-23.1123158,23.1123165,0.0266026,0.0266026,-2.2434072,0.0105397,2.243432,270.2691778,0.0057537,1.34E-05,43.8000001,-120.630028,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7998395,0,108.4157491,-10.248107,0,0,64.6159595,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3.858189,823.8871986,0.0010361,333.6369625,0.0692738,2.41E+06,10.5791,87.8996865,0.5,0.9260303,0.0024329
97.2102304,322.5719387,1702.571939,-23.0990145,23.0990152,0.0265266,0.0265266,-2.240532,0.0105404,2.2405568,270.2695409,0.005747,1.33E-05,43.8000001,-120.6300279,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.799875,0,108.4157491,-10.248107,0,0,64.6156935,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3.9332824,825.0565278,0.0010373,333.6824691,0.0692245,2.41E+06,10.5791,87.8996865,0.5,0.9262392,0.0024315
97.7102304,311.0257473,1691.025747,-23.0857512,23.0857519,0.026451,0.026451,-2.2376602,0.0105411,2.237685,270.2699044,0.0057404,1.33E-05,43.8000001,-120.6300279,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999105,0,108.4157491,-10.248107,0,0,64.6154297,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.0083326,826.2251849,0.0010385,333.7279496,0.0691754,2.41E+06,10.5791,87.8996865,0.5,0.9263938,0.0024301
98.2102304,299.486178,1679.486178,-23.0725257,23.0725264,0.0263757,0.0263757,-2.2347917,0.0105418,2.2348165,270.2702684,0.0057337,1.32E-05,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.799946,0,108.4157491,-10.248107,0,0,64.6151683,26.5633264,0,26.5633264,0,26.5633264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.0833398,827.3931717,0.0010397,333.7734039,0.0691263,2.41E+06,10.5791,87.8996865,0.001,0.9265568,0.0024287
98.2112304,299.4631055,1679.463106,-23.0724994,23.0725001,74.3379375,74.3379398,-2.2347859,0.0105418,2.2348108,270.2702691,0.0057337,0.0184803,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999461,0,108.4157491,-10.248107,0,0,553.2673755,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.0834898,827.395507,0.0010397,333.7734948,0.0691262,2.41E+06,10.5791,87.8996865,0.0134521,0.9270091,0.0024287
98.2246825,299.1594584,1679.159458,-22.0724994,22.0725001,67.2049537,67.2049558,-2.2347105,0.0105418,2.2347354,270.2702787,0.0054851,0.0168126,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.799947,0,108.4157491,-10.248107,0,0,506.3628593,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.0854635,827.4262409,0.0010397,333.7746909,0.0661299,2.31E+06,10.5791,87.8996865,0.0148799,0.9272018,0.0023234
98.2395623,298.8384628,1678.838463,-21.0724994,21.0725001,60.3877863,60.3877882,-2.2346307,0.0105418,2.2346556,270.2702888,0.0052349,0.0152182,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.799948,0,108.4157491,-10.248107,0,0,461.535065,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.08755,827.4587307,0.0010398,333.7759553,0.0631337,2.20E+06,10.5791,87.8996865,0.0165596,0.9273653,0.0022182
98.256122,298.4977896,1678.49779,-20.0724994,20.0725001,53.8864451,53.8864468,-2.2345461,0.0105418,2.234571,270.2702996,0.0049829,0.013697,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.799949,0,108.4157491,-10.248107,0,0,418.784056,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.0897644,827.4932123,0.0010398,333.7772972,0.0601374,2.10E+06,10.5791,87.8996865,0.0185575,0.9277365,0.0021129
98.2746795,298.1345721,1678.134572,-19.0724995,19.0725001,47.7009403,47.7009418,-2.234456,0.0105418,2.2344809,270.2703111,0.0047287,0.0122489,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999501,0,108.4157491,-10.248107,0,0,378.1099001,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.0921253,827.5299756,0.0010398,333.7787279,0.0571411,1.99E+06,10.5791,87.8996865,0.0209639,0.9279599,0.0020076
98.2956435,297.7452192,1677.745219,-18.0724995,18.0725001,41.8312829,41.8312843,-2.2343596,0.0105419,2.2343844,270.2703233,0.004472,0.0108736,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999513,0,108.4157491,-10.248107,0,0,339.5126697,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.0946561,827.5693843,0.0010399,333.7802616,0.0541449,1.89E+06,10.5791,87.8996865,0.0239056,0.9281348,0.0019024
98.319549,297.3251389,1677.325139,-17.0724995,17.0725001,36.2774848,36.277486,-2.2342558,0.0105419,2.2342806,270.2703365,0.004212,0.0095708,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999526,0,108.4157491,-10.248107,0,0,302.9924432,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.0973866,827.611903,0.0010399,333.7819163,0.0511487,1.79E+06,10.5791,87.8996865,0.0275653,0.9283251,0.0017971
98.3471143,296.8683129,1676.868313,-16.0724996,16.0725001,31.0395591,31.0395602,-2.2341433,0.0105419,2.2341682,270.2703508,0.0039482,0.0083404,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.799954,0,108.4157491,-10.248107,0,0,268.5493064,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.100356,827.6581411,0.00104,333.7837157,0.0481524,1.68E+06,10.5791,87.8996865,0.032217,0.9285851,0.0016918
98.3793313,296.3666144,1676.366614,-15.0724996,15.0725001,26.1175203,26.1175213,-2.2340204,0.0105419,2.2340453,270.2703664,0.0036795,0.0071816,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999556,0,108.4157491,-10.248107,0,0,236.1833553,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.103617,827.7089209,0.00104,333.7856919,0.0451562,1.58E+06,10.5791,87.8996865,0.0382885,0.9288402,0.0015866
98.4176198,295.8086557,1675.808656,-14.0724997,14.0725001,21.5113852,21.511386,-2.2338848,0.010542,2.2339097,270.2703837,0.0034045,0.0060938,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999573,0,108.4157491,-10.248107,0,0,205.8947001,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.1072437,827.7653951,0.0010401,333.7878897,0.04216,1.47E+06,10.5791,87.8996865,0.046487,0.9290816,0.0014813
98.4641068,295.1777108,1675.177711,-13.0724997,13.0725001,17.2211738,17.2211745,-2.2337331,0.010542,2.233758,270.270403,0.0031212,0.0050756,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999592,0,108.4157491,-10.248107,0,0,177.6834732,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.1113449,827.8292567,0.0010401,333.790375,0.0391638,1.37E+06,10.5791,87.8996865,0.058068,0.9293677,0.0013761
98.5221748,294.4476502,1674.44765,-12.0724997,12.0725001,13.2469118,13.2469125,-2.2335604,0.010542,2.2335853,270.2704249,0.0028265,0.0041251,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999615,0,108.4157491,-10.248107,0,0,151.549844,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.1160903,827.9031504,0.0010402,333.7932507,0.0361676,1.26E+06,10.5791,87.8996865,0.0754893,0.9296105,0.0012708
98.5976641,293.5740505,1673.574051,-11.0724998,11.0725001,9.5886359,9.5886364,-2.2333588,0.0105421,2.2333837,270.2704506,0.0025151,0.0032386,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999642,0,108.4157491,-10.248107,0,0,127.4940541,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.1217687,827.9915725,0.0010403,333.7966918,0.0331714,1.16E+06,10.5791,87.8996865,0.1042901,0.9298362,0.0011655
98.7019542,292.4714432,1672.471443,-10.0724998,10.0725001,6.2464074,6.2464078,-2.2331141,0.0105422,2.233139,270.2704817,0.0021774,0.0024085,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999676,0,108.4157491,-10.248107,0,0,105.5165089,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.1289356,828.1031738,0.0010404,333.801035,0.0301752,1.05E+06,10.5791,87.8996865,0.160092,0.9300188,0.0010603
98.8620462,290.9389625,1670.938963,-9.0724999,9.0725001,3.2203603,3.2203608,-2.2327964,0.0105422,2.2328213,270.2705221,0.0017918,0.0016165,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999723,0,108.4157491,-10.248107,0,0,85.618094,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.1388967,828.258285,0.0010406,333.8070714,0.0271789,9.49E+05,10.5791,87.8996865,0.3105242,0.9302103,9.55E-04
99.1725704,288.2769936,1668.276994,-8.0725,8.0725001,0.5109628,0.5109634,-2.232318,0.0105423,2.2323429,270.2705829,0.0012898,7.98E-04,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999805,0,108.4157491,-10.248107,0,0,67.801901,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.1561995,828.5277184,0.0010408,333.8175569,0.0241824,8.45E+05,10.5791,87.8996865,0.391453,0.9303756,8.50E-04
99.5640235,285.1561378,1665.156138,-7.8724821,7.8724822,0.0093417,0.0093499,-2.2318742,0.0105424,2.2318991,270.2706391,9.78E-04,3.89E-04,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999901,0,108.4157491,-10.248107,0,0,64.5034427,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.1764851,828.8435983,0.0010412,333.82985,0.0235823,8.24E+05,10.5791,87.8996865,0.4012751,0.9306677,8.29E-04
99.9652986,281.9978585,1661.997859,-7.8687335,7.8687335,0.0030465,0.0030527,-2.2315133,0.0105425,2.2315382,270.2706846,8.21E-04,1.95E-04,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.7999998,0,108.4157491,-10.248107,0,0,64.4621106,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.1970139,829.1632661,0.0010415,333.8422904,0.0235702,8.24E+05,10.5791,87.8996865,0.4013412,0.9308298,8.28E-04
100.3666399,278.8400566,1658.840057,-7.8675108,7.8675108,0.0030427,0.0030442,-2.2311993,0.0105425,2.2312242,270.2707239,7.43E-04,9.77E-05,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8000095,0,108.4157491,-10.248107,0,0,64.462149,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.2175396,829.4828856,0.0010418,333.854729,0.0235657,8.24E+05,10.5791,87.8996865,0.4012786,0.9309863,8.28E-04
100.7679185,275.6832376,1655.683238,-7.8662899,7.8662899,0.0030403,0.0030407,-2.230909,0.0105426,2.2309339,270.2707601,7.04E-04,4.91E-05,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8000192,0,108.4157491,-10.248107,0,0,64.4621974,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.238059,829.8024055,0.0010421,333.8671637,0.0235611,8.24E+05,10.5791,87.8996865,0.4012161,0.9312345,8.28E-04
101.1691346,272.5274005,1652.527401,-7.86507,7.8650701,0.003038,0.0030381,-2.2306306,0.0105426,2.2306555,270.2707947,6.84E-04,2.48E-05,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8000289,0,108.4157491,-10.248107,0,0,64.4622458,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.2585719,830.1218261,0.0010425,333.8795946,0.0235566,8.24E+05,10.5791,87.8996865,0.4011535,0.9315151,8.28E-04
101.5702881,269.3725442,1649.372544,-7.8638513,7.8638514,0.0030356,0.0030357,-2.2303581,0.0105426,2.230383,270.2708284,6.74E-04,1.27E-05,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8000386,0,108.4157491,-10.248107,0,0,64.4622942,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.2790785,830.4411475,0.0010428,333.8920215,0.0235521,8.24E+05,10.5791,87.8996865,0.4010911,0.931692,8.28E-04
101.9713792,266.2186677,1646.218668,-7.8626338,7.8626338,0.0030333,0.0030333,-2.2300887,0.0105427,2.2301137,270.2708618,6.69E-04,6.59E-06,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8000483,0,108.4157491,-10.248107,0,0,64.4623426,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.2995787,830.7603696,0.0010431,333.9044447,0.0235476,8.24E+05,10.5791,87.8996865,0.4010287,0.9318564,8.28E-04
102.3724079,263.06577,1643.06577,-7.8614173,7.8614174,0.003031,0.003031,-2.2298209,0.0105427,2.2298459,270.2708949,6.66E-04,3.55E-06,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.800058,0,108.4157491,-10.248107,0,0,64.4623911,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.3200725,831.0794927,0.0010434,333.9168639,0.023543,8.25E+05,10.5791,87.8996865,0.4009663,0.9320281,8.28E-04
102.7733742,259.9138499,1639.91385,-7.860202,7.8602021,0.0030286,0.0030286,-2.229554,0.0105427,2.2295789,270.2709279,6.65E-04,2.03E-06,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8000677,0,108.4157491,-10.248107,0,0,64.4624395,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.34056,831.3985168,0.0010438,333.9292793,0.0235385,8.25E+05,10.5791,87.8996865,0.400904,0.9321971,8.27E-04
103.1742782,256.7629065,1636.762907,-7.8589878,7.8589879,0.0030263,0.0030263,-2.2292875,0.0105427,2.2293125,270.2709608,6.64E-04,1.27E-06,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8000774,0,108.4157491,-10.248107,0,0,64.4624879,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.3610411,831.7174421,0.0010441,333.9416909,0.023534,8.25E+05,10.5791,87.8996865,0.4008418,0.93238,8.27E-04
103.5751201,253.6129387,1633.612939,-7.8577748,7.8577748,0.003024,0.003024,-2.2290214,0.0105428,2.2290463,270.2709937,6.64E-04,8.93E-07,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8000871,0,108.4157491,-10.248107,0,0,64.4625364,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.3815159,832.0362687,0.0010444,333.9540986,0.0235295,8.25E+05,10.5791,87.8996865,0.4007796,0.9325572,8.27E-04
103.9758997,250.4639454,1630.463945,-7.8565628,7.8565628,0.0030217,0.0030217,-2.2287555,0.0105428,2.2287804,270.2710266,6.63E-04,7.02E-07,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8000968,0,108.4157491,-10.248107,0,0,64.4625848,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.4019844,832.3549966,0.0010447,333.9665025,0.023525,8.25E+05,10.5791,87.8996865,0.4007175,0.9327163,8.27E-04
104.3766172,247.3159255,1627.315926,-7.855352,7.855352,0.0030194,0.0030194,-2.2284897,0.0105428,2.2285146,270.2710595,6.63E-04,6.07E-07,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8001064,0,108.4157491,-10.248107,0,0,64.4626333,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.4224465,832.6736259,0.001045,333.9789026,0.0235205,8.25E+05,10.5791,87.8996865,0.4006555,0.9328733,8.27E-04
104.7772727,244.1688781,1624.168878,-7.8541423,7.8541423,0.003017,0.003017,-2.2282241,0.0105428,2.228249,270.2710924,6.63E-04,5.59E-07,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8001161,0,108.4157491,-10.248107,0,0,64.4626817,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.4429023,832.9921569,0.0010454,333.9912988,0.023516,8.25E+05,10.5791,87.8996865,0.4005935,0.9330669,8.27E-04
105.1778662,241.0228021,1621.022802,-7.8529337,7.8529337,0.0030147,0.0030147,-2.2279586,0.0105428,2.2279836,270.2711252,6.63E-04,5.34E-07,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8001258,0,108.4157491,-10.248107,0,0,64.4627302,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.4633518,833.3105895,0.0010457,334.0036912,0.0235115,8.25E+05,10.5791,87.8996865,0.4005315,0.9332318,8.27E-04
105.5783977,237.8776964,1617.877696,-7.8517262,7.8517262,0.0030124,0.0030124,-2.2276933,0.0105429,2.2277182,270.2711581,6.62E-04,5.22E-07,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8001355,0,108.4157491,-10.248107,0,0,64.4627786,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.483795,833.6289239,0.001046,334.0160798,0.023507,8.25E+05,10.5791,87.8996865,0.4004696,0.9333999,8.26E-04
105.9788673,234.7335601,1614.73356,-7.8505198,7.8505198,0.0030101,0.0030101,-2.227428,0.0105429,2.227453,270.2711909,6.62E-04,5.16E-07,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8001451,0,108.4157491,-10.248107,0,0,64.4628271,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.5042319,833.9471602,0.0010463,334.0284645,0.0235025,8.25E+05,10.5791,87.8996865,0.4004078,0.9335587,8.26E-04
106.3792751,231.590392,1611.590392,-7.8493145,7.8493145,0.0030078,0.0030078,-2.2271629,0.0105429,2.2271879,270.2712238,6.62E-04,5.12E-07,43.8000001,-120.6300278,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8001548,0,108.4157491,-10.248107,0,0,64.4628755,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.5246625,834.2652985,0.0010467,334.0408454,0.0234981,8.25E+05,10.5791,87.8996865,0.400346,0.9337661,8.26E-04
106.7796212,228.4481911,1608.448191,-7.8481103,7.8481104,0.0030055,0.0030055,-2.2268979,0.0105429,2.2269229,270.2712566,6.62E-04,5.10E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8001645,0,108.4157491,-10.248107,0,0,64.462924,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.5450868,834.5833389,0.001047,334.0532226,0.0234936,8.25E+05,10.5791,87.8996865,0.4002843,0.9339321,8.26E-04
107.1799055,225.3069565,1605.306957,-7.8469073,7.8469073,0.0030032,0.0030032,-2.2266331,0.0105429,2.2266581,270.2712894,6.62E-04,5.09E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8001741,0,108.4157491,-10.248107,0,0,64.4629725,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.5655048,834.9012815,0.0010473,334.0655959,0.0234891,8.26E+05,10.5791,87.8996865,0.4002226,0.9341001,8.26E-04
107.5801281,222.166687,1602.166687,-7.8457053,7.8457053,0.003001,0.003001,-2.2263684,0.010543,2.2263933,270.2713222,6.61E-04,5.08E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8001838,0,108.4157491,-10.248107,0,0,64.4630209,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.5859165,835.2191264,0.0010476,334.0779654,0.0234847,8.26E+05,10.5791,87.8996865,0.400161,0.9342635,8.26E-04
107.9802892,219.0273817,1599.027382,-7.8445044,7.8445045,0.0029987,0.0029987,-2.2261037,0.010543,2.2261287,270.271355,6.61E-04,5.08E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8001935,0,108.4157491,-10.248107,0,0,64.4630694,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.606322,835.5368737,0.0010479,334.0903311,0.0234802,8.26E+05,10.5791,87.8996865,0.4000995,0.9344396,8.26E-04
