# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
22.9,3072.2669342,14.8725884,-9.8317616,14.8748195,9.831762,-4.2207651,-0.0218232,4.2208215,-179.7037583,0.2576217,0.0027548,43.4999998,-120.0000523,9.7911551,0.2336335,0,7.3375763e-4,-8.3533968e-7,2.3101488e4,12.745,28.7547727,0.1049087,285.8555756,217.7994792,4.2194864,0.0460733,2.5300445e6,0,0.9399424,0.5324451,0.5325348,0.3986233,0.0135459,0.120276,0.049603,0.2082882,-2.098257e-4,0,0,0,0,0.0010882,0.0015739,16.129,204.3171233,89.2412603,-179.7160758,0,-13.9397351,581.0177,322.8514205,0.05,0.2416083
22.95,3072.998275,14.3810626,-9.8292849,14.3833674,9.8292853,-4.2336426,-0.0218832,4.2336991,-179.7038481,0.2574818,0.0028429,43.4999998,-120.0000525,9.7911528,0.2536305,0,7.5034966e-4,-7.4383579e-7,2.3101488e4,12.745,28.7547727,0.1049087,285.7766199,217.7994792,4.2145912,0.0445514,2.4462926e6,0,0.8828164,0.5348698,0.5349759,0.4010775,0.0135342,0.120258,0.0538937,0.226369,-2.079003e-4,0,0,0,0,0.0012171,0.001522,16.129,204.3171233,89.2279035,-179.7162811,0,-13.9444888,580.9604811,322.8485398,0.05,0.2419624
23,3073.7050425,13.8896588,-9.8268822,13.8920425,9.8268827,-4.2465129,-0.0219431,4.2465696,-179.7039366,0.2573375,0.0029277,43.4999998,-120.0000526,9.7911505,0.2756602,0,7.6705892e-4,-6.3214692e-7,2.3101488e4,12.745,28.7547727,0.1049087,285.6898565,217.7994792,4.2092118,0.04303,2.3625786e6,0,0.8274,0.5374032,0.537529,0.4036396,0.0135229,0.1202407,0.0586289,0.2458598,-2.0046498e-4,0,0,0,0,0.0013634,0.00147,16.129,204.3171233,89.2142471,-179.7165199,0,-13.9490828,580.9051849,322.8457558,0.05,0.242347
23.05,3074.3872428,13.3983733,-9.8245538,13.4008415,9.8245543,-4.259376,-0.0220031,4.2594328,-179.7040238,0.2571891,0.003009,43.4999998,-120.0000528,9.7911483,0.299976,0,7.8405343e-4,-6.1722265e-7,2.3101488e4,12.745,28.7547727,0.1049087,285.5943401,217.7994792,4.2032898,0.0415088,2.2789014e6,0,0.7736968,0.5400543,0.5402039,0.4063185,0.0135118,0.120224,0.0638655,0.2670111,-2.6190551e-4,0,0,0,0,0.0015308,0.001418,16.129,204.3171233,89.2002874,-179.7167777,0,-13.9535171,580.8518107,322.8430686,0.05,0.2427814
23.1,3075.0448818,12.9072023,-9.8222998,12.9097614,9.8223003,-4.2722315,-0.0220631,4.2722885,-179.7041097,0.2570367,0.0030861,43.4999998,-120.000053,9.7911462,0.3268696,0,8.011703e-4,-5.3285427e-7,2.3101488e4,12.745,28.7547727,0.1049087,285.4889892,217.7994792,4.196758,0.0399881,2.1952598e6,0,0.7217106,0.5428332,0.5430115,0.4091243,0.013501,0.1202079,0.0696697,0.2903526,2.5360207e-5,0,0,0,0,0.0017223,0.0013661,16.129,204.3171233,89.1860206,-179.7170393,0,-13.9577917,580.8003582,322.8404782,0.05,0.2432452
23.15,3075.6779649,12.4161421,-9.8201205,12.4187992,9.820121,-4.2850793,-0.0221231,4.2851364,-179.7041943,0.2568806,0.0031585,43.4999998,-120.0000531,9.7911442,0.3566805,0,8.1847961e-4,-4.7322747e-7,2.3101488e4,12.745,28.7547727,0.1049087,285.372553,217.7994792,4.189539,0.0384676,2.1116529e6,0,0.6714458,0.5457511,0.5459643,0.4120683,0.0134905,0.1201924,0.0761186,0.316961,-2.5480806e-4,0,0,0,0,0.0019425,0.0013142,16.129,204.3171233,89.1714438,-179.7173151,0,-13.9619068,580.7508269,322.8379845,0.05,0.2444163
23.2,3076.2864978,11.9251891,-9.8180159,11.9279521,9.8180165,-4.2979192,-0.0221832,4.2979765,-179.7042775,0.2567209,0.0032256,43.4999998,-120.0000533,9.7911423,0.3898051,0,8.3597608e-4,-4.4217894e-7,2.3101488e4,12.745,28.7547727,0.1049087,285.2435797,217.7994792,4.1815426,0.0369475,2.0280795e6,0,0.6229072,0.548821,0.5490768,0.4151634,0.0134802,0.1201775,0.0833031,0.3458808,4.7444165e-4,0,0,0,0,0.0021966,0.0012622,16.129,204.3171233,89.1565538,-179.7176092,0,-13.9658622,580.7032163,322.8355875,0.05,0.24541
23.25,3076.8704855,11.4343394,-9.8159865,11.4372173,9.815987,-4.3107511,-0.0222432,4.3108084,-179.7043595,0.2565581,0.0032868,43.4999998,-120.0000534,9.7911404,0.426707,0,8.5353257e-4,-3.7338001e-7,2.3101488e4,12.745,28.7547727,0.1049087,285.1003863,217.7994792,4.1726646,0.0354276,1.9445387e6,0,0.5761001,0.5520576,0.5523654,0.4184242,0.0134702,0.1201632,0.0913301,0.3790737,-4.5277094e-4,0,0,0,0,0.0024906,0.0012103,16.129,204.3171233,89.1413484,-179.717896,0,-13.9696582,580.6575261,322.8332872,0.05,0.2466458
23.3,3077.4299333,10.9435893,-9.8140324,10.9465923,9.8140329,-4.3235747,-0.0223033,4.3236322,-179.7044403,0.2563924,0.0033413,43.4999998,-120.0000536,9.7911386,0.467937,0,8.7120307e-4,-3.2319131e-7,2.3101488e4,12.745,28.7547727,0.1049087,284.9409877,217.7994792,4.1627818,0.0339081,1.8610294e6,0,0.5310301,0.5554777,0.5558495,0.4218677,0.0134605,0.1201495,0.1003274,0.4145319,-2.0806562e-4,0,0,0,0,0.0028326,0.0011584,16.129,204.3171233,89.1258258,-179.7181917,0,-13.9732946,580.6137559,322.8310835,0.05,0.2471494
23.35,3077.9648461,10.452935,-9.8121539,10.4560748,9.8121545,-4.33639,-0.0223634,4.3364476,-179.7045197,0.2562241,0.0033885,43.4999998,-120.0000538,9.7911369,0.5141476,0,8.8890258e-4,-2.6694758e-7,2.3101488e4,12.745,28.7547727,0.1049087,284.763054,217.7994792,4.1517499,0.0323889,1.7775508e6,0,0.4877037,0.5591005,0.5595515,0.4255131,0.013451,0.1201364,0.1104479,0.4554272,2.6064809e-5,0,0,0,0,0.003232,0.0011066,16.129,204.3171233,89.1099849,-179.7184972,0,-13.9767715,580.5719053,322.8289765,0.05,0.2476159
23.4,3078.4752284,9.9623727,-9.8103513,9.9656627,9.8103519,-4.3491968,-0.0224235,4.3492546,-179.704598,0.2560537,0.0034276,43.4999998,-120.0000539,9.7911353,0.5661215,0,9.0661332e-4,-2.2434601e-7,2.3101488e4,12.745,28.7547727,0.1049087,284.5638177,217.7994792,4.1393973,0.03087,1.6941019e6,0,0.4461276,0.5629487,0.5634981,0.429383,0.0134418,0.1201239,0.1218764,0.5004333,-1.5584938e-4,0,0,0,0,0.0037011,0.0010547,16.129,204.3171233,89.0938252,-179.7188093,0,-13.980089,580.5319739,322.8269661,0.05,0.2481077
23.45,3078.9610848,9.4718986,-9.8086251,9.4753543,9.8086257,-4.361995,-0.0224836,4.362053,-179.704675,0.2558815,0.0034578,43.4999998,-120.0000541,9.7911337,0.624805,0,9.2428387e-4,-1.6558338e-7,2.3101488e4,12.745,28.7547727,0.1049087,284.3399702,217.7994792,4.1255187,0.0293514,1.6106819e6,0,0.4063095,0.5670485,0.567721,0.4335037,0.0134328,0.120112,0.1348385,0.5515983,4.8382741e-4,0,0,0,0,0.0042552,0.0010029,16.129,204.3171233,89.0773471,-179.7191295,0,-13.9832471,580.4939613,322.8250523,0.05,0.248619
23.5,3079.4224197,8.981509,-9.8069755,8.9851483,9.8069761,-4.3747846,-0.0225438,4.3748427,-179.7047507,0.2557081,0.0034781,43.4999998,-120.0000542,9.7911322,0.6913509,0,9.4186251e-4,-1.424881e-7,2.3101488e4,12.745,28.7547727,0.1049087,284.087529,217.7994792,4.1098673,0.027833,1.5272899e6,0,0.3682576,0.5714308,0.5722583,0.4379059,0.0134241,0.1201007,0.1496121,0.6103975,-1.9473955e-4,0,0,0,0,0.0049139,9.5100849e-4,16.129,204.3171233,89.0605517,-179.7194455,0,-13.9862457,580.4578673,322.8232351,0.05,0.2489949
23.55,3079.859237,8.4911999,-9.8054031,8.495044,9.8054037,-4.3875655,-0.0226039,4.3876238,-179.7048253,0.2555339,0.0034876,43.4999998,-120.0000544,9.7911308,0.7671781,0,9.5929783e-4,-9.3956164e-8,2.3101488e4,12.745,28.7547727,0.1049087,283.8016575,217.7994792,4.0921432,0.026315,1.4439254e6,0,0.331981,0.5761323,0.5771565,0.4426266,0.0134156,0.12009,0.1665431,0.6758512,-3.3093213e-4,0,0,0,0,0.0057027,8.9917973e-4,16.129,204.3171233,89.043441,-179.7197593,0,-13.989085,580.4236914,322.8215145,0.05,0.2494425
23.6,3080.2715409,8.0009675,-9.8039081,8.0050415,9.8039088,-4.4003377,-0.0226641,4.4003961,-179.7048986,0.2553595,0.0034854,43.4999998,-120.0000546,9.7911294,0.8540544,0,9.7653522e-4,-7.2699222e-8,2.3101488e4,12.745,28.7547727,0.1049087,283.4764223,217.7994792,4.0719786,0.0247972,1.3605877e6,0,0.2974895,0.581197,0.582473,0.4477097,0.0134074,0.1200799,0.1860681,0.7508412,2.4789831e-4,0,0,0,0,0.0066551,8.4736411e-4,16.129,204.3171233,89.0260182,-179.7200728,0,-13.991765,580.3914335,322.8198904,0.05,0.2497788
23.65,3080.659335,7.5108078,-9.8024913,7.5151416,9.8024919,-4.4131012,-0.0227243,4.4131597,-179.7049708,0.2551856,0.0034703,43.4999998,-120.0000547,9.7911282,0.9542078,0,9.9351272e-4,-3.8881788e-8,2.3101488e4,12.745,28.7547727,0.1049087,283.1044687,217.7994792,4.0489174,0.0232798,1.2772765e6,0,0.2647941,0.5866783,0.5882796,0.4532085,0.0133993,0.1200705,0.2087451,0.8370087,5.6819885e-5,0,0,0,0,0.0078158,7.955622e-4,16.129,204.3171233,89.0082873,-179.7203794,0,-13.9942857,580.3610932,322.8183629,0.05,0.2501268
23.7,3081.0226229,7.0207171,-9.801153,7.025347,9.8011536,-4.425856,-0.0227845,4.4259147,-179.7050417,0.2550127,0.0034413,43.4999998,-120.0000549,9.791127,1.0704877,0,0.0010102,-6.1503776e-9,2.3101488e4,12.745,28.7547727,0.1049087,282.6765722,217.7994792,4.0223878,0.0217626,1.1939917e6,0,0.2339067,0.5926415,0.5946676,0.4591885,0.0133914,0.1200616,0.2352994,0.9368775,-2.623239e-4,0,0,0,0,0.009246,7.4377486e-4,16.129,204.3171233,88.9902538,-179.7206797,0,-13.9966471,580.3326702,322.8169319,0.05,0.2504679
23.75,3081.3614078,6.5306913,-9.799894,6.5356616,9.7998945,-4.4386022,-0.0228447,4.438661,-179.7051115,0.2548417,0.0033971,43.4999998,-120.000055,9.7911259,1.2065959,0,0.0010264,1.9577659e-8,2.3101488e4,12.745,28.7547727,0.1049087,282.1810054,217.7994792,3.9916626,0.0202458,1.1107333e6,0,0.2048407,0.5991678,0.6017558,0.4657307,0.0133838,0.1200533,0.2666899,1.0530969,-1.1743423e-4,0,0,0,0,0.0110295,6.9200329e-4,16.129,204.3171233,88.9719242,-179.7209748,0,-13.9988492,580.3061642,322.8155974,0.05,0.2552775
23.8,3081.675693,6.0407264,-9.7987148,6.0460925,9.7987154,-4.4513399,-0.0229049,4.4513989,-179.70518,0.2546733,0.0033367,43.4999998,-120.0000552,9.7911248,1.3674319,0,0.0010421,4.1851486e-8,2.3101488e4,12.745,28.7547727,0.1049087,281.6026307,217.7994792,3.9558033,0.0187293,1.0275021e6,0,0.1776104,0.6063598,0.6097013,0.4729379,0.0133763,0.1200456,0.3042118,1.1899593,4.3160221e-4,0,0,0,0,0.0132865,6.4024926e-4,16.129,204.3171233,88.9533066,-179.721264,0,-14.000892,580.2815751,322.8143594,0.05,0.256148
23.85,3081.9654814,5.5508185,-9.7976163,5.5566501,9.7976168,-4.4640693,-0.0229652,4.4641284,-179.7052475,0.2545083,0.0032586,43.4999998,-120.0000553,9.7911239,1.5596179,0,0.0010573,6.393575e-8,2.3101488e4,12.745,28.7547727,0.1049087,280.9215704,217.7994792,3.9135775,0.0172132,9.4429917e5,0,0.1522323,0.614349,0.618718,0.4809415,0.013369,0.1200385,0.3496557,1.352621,4.3010889e-4,0,0,0,0,0.0161916,5.8851525e-4,16.129,204.3171233,88.9344105,-179.721544,0,-14.0027756,580.2589026,322.813218,0.05,0.2567774
23.9,3082.2307757,5.0609635,-9.7965992,5.0673508,9.7965997,-4.4767906,-0.0230254,4.4768498,-179.7053137,0.2543477,0.0031615,43.4999998,-120.0000555,9.791123,1.7923287,0,0.0010718,8.6316609e-8,2.3101488e4,12.745,28.7547727,0.1049087,280.1112001,217.7994792,3.8633344,0.0156975,8.6112684e5,0,0.1287243,0.623308,0.6291053,0.4899142,0.0133617,0.120032,0.4055682,1.54673,1.8040707e-4,0,0,0,0,0.0200071,5.368049e-4,16.129,204.3171233,88.9152473,-179.721816,0,-14.0045,580.2381464,322.812173,0.05,0.2573885
23.95,3082.4715786,4.5711572,-9.7956645,4.5782193,9.795665,-4.4895039,-0.0230857,4.4895633,-179.7053788,0.2541925,0.0030441,43.4999998,-120.0000557,9.7911222,2.0786513,0,0.0010855,1.0157058e-7,2.3101488e4,12.745,28.7547727,0.1049087,279.1350328,217.7994792,3.8028119,0.0141823,7.7798874e5,0,0.1071067,0.6334685,0.6412975,0.5000877,0.0133546,0.1200261,0.4756928,1.7834824,7.3352179e-5,0,0,0,0,0.0251421,4.8512355e-4,16.129,204.3171233,88.8958299,-179.7220799,0,-14.0060653,580.2193064,322.8112245,0.05,0.2580648
24,3082.6878922,4.0813957,-9.7948132,4.0892944,9.7948136,-4.5022096,-0.023146,4.5022691,-179.7054427,0.2540437,0.0029048,43.4999998,-120.0000558,9.7911214,2.4379158,0,0.0010984,1.1936481e-7,2.3101488e4,12.745,28.7547727,0.1049087,277.9417073,217.7994792,3.7288256,0.0126678,6.9489088e5,0,0.087402,0.6451512,0.6559506,0.5117827,0.0133476,0.1200209,0.5657574,2.0774968,-3.6522515e-4,0,0,0,0,0.0322632,4.3347932e-4,16.129,204.3171233,88.8761733,-179.7223357,0,-14.0074713,580.2023824,322.8103724,0.05,0.2586539
24.05,3082.8797188,3.5916745,-9.7940465,3.6006378,9.7940469,-4.5149081,-0.0232064,4.5149677,-179.7055055,0.2539024,0.0027424,43.4999998,-120.000056,9.7911207,2.8999179,0,0.0011102,1.374664e-7,2.3101488e4,12.745,28.7547727,0.1049087,276.4565959,217.7994792,3.6367485,0.0111541,6.1184322e5,0,0.0696357,0.658815,0.6741064,0.5254583,0.0133405,0.1200162,0.6849685,2.4483987,-4.2801702e-4,0,0,0,0,0.0425162,3.818849e-4,16.129,204.3171233,88.8562945,-179.7225841,0,-14.0087182,580.1873742,322.8096168,0.05,0.2592074
24.1,3083.0470603,3.1019896,-9.7933656,3.1123526,9.793366,-4.5275997,-0.0232667,4.5276595,-179.7055672,0.2537699,0.0025552,43.4999998,-120.0000561,9.7911202,3.5130942,0,0.0011209,1.487832e-7,2.3101488e4,12.745,28.7547727,0.1049087,274.5670626,217.7994792,3.5195972,0.0096415,5.2886271e5,0,0.0538358,0.6751472,0.6975213,0.5418017,0.0133334,0.1200121,0.8490682,2.9308104,-1.4451872e-4,0,0,0,0,0.0580058,3.3036119e-4,16.129,204.3171233,88.8362127,-179.7228254,0,-14.0098059,580.1742817,322.8089576,0.05,0.2597752
24.15,3083.1899183,2.6123366,-9.792772,2.6246217,9.7927723,-4.540285,-0.0233271,4.5403449,-179.7056277,0.2536474,0.0023419,43.4999998,-120.0000563,9.7911196,4.3617548,0,0.0011304,1.6223117e-7,2.3101488e4,12.745,28.7547727,0.1049087,272.0950626,217.7994792,3.3663329,0.0081306,4.4597989e5,0,0.0400329,0.6952359,0.729381,0.5619012,0.0133261,0.1200086,1.0872226,3.5769951,1.2106407e-4,0,0,0,0,0.0829471,2.7894481e-4,16.129,204.3171233,88.8159494,-179.7230593,0,-14.0107345,580.1631048,322.8083949,0.05,0.260331
24.2,3083.3082944,2.122711,-9.7922669,2.1377985,9.7922671,-4.5529644,-0.0233876,4.5530244,-179.7056871,0.2535362,0.0021013,43.4999998,-120.0000564,9.7911192,5.6066583,0,0.0011384,1.7449348e-7,2.3101488e4,12.745,28.7547727,0.1049087,268.7426878,217.7994792,3.1584853,0.0066225,3.6325424e5,0,0.0282564,0.720937,0.7759946,0.5876127,0.0133186,0.1200057,1.4596344,4.4829458,-7.2562001e-5,0,0,0,0,0.1268108,2.2770575e-4,16.129,204.3171233,88.7955285,-179.723286,0,-14.0115039,580.1538432,322.8079286,0.05,0.2609477
24.25,3083.4021898,1.6331084,-9.7918511,1.6526566,9.7918512,-4.5656385,-0.023448,4.5656987,-179.7057454,0.2534377,0.0018326,43.4999998,-120.0000566,9.7911188,7.5961896,0,0.0011449,1.8662977e-7,2.3101488e4,12.745,28.7547727,0.1049087,263.9753645,217.7994792,2.8629106,0.0051196,2.8081666e5,0,0.0185212,0.7557572,0.8511079,0.6224434,0.0133104,0.1200034,2.1111939,5.8296013,-3.4546907e-4,0,0,0,0,0.2146148,1.7679525e-4,16.129,204.3171233,88.7749767,-179.7235054,0,-14.0121142,580.146497,322.8075588,0.05,0.2616388
24.3,3083.4716055,1.1435244,-9.7915219,1.1712541,9.791522,-4.5783081,-0.0235085,4.5783684,-179.7058025,0.2533534,0.0015367,43.4999998,-120.0000568,9.7911186,11.2466859,0,0.0011497,1.958166e-7,2.3101488e4,12.745,28.7547727,0.1049087,256.7537667,217.7994792,2.4151707,0.0036283,1.990163e5,0,0.0107678,0.8073956,0.9851645,0.6740926,0.0133013,0.1200017,3.4832061,7.9816025,7.7642859e-5,0,0,0,0,0.4308723,1.2660692e-4,16.129,204.3171233,88.7543232,-179.7237179,0,-14.0125654,580.1410661,322.8072853,0.05,0.2622007
24.35,3083.5165425,0.6539551,-9.7912591,0.7012918,9.7912592,-4.5909738,-0.0235691,4.5910343,-179.7058586,0.2532844,0.001222,43.4999998,-120.0000569,9.7911183,19.9055625,0,0.0011526,2.0455258e-7,2.3101488e4,12.745,28.7547727,0.1049087,244.9895494,217.7994792,1.6857877,0.0021725,1.1916111e5,0,0.0045287,0.897114,1.1557422,0.7638229,0.0132904,0.1200006,7.5887178,11.5851938,-9.7404484e-5,0,0,0,0,1.2080541,7.8533458e-5,16.129,204.3171233,88.7335997,-179.7239236,0,-14.0128575,580.1375503,322.8071083,0.05,0.2627991
24.4,3083.5370012,0.1643969,-9.7910997,0.3019237,9.7910997,-4.6036366,-0.0236296,4.6036973,-179.7059135,0.2532422,1.4717683e-4,43.4999998,-120.0000571,9.7911182,55.7219943,0,0.0011526,2.1238649e-7,2.3101488e4,12.745,28.7547727,0.1049087,293.2111845,217.7994792,4.6755351,9.3529743e-4,5.1301214e4,0,2.7580783e-4,1.0888462,0.379759,0.9555689,0.0132772,0.1200001,5.1652629,0.5151104,-2.029633e-4,0,0,0,0,6.5178525,4.0874446e-5,16.129,204.3171233,88.7128462,-179.7241226,0,-14.0129905,580.1359496,322.8070278,0.05,0.2635233
24.45,3083.5329822,-0.3251571,-9.7910354,0.412134,9.7910354,-4.6162984,-0.0236903,4.6163592,-179.7059674,0.2532337,3.1388446e-4,43.4999998,-120.0000572,9.7911181,140.7803559,0,0.0011529,2.1925744e-7,2.3101488e4,12.745,28.7547727,0.1049087,322.4336619,217.7994792,6.4873323,0.0012767,7.0028487e4,0,-0.0011447,1.0104144,-0.8458773,0.8771326,0.0132816,0.1200002,4.7778654,7.9781532,-2.9694422e-4,0,0,0,0,3.4992955,5.0387096e-5,16.129,204.3171233,88.6920933,-179.7243154,0,-14.0129644,580.1362641,322.8070436,0.05,0.2640426
24.5,3083.5044856,-0.8147032,-9.7907871,0.8531423,9.7907872,-4.6289593,-0.023751,4.6290202,-179.7060202,0.2532003,0.0011216,43.4999998,-120.0000574,9.7911182,161.4066083,0,0.001155,2.253788e-7,2.3101488e4,12.745,28.7547727,0.1049087,330.5575567,217.7994792,6.9910148,0.0026429,1.4496327e5,0,-0.0064716,0.8608245,-1.1159652,0.7275293,0.0132943,0.1200009,4.1516662,17.837089,4.6626622e-4,0,0,0,0,0.8196571,9.36532e-5,16.129,204.3171233,88.671326,-179.7245022,0,-14.0127792,580.1384936,322.8071558,0.05,0.2644338
24.5051122,3083.5001929,-0.8647032,-9.7805168,0.9010068,9.7805174,-4.6302536,-0.0237572,4.6303146,-179.7060255,0.2531831,0.0033725,43.4999998,-120.0000574,9.7911182,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.0026429,1.5309615e5,0,0.2558158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.3653102e-5,NaN,NaN,NaN,NaN,0,-14.0127792,580.1384936,322.8071558,0.0051122,0.2649449
25.0051122,3081.8454365,-5.7543223,-9.7792382,5.7598115,9.7792388,-4.7563985,-0.0243657,4.7564609,-179.706492,0.2514021,0.0035619,43.4999998,-120.000059,9.7911183,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.0027912,9.7868882e5,0,0.2853257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8535208e-5,NaN,NaN,NaN,NaN,0,-14.0127513,580.1388294,322.8071727,0.5,0.2650308
25.5051122,3077.8074312,-10.3976991,-9.2867537,10.4004705,9.2867813,-4.8792677,-0.0249651,4.8793316,-179.7068447,0.2400807,0.0226429,43.4999998,-120.0000605,9.7911233,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.0178425,1.7674789e6,0,11.6621895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0973226e-4,NaN,NaN,NaN,NaN,0,-14.0019953,580.2682947,322.8136908,0.5,0.2651118
25.9429208,3072.474645,-13.9635713,-8.1448207,13.9653511,8.1449146,-4.9806274,-0.0254655,4.9806925,-179.707055,0.222957,0.0391122,43.4999998,-120.0000617,9.7911357,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.0322166,2.3741676e6,0,38.0418763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011004,NaN,NaN,NaN,NaN,0,-13.9757483,580.5842212,322.8295965,0.4378085,0.2651898
26.2735541,3067.4850086,-16.2187239,-6.8207057,16.2200421,6.820881,-5.0516704,-0.0258199,5.0517364,-179.7071547,0.2067871,0.0489059,43.4999998,-120.0000626,9.7911521,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.0432564,2.7588005e6,0,68.6299346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014775,NaN,NaN,NaN,NaN,0,-13.9410852,581.0014491,322.8506024,0.3306333,0.2652691
26.5917964,3062.0307402,-18.0587302,-5.7817773,18.0597294,5.7820187,-5.1148025,-0.0261379,5.1148693,-179.7072069,0.1899729,0.0528346,43.4999998,-120.0000634,9.7911674,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.050237,3.0730862e6,0,92.6298994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017159,NaN,NaN,NaN,NaN,0,-13.9086526,581.3918295,322.8702566,0.3182423,0.2653464
26.9218729,3055.8075358,-19.6489171,-4.8176312,19.6496705,4.8179364,-5.1745532,-0.026442,5.1746207,-179.7072208,0.1720727,0.0542304,43.4999998,-120.0000642,9.7911842,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.0559312,3.3452758e6,0,114.9023669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019105,NaN,NaN,NaN,NaN,0,-13.8731998,581.818562,322.8917409,0.3300765,0.2654246
27.2812946,3048.4934272,-21.0504017,-3.8992769,21.0509561,3.8996463,-5.232932,-0.0267426,5.2330003,-179.7071959,0.1527804,0.0536761,43.4999998,-120.0000649,9.7912033,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.0608507,3.5858442e6,0,136.1170659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020787,NaN,NaN,NaN,NaN,0,-13.832749,582.3054546,322.9162541,0.3594217,0.2655087
27.6916997,3039.5996065,-22.2912645,-3.0235071,22.2916536,3.023943,-5.2913089,-0.0270475,5.2913781,-179.707125,0.1317079,0.0513456,43.4999998,-120.0000656,9.7912258,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.0651843,3.79968e6,0,156.3481158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002227,NaN,NaN,NaN,NaN,0,-13.7852073,582.8776977,322.9450644,0.4104051,0.2656164
28.1869569,3028.2905208,-23.3782781,-2.1948466,23.378529,2.195355,-5.3507437,-0.0273637,5.3508137,-179.7069922,0.1083113,0.0472413,43.4999998,-120.0000663,9.7912531,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.0690187,3.9881192e6,0,175.4910328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023582,NaN,NaN,NaN,NaN,0,-13.7273974,583.5735347,322.9800971,0.4952572,0.2656894
28.6869569,3016.4231673,-24.0911361,-1.425716,24.0912957,1.426312,-5.3997448,-0.0276306,5.3998155,-179.7068193,0.087696,0.0412306,43.4999998,-120.0000669,9.7912878,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.0723738,4.1138693e6,0,193.2589662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024732,NaN,NaN,NaN,NaN,0,-13.6538884,584.4583379,323.0246436,0.5,0.2657912
29.1869569,3004.2655525,-24.5393231,-0.8963739,24.5394236,0.8970541,-5.4392262,-0.0278515,5.4392976,-179.7066204,0.0702322,0.0349276,43.4999997,-120.0000674,9.7913243,NaN,NaN,NaN,NaN,2.3101488e4,12.745,NaN,NaN,NaN,NaN,NaN,0.0745696,4.1948337e6,0,205.4877358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025486,NaN,NaN,NaN,NaN,0,-13.5767506,585.3868189,323.0713891,0.5,0.2659427
