# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
21.921,3064.541,25.464,-9.853,28.59,9.855,356.811,0.315,356.811,0.051,13,0.22,37.946,-113.029,9.785,1.749,-1.907e-8,0.024,7.787e-8,2.31e4,12.745,28.829,0.105,280.795,217.979,3.895,0.1,5.312e6,0,4.178,0.52,0.524,0.384,0.014,0.121,0.395,1.284,2.537e-4,0,0,0,0,0.256,0.003,16.129,204.317,54.013,0.076,6.706,-16.222,554.779,321.468,0.05,0.578
21.971,3065.802,24.971,-9.846,28.147,9.848,357.461,0.317,357.461,0.051,12.989,0.22,37.946,-113.029,9.785,1.835,-1.911e-8,0.025,4.617e-7,2.31e4,12.745,28.829,0.105,280.495,217.979,3.876,0.099,5.246e6,0,4.079,0.52,0.525,0.384,0.014,0.121,0.416,1.342,3.151e-4,0,0,0,0,0.272,0.003,16.129,204.317,53.572,0.076,6.706,-16.23,554.685,321.463,0.05,0.579
22.021,3067.038,24.479,-9.838,27.707,9.841,358.11,0.318,358.11,0.051,12.978,0.221,37.946,-113.029,9.785,1.926,-1.865e-8,0.025,1.035e-6,2.31e4,12.745,28.829,0.105,280.182,217.979,3.857,0.098,5.181e6,0,3.982,0.52,0.525,0.384,0.014,0.121,0.438,1.402,-1.253e-4,0,0,0,0,0.29,0.003,16.129,204.317,53.123,0.076,6.706,-16.238,554.593,321.458,0.05,0.58
22.071,3068.25,23.987,-9.831,27.268,9.833,358.759,0.319,358.759,0.051,12.967,0.222,37.946,-113.029,9.785,2.021,-1.903e-8,0.026,1.369e-6,2.31e4,12.745,28.829,0.105,279.856,217.979,3.836,0.097,5.116e6,0,3.887,0.52,0.526,0.384,0.014,0.121,0.462,1.463,-1.34e-4,0,0,0,0,0.308,0.003,16.129,204.317,52.665,0.076,6.706,-16.246,554.504,321.454,0.05,0.581
22.121,3069.437,23.496,-9.823,26.831,9.826,359.407,0.321,359.407,0.051,12.956,0.223,37.946,-113.029,9.785,2.121,-1.815e-8,0.026,1.742e-6,2.31e4,12.745,28.829,0.105,279.516,217.979,3.815,0.095,5.052e6,0,3.795,0.52,0.526,0.384,0.014,0.121,0.487,1.528,3.85e-4,0,0,0,0,0.328,0.003,16.129,204.317,52.198,0.076,6.706,-16.254,554.416,321.449,0.05,0.583
22.171,3070.6,23.005,-9.816,26.397,9.818,360.054,0.322,360.054,0.051,12.945,0.224,37.946,-113.029,9.785,2.226,-1.848e-8,0.027,1.972e-6,2.31e4,12.745,28.829,0.105,279.162,217.979,3.793,0.094,4.989e6,0,3.704,0.52,0.527,0.384,0.014,0.121,0.513,1.596,1.031e-5,0,0,0,0,0.349,0.003,16.129,204.317,51.723,0.076,6.706,-16.262,554.329,321.444,0.05,0.584
22.221,3071.738,22.514,-9.808,25.965,9.811,360.701,0.323,360.701,0.051,12.934,0.226,37.946,-113.029,9.785,2.337,-1.914e-8,0.027,2.2e-6,2.31e4,12.745,28.829,0.105,278.793,217.979,3.77,0.093,4.926e6,0,3.616,0.52,0.528,0.384,0.014,0.121,0.54,1.666,-1.676e-4,0,0,0,0,0.372,0.003,16.129,204.317,51.238,0.076,6.706,-16.269,554.245,321.44,0.05,0.585
22.271,3072.851,22.024,-9.801,25.535,9.803,361.348,0.325,361.348,0.051,12.922,0.227,37.946,-113.029,9.785,2.453,-1.832e-8,0.028,2.622e-6,2.31e4,12.745,28.829,0.105,278.41,217.979,3.747,0.092,4.863e6,0,3.531,0.52,0.528,0.384,0.014,0.121,0.57,1.739,4.608e-4,0,0,0,0,0.396,0.003,16.129,204.317,50.745,0.076,6.706,-16.276,554.162,321.435,0.05,0.585
22.321,3073.94,21.534,-9.793,25.108,9.796,361.994,0.326,361.994,0.052,12.911,0.228,37.946,-113.029,9.785,2.574,-1.789e-8,0.028,2.893e-6,2.31e4,12.745,28.829,0.105,278.012,217.979,3.722,0.091,4.802e6,0,3.447,0.52,0.529,0.384,0.014,0.121,0.601,1.815,-4.704e-4,0,0,0,0,0.422,0.003,16.129,204.317,50.242,0.076,6.706,-16.283,554.082,321.431,0.05,0.586
22.371,3075.005,21.045,-9.785,24.684,9.788,362.639,0.327,362.639,0.052,12.9,0.229,37.946,-113.029,9.785,2.701,-1.781e-8,0.029,3.149e-6,2.31e4,12.745,28.829,0.105,277.598,217.979,3.696,0.089,4.741e6,0,3.366,0.519,0.53,0.384,0.014,0.121,0.634,1.893,4.698e-4,0,0,0,0,0.449,0.003,16.129,204.317,49.73,0.076,6.706,-16.29,554.003,321.427,0.05,0.587
22.421,3076.045,20.556,-9.777,24.262,9.78,363.283,0.328,363.284,0.052,12.888,0.231,37.946,-113.029,9.785,2.835,-1.9e-8,0.029,3.239e-6,2.31e4,12.745,28.829,0.105,277.169,217.979,3.67,0.088,4.68e6,0,3.287,0.519,0.531,0.384,0.014,0.121,0.668,1.974,-4.31e-4,0,0,0,0,0.478,0.003,16.129,204.317,49.208,0.077,6.706,-16.297,553.925,321.423,0.05,0.588
22.471,3077.06,20.067,-9.769,23.843,9.772,363.928,0.33,363.928,0.052,12.877,0.232,37.946,-113.029,9.785,2.975,-1.827e-8,0.03,3.499e-6,2.31e4,12.745,28.829,0.105,276.723,217.979,3.642,0.087,4.621e6,0,3.21,0.519,0.532,0.384,0.014,0.121,0.705,2.059,-4.126e-4,0,0,0,0,0.509,0.003,16.129,204.317,48.676,0.077,6.706,-16.304,553.85,321.419,0.05,0.588
22.521,3078.051,19.579,-9.761,23.427,9.764,364.571,0.331,364.571,0.052,12.865,0.234,37.946,-113.029,9.785,3.122,-1.868e-8,0.03,3.591e-6,2.31e4,12.745,28.829,0.105,276.262,217.979,3.614,0.086,4.562e6,0,3.136,0.519,0.533,0.384,0.014,0.121,0.744,2.146,4.498e-4,0,0,0,0,0.542,0.003,16.129,204.317,48.134,0.077,6.706,-16.31,553.777,321.415,0.05,0.589
22.571,3079.018,19.091,-9.753,23.015,9.756,365.214,0.332,365.214,0.052,12.853,0.235,37.946,-113.029,9.785,3.276,-1.745e-8,0.031,3.814e-6,2.31e4,12.745,28.829,0.105,275.784,217.979,3.584,0.085,4.503e6,0,3.063,0.519,0.534,0.384,0.014,0.121,0.785,2.237,-2.169e-4,0,0,0,0,0.576,0.003,16.129,204.317,47.583,0.077,6.706,-16.316,553.705,321.411,0.05,0.59
22.621,3079.96,18.604,-9.745,22.605,9.748,365.856,0.334,365.857,0.052,12.841,0.237,37.946,-113.029,9.785,3.437,-1.771e-8,0.032,3.865e-6,2.31e4,12.745,28.829,0.105,275.291,217.979,3.553,0.084,4.446e6,0,2.994,0.519,0.536,0.384,0.014,0.121,0.829,2.331,3.191e-4,0,0,0,0,0.614,0.003,16.129,204.317,47.02,0.077,6.706,-16.322,553.635,321.407,0.05,0.591
22.671,3080.878,18.117,-9.736,22.199,9.739,366.498,0.335,366.498,0.052,12.829,0.239,37.946,-113.029,9.785,3.606,-1.758e-8,0.032,3.958e-6,2.31e4,12.745,28.829,0.105,274.78,217.979,3.522,0.083,4.389e6,0,2.926,0.519,0.537,0.384,0.014,0.121,0.875,2.427,4.313e-4,0,0,0,0,0.653,0.003,16.129,204.317,46.448,0.077,6.706,-16.328,553.567,321.404,0.05,0.591
22.721,3081.772,17.63,-9.728,21.797,9.731,367.139,0.336,367.14,0.053,12.817,0.241,37.946,-113.029,9.785,3.782,-1.845e-8,0.033,3.965e-6,2.31e4,12.745,28.829,0.105,274.254,217.979,3.489,0.082,4.333e6,0,2.861,0.519,0.539,0.385,0.014,0.121,0.923,2.527,3.263e-4,0,0,0,0,0.695,0.003,16.129,204.317,45.865,0.077,6.706,-16.334,553.501,321.4,0.05,0.592
22.771,3082.641,17.144,-9.719,21.398,9.722,367.78,0.338,367.78,0.053,12.805,0.242,37.946,-113.029,9.785,3.966,-1.805e-8,0.033,3.961e-6,2.31e4,12.745,28.829,0.105,273.711,217.979,3.455,0.081,4.278e6,0,2.798,0.519,0.541,0.385,0.014,0.121,0.975,2.63,-3.41e-4,0,0,0,0,0.739,0.003,16.129,204.317,45.271,0.077,6.706,-16.34,553.436,321.397,0.05,0.593
22.821,3083.486,16.658,-9.71,21.004,9.713,368.42,0.339,368.42,0.053,12.793,0.244,37.946,-113.029,9.785,4.159,-1.939e-8,0.034,3.87e-6,2.31e4,12.745,28.829,0.105,273.152,217.979,3.421,0.08,4.224e6,0,2.737,0.519,0.543,0.385,0.014,0.121,1.029,2.735,-4.099e-4,0,0,0,0,0.786,0.003,16.129,204.317,44.666,0.077,6.706,-16.345,553.374,321.394,0.05,0.593
22.871,3084.307,16.173,-9.701,20.613,9.704,369.059,0.341,369.059,0.053,12.781,0.246,37.946,-113.029,9.785,4.36,-1.807e-8,0.035,4.087e-6,2.31e4,12.745,28.829,0.105,272.577,217.979,3.385,0.079,4.171e6,0,2.678,0.519,0.545,0.385,0.014,0.121,1.087,2.843,-4.423e-4,0,0,0,0,0.836,0.003,16.129,204.317,44.05,0.078,6.706,-16.351,553.313,321.39,0.05,0.594
22.921,3085.104,15.688,-9.692,20.227,9.695,369.698,0.342,369.698,0.053,12.769,0.248,37.946,-113.029,9.785,4.569,-1.836e-8,0.035,4.006e-6,2.31e4,12.745,28.829,0.105,271.986,217.979,3.348,0.078,4.118e6,0,2.622,0.519,0.547,0.385,0.014,0.121,1.148,2.954,2.795e-4,0,0,0,0,0.889,0.003,16.129,204.317,43.423,0.078,6.706,-16.356,553.254,321.387,0.05,0.595
22.971,3085.876,15.204,-9.682,19.846,9.685,370.336,0.343,370.336,0.053,12.756,0.25,37.946,-113.029,9.785,4.788,-1.879e-8,0.036,3.901e-6,2.31e4,12.745,28.829,0.105,271.38,217.979,3.311,0.077,4.067e6,0,2.568,0.519,0.549,0.385,0.014,0.121,1.212,3.068,-2.417e-4,0,0,0,0,0.944,0.003,16.129,204.317,42.785,0.078,6.706,-16.361,553.196,321.384,0.05,0.596
23.021,3086.624,14.72,-9.672,19.47,9.676,370.974,0.345,370.974,0.053,12.744,0.252,37.946,-113.029,9.785,5.016,-1.87e-8,0.036,3.893e-6,2.31e4,12.745,28.829,0.105,270.76,217.979,3.272,0.076,4.016e6,0,2.517,0.519,0.552,0.385,0.014,0.121,1.28,3.184,3.076e-4,0,0,0,0,1.003,0.003,16.129,204.317,42.135,0.078,6.706,-16.366,553.141,321.381,0.05,0.597
23.071,3087.348,14.236,-9.662,19.098,9.666,371.61,0.346,371.611,0.053,12.731,0.254,37.946,-113.029,9.785,5.252,-1.925e-8,0.037,3.749e-6,2.31e4,12.745,28.829,0.105,270.125,217.979,3.233,0.075,3.967e6,0,2.467,0.519,0.555,0.385,0.014,0.121,1.351,3.304,-1.309e-4,0,0,0,0,1.065,0.002,16.129,204.317,41.474,0.078,6.706,-16.371,553.087,321.378,0.05,0.597
23.121,3088.048,13.754,-9.652,18.733,9.655,372.247,0.347,372.247,0.053,12.718,0.256,37.946,-113.029,9.785,5.499,-1.851e-8,0.038,3.837e-6,2.31e4,12.745,28.829,0.105,269.476,217.979,3.193,0.074,3.918e6,0,2.42,0.519,0.557,0.385,0.014,0.121,1.427,3.424,1.392e-4,0,0,0,0,1.131,0.002,16.129,204.317,40.8,0.078,6.706,-16.375,553.035,321.376,0.05,0.598
23.171,3088.723,13.271,-9.641,18.373,9.645,372.882,0.349,372.882,0.054,12.705,0.258,37.946,-113.029,9.785,5.755,-1.828e-8,0.038,3.84e-6,2.31e4,12.745,28.829,0.105,268.815,217.979,3.152,0.073,3.871e6,0,2.375,0.519,0.561,0.385,0.014,0.121,1.506,3.547,2.772e-4,0,0,0,0,1.2,0.002,16.129,204.317,40.115,0.078,6.706,-16.379,552.985,321.373,0.05,0.599
23.221,3089.375,12.789,-9.631,18.018,9.634,373.517,0.35,373.517,0.054,12.692,0.26,37.946,-113.029,9.785,6.02,-1.769e-8,0.039,3.754e-6,2.31e4,12.745,28.829,0.105,268.142,217.979,3.11,0.072,3.825e6,0,2.333,0.519,0.564,0.385,0.014,0.121,1.59,3.673,2.111e-4,0,0,0,0,1.272,0.002,16.129,204.317,39.418,0.078,6.706,-16.384,552.937,321.37,0.05,0.599
23.271,3090.002,12.308,-9.62,17.671,9.623,374.152,0.351,374.152,0.054,12.679,0.262,37.946,-113.029,9.785,6.295,-1.807e-8,0.04,3.667e-6,2.31e4,12.745,28.829,0.105,267.458,217.979,3.068,0.071,3.78e6,0,2.292,0.519,0.567,0.385,0.014,0.121,1.678,3.799,-1.865e-4,0,0,0,0,1.348,0.002,16.129,204.317,38.708,0.079,6.706,-16.388,552.89,321.368,0.05,0.6
23.321,3090.606,11.827,-9.608,17.33,9.612,374.785,0.353,374.785,0.054,12.666,0.264,37.946,-113.029,9.785,6.58,-1.864e-8,0.04,3.508e-6,2.31e4,12.745,28.829,0.105,266.763,217.979,3.025,0.071,3.736e6,0,2.254,0.519,0.571,0.385,0.014,0.121,1.77,3.926,4.658e-4,0,0,0,0,1.428,0.002,16.129,204.317,37.987,0.079,6.706,-16.392,552.845,321.366,0.05,0.601
23.371,3091.185,11.347,-9.596,16.996,9.6,375.418,0.354,375.418,0.054,12.653,0.266,37.946,-113.029,9.785,6.875,-1.861e-8,0.041,3.394e-6,2.31e4,12.745,28.829,0.105,266.06,217.979,2.981,0.07,3.693e6,0,2.217,0.519,0.575,0.385,0.014,0.121,1.867,4.055,-2.199e-4,0,0,0,0,1.512,0.002,16.129,204.317,37.252,0.079,6.706,-16.395,552.803,321.363,0.05,0.601
23.421,3091.74,10.868,-9.584,16.669,9.588,376.05,0.355,376.051,0.054,12.64,0.269,37.946,-113.029,9.785,7.179,-1.877e-8,0.042,3.332e-6,2.31e4,12.745,28.829,0.105,265.349,217.979,2.937,0.069,3.652e6,0,2.183,0.519,0.579,0.385,0.014,0.121,1.969,4.185,4.991e-4,0,0,0,0,1.599,0.002,16.129,204.317,36.506,0.079,6.706,-16.399,552.761,321.361,0.05,0.602
23.471,3092.272,10.389,-9.572,16.351,9.576,376.682,0.357,376.682,0.054,12.626,0.27,37.946,-113.029,9.785,7.493,-1.87e-8,0.043,3.215e-6,2.31e4,12.745,28.829,0.105,264.632,217.979,2.893,0.068,3.612e6,0,2.151,0.519,0.583,0.385,0.014,0.121,2.076,4.315,-1.577e-4,0,0,0,0,1.69,0.002,16.129,204.317,35.746,0.079,6.706,-16.403,552.722,321.359,0.05,0.602
23.521,3092.779,9.911,-9.559,16.04,9.563,377.313,0.358,377.313,0.054,12.612,0.272,37.946,-113.029,9.785,7.815,-1.778e-8,0.043,3.136e-6,2.31e4,12.745,28.829,0.105,263.91,217.979,2.848,0.068,3.573e6,0,2.121,0.519,0.587,0.385,0.014,0.121,2.188,4.445,-1.799e-4,0,0,0,0,1.785,0.002,16.129,204.317,34.974,0.079,6.706,-16.406,552.684,321.357,0.05,0.603
23.571,3093.263,9.433,-9.546,15.739,9.55,377.943,0.359,377.944,0.054,12.599,0.274,37.946,-113.029,9.785,8.147,-1.904e-8,0.044,2.951e-6,2.31e4,12.745,28.829,0.105,263.185,217.979,2.803,0.067,3.536e6,0,2.093,0.519,0.592,0.385,0.014,0.121,2.304,4.574,2.825e-4,0,0,0,0,1.884,0.002,16.129,204.317,34.189,0.079,6.706,-16.409,552.648,321.355,0.05,0.605
23.621,3093.723,8.956,-9.532,15.446,9.536,378.573,0.361,378.573,0.055,12.585,0.276,37.946,-113.029,9.785,8.487,-1.874e-8,0.045,2.848e-6,2.31e4,12.745,28.829,0.105,262.457,217.979,2.758,0.066,3.5e6,0,2.067,0.519,0.597,0.385,0.014,0.121,2.426,4.703,-2.749e-4,0,0,0,0,1.986,0.002,16.129,204.317,33.391,0.079,6.706,-16.412,552.614,321.353,0.05,0.605
23.671,3094.159,8.48,-9.518,15.164,9.522,379.202,0.362,379.202,0.055,12.571,0.278,37.946,-113.029,9.785,8.836,-1.83e-8,0.045,2.794e-6,2.31e4,12.745,28.829,0.105,261.73,217.979,2.713,0.066,3.465e6,0,2.043,0.519,0.601,0.385,0.014,0.121,2.552,4.831,1.185e-4,0,0,0,0,2.092,0.002,16.129,204.317,32.58,0.08,6.706,-16.415,552.582,321.352,0.05,0.607
23.721,3094.571,8.004,-9.503,14.891,9.507,379.83,0.364,379.83,0.055,12.557,0.279,37.946,-113.029,9.785,9.192,-1.812e-8,0.046,2.67e-6,2.31e4,12.745,28.829,0.105,261.004,217.979,2.668,0.065,3.432e6,0,2.02,0.519,0.606,0.385,0.014,0.121,2.684,4.956,2.844e-4,0,0,0,0,2.202,0.002,16.129,204.317,31.756,0.08,6.706,-16.417,552.551,321.35,0.05,0.608
23.771,3094.959,7.53,-9.488,14.63,9.492,380.458,0.365,380.458,0.055,12.543,0.28,37.946,-113.029,9.785,9.555,-1.903e-8,0.047,2.506e-6,2.31e4,12.745,28.829,0.105,260.281,217.979,2.623,0.064,3.401e6,0,2,0.519,0.611,0.385,0.014,0.121,2.82,5.081,-4.157e-4,0,0,0,0,2.315,0.002,16.129,204.317,30.919,0.08,6.706,-16.42,552.523,321.348,0.05,0.609
23.821,3095.324,7.055,-9.473,14.379,9.477,381.084,0.366,381.085,0.055,12.529,0.281,37.946,-113.029,9.785,9.925,-1.865e-8,0.048,2.442e-6,2.31e4,12.745,28.829,0.105,259.563,217.979,2.578,0.064,3.371e6,0,1.981,0.519,0.616,0.385,0.014,0.121,2.961,5.202,-5.711e-5,0,0,0,0,2.432,0.002,16.129,204.317,30.068,0.08,6.706,-16.422,552.496,321.347,0.05,0.61
23.871,3095.665,6.582,-9.457,14.141,9.461,381.71,0.368,381.711,0.055,12.515,0.282,37.946,-113.029,9.785,10.3,-1.793e-8,0.048,2.368e-6,2.31e4,12.745,28.829,0.105,258.851,217.979,2.534,0.063,3.343e6,0,1.963,0.519,0.621,0.385,0.014,0.121,3.106,5.321,4.746e-4,0,0,0,0,2.551,0.002,16.129,204.317,29.204,0.08,6.706,-16.425,552.47,321.346,0.05,0.611
23.921,3095.982,6.11,-9.44,13.914,9.445,382.336,0.369,382.336,0.055,12.501,0.283,37.946,-113.029,9.785,10.68,-1.901e-8,0.049,2.161e-6,2.31e4,12.745,28.829,0.105,258.148,217.979,2.491,0.063,3.316e6,0,1.947,0.519,0.626,0.385,0.014,0.121,3.256,5.436,2.33e-4,0,0,0,0,2.673,0.002,16.129,204.317,28.326,0.08,6.706,-16.427,552.447,321.344,0.05,0.611
23.971,3096.276,5.638,-9.424,13.701,9.428,382.961,0.37,382.961,0.055,12.487,0.283,37.946,-113.029,9.785,11.064,-1.78e-8,0.05,2.104e-6,2.31e4,12.745,28.829,0.105,257.456,217.979,2.448,0.062,3.291e6,0,1.933,0.519,0.631,0.385,0.014,0.121,3.41,5.548,-1.475e-4,0,0,0,0,2.798,0.002,16.129,204.317,27.435,0.08,6.706,-16.429,552.425,321.343,0.05,0.612
24.021,3096.546,5.167,-9.406,13.501,9.41,383.585,0.372,383.585,0.056,12.473,0.283,37.946,-113.029,9.785,11.451,-1.862e-8,0.051,1.928e-6,2.31e4,12.745,28.829,0.105,256.775,217.979,2.405,0.062,3.268e6,0,1.92,0.519,0.636,0.385,0.014,0.12,3.567,5.655,1.021e-4,0,0,0,0,2.925,0.002,16.129,204.317,26.531,0.081,6.706,-16.43,552.405,321.342,0.05,0.612
24.071,3096.792,4.698,-9.388,13.315,9.393,384.208,0.373,384.208,0.056,12.459,0.283,37.946,-113.029,9.785,11.839,-1.859e-8,0.051,1.83e-6,2.31e4,12.745,28.829,0.105,256.109,217.979,2.364,0.061,3.246e6,0,1.908,0.519,0.64,0.385,0.014,0.12,3.727,5.758,-3.796e-4,0,0,0,0,3.053,0.002,16.129,204.317,25.612,0.081,6.706,-16.432,552.387,321.341,0.05,0.613
24.121,3097.015,4.229,-9.37,13.143,9.374,384.83,0.375,384.831,0.056,12.444,0.282,37.946,-113.029,9.785,12.228,-1.776e-8,0.052,1.773e-6,2.31e4,12.745,28.829,0.105,255.457,217.979,2.324,0.061,3.226e6,0,1.898,0.519,0.645,0.385,0.014,0.12,3.89,5.856,3.521e-4,0,0,0,0,3.184,0.002,16.129,204.317,24.68,0.081,6.706,-16.433,552.37,321.34,0.05,0.614
24.171,3097.215,3.761,-9.351,12.987,9.356,385.452,0.376,385.452,0.056,12.43,0.281,37.946,-113.029,9.785,12.616,-1.807e-8,0.053,1.64e-6,2.31e4,12.745,28.829,0.105,254.823,217.979,2.284,0.061,3.208e6,0,1.889,0.519,0.649,0.385,0.014,0.12,4.056,5.949,4.543e-4,0,0,0,0,3.315,0.002,16.129,204.317,23.734,0.081,6.706,-16.435,552.355,321.34,0.05,0.614
24.221,3097.392,3.293,-9.332,12.846,9.336,386.073,0.377,386.074,0.056,12.416,0.279,37.946,-113.029,9.785,13.001,-1.756e-8,0.054,1.559e-6,2.31e4,12.745,28.829,0.105,254.208,217.979,2.246,0.06,3.192e6,0,1.881,0.519,0.653,0.385,0.014,0.12,4.222,6.037,-3.066e-4,0,0,0,0,3.448,0.002,16.129,204.317,22.774,0.081,6.706,-16.436,552.342,321.339,0.05,0.615
24.271,3097.545,2.827,-9.313,12.721,9.317,386.694,0.379,386.694,0.056,12.402,0.277,37.946,-113.029,9.785,13.383,-1.871e-8,0.054,1.38e-6,2.31e4,12.745,28.829,0.105,253.613,217.979,2.209,0.06,3.177e6,0,1.875,0.519,0.656,0.385,0.014,0.12,4.389,6.117,-3.987e-4,0,0,0,0,3.58,0.002,16.129,204.317,21.8,0.081,6.706,-16.437,552.331,321.338,0.05,0.616
24.321,3097.674,2.362,-9.293,12.612,9.297,387.314,0.38,387.314,0.056,12.389,0.275,37.946,-113.029,9.785,13.76,-1.768e-8,0.055,1.353e-6,2.31e4,12.745,28.829,0.105,253.04,217.979,2.174,0.06,3.165e6,0,1.869,0.519,0.66,0.385,0.014,0.12,4.557,6.193,-8.898e-5,0,0,0,0,3.713,0.002,16.129,204.317,20.812,0.081,6.706,-16.438,552.321,321.338,0.05,0.617
24.371,3097.781,1.898,-9.272,12.52,9.276,387.933,0.382,387.933,0.056,12.375,0.271,37.946,-113.029,9.785,14.129,-1.816e-8,0.056,1.191e-6,2.31e4,12.745,28.829,0.105,252.491,217.979,2.14,0.06,3.154e6,0,1.865,0.519,0.663,0.385,0.014,0.12,4.723,6.262,4.039e-5,0,0,0,0,3.844,0.002,16.129,204.317,19.81,0.082,6.706,-16.438,552.313,321.337,0.05,0.618
24.421,3097.864,1.435,-9.252,12.444,9.256,388.551,0.383,388.551,0.056,12.361,0.267,37.946,-113.029,9.785,14.49,-1.912e-8,0.057,1.045e-6,2.31e4,12.745,28.829,0.105,251.966,217.979,2.107,0.06,3.145e6,0,1.862,0.519,0.665,0.385,0.014,0.12,4.887,6.323,-3.553e-4,0,0,0,0,3.975,0.002,16.129,204.317,18.794,0.082,6.706,-16.439,552.307,321.337,0.05,0.618
24.471,3097.924,0.973,-9.231,12.386,9.235,389.169,0.384,389.169,0.057,12.348,0.263,37.946,-113.029,9.785,14.841,-1.797e-8,0.058,1.039e-6,2.31e4,12.745,28.829,0.105,251.466,217.979,2.076,0.059,3.138e6,0,1.86,0.519,0.667,0.385,0.014,0.12,5.049,6.379,-4.936e-4,0,0,0,0,4.105,0.002,16.129,204.317,17.764,0.082,6.706,-16.439,552.303,321.337,0.05,0.619
24.521,3097.961,0.512,-9.21,12.346,9.214,389.786,0.386,389.786,0.057,12.335,0.257,37.946,-113.029,9.785,15.179,-1.801e-8,0.058,9.012e-7,2.31e4,12.745,28.829,0.105,250.994,217.979,2.047,0.059,3.133e6,0,1.86,0.519,0.669,0.385,0.014,0.12,5.207,6.426,2.822e-4,0,0,0,0,4.232,0.002,16.129,204.317,16.719,0.082,6.706,-16.439,552.3,321.337,0.05,0.62
24.571,3097.976,0.052,-9.189,12.323,9.192,390.402,0.387,390.403,0.057,12.323,0.251,37.946,-113.029,9.785,15.504,-1.794e-8,0.059,7.956e-7,2.31e4,12.745,28.829,0.105,250.55,217.979,2.019,0.059,3.13e6,0,1.86,0.519,0.671,0.385,0.014,0.12,5.36,6.467,-1.225e-4,0,0,0,0,4.357,0.002,16.129,204.317,15.661,0.082,6.706,-16.44,552.299,321.337,0.05,0.62
24.621,3097.967,-0.407,-9.168,12.317,9.171,391.018,0.389,391.018,0.057,12.31,0.244,37.946,-113.029,9.785,15.813,-1.819e-8,0.06,6.896e-7,2.31e4,12.745,28.829,0.105,250.135,217.979,1.994,0.059,3.129e6,0,1.862,0.519,0.672,0.385,0.014,0.12,5.508,6.501,4.659e-4,0,0,0,0,4.48,0.002,16.129,204.317,14.587,0.082,6.706,-16.44,552.3,321.337,0.05,0.621
24.671,3097.935,-0.865,-9.147,12.328,9.15,391.633,0.39,391.634,0.057,12.298,0.237,37.946,-113.029,9.785,16.105,-1.796e-8,0.061,5.973e-7,2.31e4,12.745,28.829,0.105,249.751,217.979,1.97,0.059,3.129e6,0,1.865,0.519,0.673,0.385,0.014,0.12,5.648,6.527,4.259e-4,0,0,0,0,4.599,0.002,16.129,204.317,13.5,0.082,6.706,-16.439,552.302,321.337,0.05,0.622
24.676,3097.931,-0.909,-9.546,19.001,10.912,391.69,0.39,391.69,0.057,12.274,5.286,37.946,-113.029,9.785,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.059,3.125e6,0,122.233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.439,552.302,321.337,0.005,0.623
24.938,3097.367,-3.402,-9.534,17.926,10.895,394.719,0.397,394.719,0.058,10.895,5.273,37.946,-113.029,9.785,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.059,2.949e6,0,121.949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.439,552.302,321.337,0.261,0.623
25.222,3096.039,-5.933,-8.895,17.335,10.02,397.633,0.404,397.634,0.058,9.582,4.613,37.946,-113.029,9.785,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.056,2.852e6,0,108.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.436,552.344,321.339,0.285,0.624
