# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
22.072,3068.348,23.99,-9.831,27.255,9.833,357.978,0.323,357.978,0.052,12.936,0.222,37.93,-113.045,9.785,2.005,0,0.026,-1.016e-6,2.31e4,13,28.755,0.105,279.3,217.8,3.816,0.096,5.113e6,0,3.883,0.52,0.526,0.384,0.014,0.121,0.463,1.46,2.539e-5,0,0,0,0,0.306,0.003,16.1,200,52.712,0.057,6.706,-16.247,554.5,321.453,0.05,0.151
22.122,3069.535,23.499,-9.823,26.818,9.826,358.625,0.324,358.625,0.052,12.925,0.223,37.93,-113.045,9.785,2.12,0,0.026,-1.081e-6,2.31e4,13,28.755,0.105,279,217.8,3.795,0.095,5.049e6,0,3.79,0.52,0.526,0.384,0.014,0.121,0.488,1.525,3.684e-4,0,0,0,0,0.326,0.003,16.1,200,52.254,0.057,6.706,-16.255,554.4,321.449,0.05,0.151
22.172,3070.698,23.008,-9.816,26.384,9.818,359.271,0.325,359.271,0.052,12.913,0.224,37.93,-113.045,9.785,2.235,0,0.027,-1.085e-6,2.31e4,13,28.755,0.105,278.7,217.8,3.773,0.094,4.986e6,0,3.7,0.52,0.527,0.384,0.014,0.121,0.514,1.593,-2.151e-5,0,0,0,0,0.347,0.003,16.1,200,51.795,0.057,6.706,-16.262,554.3,321.444,0.05,0.151
22.222,3071.836,22.517,-9.808,25.952,9.811,359.916,0.327,359.916,0.052,12.902,0.226,37.93,-113.045,9.785,2.349,0,0.027,-1.218e-6,2.31e4,13,28.755,0.105,278.3,217.8,3.75,0.093,4.923e6,0,3.612,0.52,0.528,0.384,0.014,0.121,0.542,1.662,1.152e-4,0,0,0,0,0.369,0.003,16.1,200,51.28,0.057,6.706,-16.27,554.2,321.439,0.05,0.151
22.272,3072.949,22.027,-9.801,25.522,9.803,360.561,0.328,360.561,0.052,12.891,0.227,37.93,-113.045,9.785,2.464,0,0.028,-1.208e-6,2.31e4,13,28.755,0.105,277.9,217.8,3.726,0.092,4.86e6,0,3.526,0.52,0.528,0.384,0.014,0.121,0.571,1.735,2.123e-4,0,0,0,0,0.393,0.003,16.1,200,50.821,0.057,6.706,-16.277,554.2,321.435,0.05,0.152
22.322,3074.039,21.537,-9.793,25.094,9.796,361.205,0.329,361.205,0.052,12.879,0.228,37.93,-113.045,9.785,2.578,0,0.028,-1.214e-6,2.31e4,13,28.755,0.105,277.5,217.8,3.702,0.091,4.799e6,0,3.443,0.52,0.529,0.384,0.014,0.121,0.602,1.812,3.902e-4,0,0,0,0,0.419,0.003,16.1,200,50.306,0.057,6.706,-16.284,554.1,321.431,0.05,0.152
22.372,3075.103,21.048,-9.785,24.67,9.788,361.849,0.331,361.849,0.052,12.868,0.23,37.93,-113.045,9.785,2.693,0,0.029,-1.265e-6,2.31e4,13,28.755,0.105,277.1,217.8,3.676,0.089,4.737e6,0,3.361,0.519,0.53,0.384,0.014,0.121,0.635,1.89,3.689e-4,0,0,0,0,0.446,0.003,16.1,200,49.79,0.057,6.706,-16.291,554,321.427,0.05,0.152
22.422,3076.143,20.559,-9.777,24.248,9.78,362.492,0.332,362.492,0.052,12.856,0.231,37.93,-113.045,9.785,2.865,0,0.029,-1.255e-6,2.31e4,13,28.755,0.105,276.7,217.8,3.65,0.088,4.677e6,0,3.282,0.519,0.531,0.384,0.014,0.121,0.67,1.972,4.411e-4,0,0,0,0,0.475,0.003,16.1,200,49.274,0.057,6.706,-16.298,553.9,321.423,0.05,0.152
22.472,3077.159,20.07,-9.769,23.828,9.772,363.134,0.333,363.135,0.053,12.845,0.232,37.93,-113.045,9.785,2.979,0,0.03,-1.345e-6,2.31e4,13,28.755,0.105,276.2,217.8,3.622,0.087,4.617e6,0,3.206,0.519,0.532,0.384,0.014,0.121,0.707,2.055,4.169e-4,0,0,0,0,0.505,0.003,16.1,200,48.759,0.057,6.706,-16.304,553.8,321.419,0.05,0.152
22.522,3078.15,19.582,-9.761,23.412,9.764,363.776,0.335,363.777,0.053,12.833,0.234,37.93,-113.045,9.785,3.151,0,0.03,-1.172e-6,2.31e4,13,28.755,0.105,275.8,217.8,3.594,0.086,4.558e6,0,3.131,0.519,0.533,0.384,0.014,0.121,0.746,2.144,-3.014e-4,0,0,0,0,0.538,0.003,16.1,200,48.186,0.057,6.706,-16.311,553.8,321.415,0.05,0.153
22.572,3079.117,19.094,-9.753,22.999,9.756,364.418,0.336,364.418,0.053,12.821,0.236,37.93,-113.045,9.785,3.266,0,0.031,-1.194e-6,2.31e4,13,28.755,0.105,275.3,217.8,3.564,0.085,4.5e6,0,3.059,0.519,0.535,0.384,0.014,0.121,0.787,2.234,-1.028e-4,0,0,0,0,0.573,0.003,16.1,200,47.67,0.057,6.706,-16.317,553.7,321.411,0.05,0.153
22.622,3080.06,18.606,-9.745,22.589,9.748,365.059,0.337,365.059,0.053,12.81,0.237,37.93,-113.045,9.785,3.438,0,0.032,-9.721e-7,2.31e4,13,28.755,0.105,274.8,217.8,3.534,0.084,4.442e6,0,2.989,0.519,0.536,0.384,0.014,0.121,0.831,2.327,-3.502e-4,0,0,0,0,0.61,0.003,16.1,200,47.097,0.057,6.706,-16.323,553.6,321.407,0.05,0.153
22.672,3080.978,18.119,-9.736,22.183,9.739,365.699,0.339,365.699,0.053,12.798,0.239,37.93,-113.045,9.785,3.61,0,0.032,-1.079e-6,2.31e4,13,28.755,0.105,274.3,217.8,3.502,0.083,4.386e6,0,2.922,0.519,0.537,0.384,0.014,0.121,0.877,2.424,-4.52e-4,0,0,0,0,0.649,0.003,16.1,200,46.524,0.057,6.706,-16.329,553.6,321.403,0.05,0.153
22.722,3081.872,17.633,-9.728,21.78,9.731,366.338,0.34,366.338,0.053,12.786,0.241,37.93,-113.045,9.785,3.782,0,0.033,-1.056e-6,2.31e4,13,28.755,0.105,273.8,217.8,3.47,0.082,4.33e6,0,2.856,0.519,0.539,0.385,0.014,0.121,0.926,2.524,3.393e-4,0,0,0,0,0.69,0.003,16.1,200,45.951,0.057,6.706,-16.335,553.5,321.4,0.05,0.153
22.772,3082.741,17.147,-9.719,21.382,9.722,366.977,0.341,366.977,0.053,12.774,0.242,37.93,-113.045,9.785,3.953,0,0.033,-1.114e-6,2.31e4,13,28.755,0.105,273.2,217.8,3.436,0.081,4.274e6,0,2.793,0.519,0.541,0.385,0.014,0.121,0.978,2.625,-1.918e-4,0,0,0,0,0.735,0.003,16.1,200,45.321,0.057,6.706,-16.341,553.4,321.397,0.05,0.154
22.822,3083.586,16.661,-9.71,20.987,9.713,367.616,0.343,367.616,0.053,12.762,0.244,37.93,-113.045,9.785,4.183,0,0.034,-9.331e-7,2.31e4,13,28.755,0.105,272.7,217.8,3.401,0.08,4.22e6,0,2.733,0.519,0.543,0.385,0.014,0.121,1.033,2.732,6.233e-7,0,0,0,0,0.781,0.003,16.1,200,44.748,0.057,6.706,-16.346,553.4,321.393,0.05,0.154
22.872,3084.407,16.176,-9.701,20.596,9.704,368.253,0.344,368.254,0.054,12.749,0.246,37.93,-113.045,9.785,4.354,0,0.035,-9.018e-7,2.31e4,13,28.755,0.105,272.1,217.8,3.366,0.079,4.167e6,0,2.674,0.519,0.545,0.385,0.014,0.121,1.09,2.84,-3e-4,0,0,0,0,0.831,0.003,16.1,200,44.118,0.057,6.706,-16.351,553.3,321.39,0.05,0.154
22.922,3085.204,15.691,-9.691,20.21,9.695,368.891,0.345,368.891,0.054,12.737,0.248,37.93,-113.045,9.785,4.584,0,0.035,-8.712e-7,2.31e4,13,28.755,0.105,271.5,217.8,3.329,0.078,4.114e6,0,2.618,0.519,0.547,0.385,0.014,0.121,1.152,2.951,3.151e-4,0,0,0,0,0.883,0.003,16.1,200,43.487,0.057,6.706,-16.357,553.2,321.387,0.05,0.154
22.972,3085.976,15.206,-9.682,19.828,9.685,369.527,0.347,369.527,0.054,12.724,0.25,37.93,-113.045,9.785,4.813,0,0.036,-9.369e-7,2.31e4,13,28.755,0.105,270.9,217.8,3.292,0.077,4.063e6,0,2.564,0.519,0.549,0.385,0.014,0.121,1.216,3.064,-4.093e-4,0,0,0,0,0.939,0.003,16.1,200,42.857,0.057,6.706,-16.362,553.2,321.384,0.05,0.155
23.022,3086.724,14.723,-9.672,19.451,9.675,370.163,0.348,370.163,0.054,12.712,0.252,37.93,-113.045,9.785,5.042,0,0.036,-8.083e-7,2.31e4,13,28.755,0.105,270.3,217.8,3.254,0.076,4.012e6,0,2.513,0.519,0.552,0.385,0.014,0.121,1.284,3.181,-1.994e-4,0,0,0,0,0.997,0.003,16.1,200,42.227,0.057,6.706,-16.366,553.1,321.381,0.05,0.155
23.072,3087.448,14.239,-9.662,19.079,9.665,370.798,0.349,370.798,0.054,12.699,0.254,37.93,-113.045,9.785,5.271,0,0.037,-7.826e-7,2.31e4,13,28.755,0.105,269.6,217.8,3.214,0.075,3.963e6,0,2.463,0.519,0.555,0.385,0.014,0.121,1.356,3.299,3.329e-4,0,0,0,0,1.059,0.002,16.1,200,41.539,0.057,6.706,-16.371,553.1,321.378,0.05,0.155
23.122,3088.148,13.756,-9.652,18.713,9.655,371.433,0.351,371.433,0.054,12.686,0.256,37.93,-113.045,9.785,5.5,0,0.038,-7.845e-7,2.31e4,13,28.755,0.105,269,217.8,3.174,0.074,3.914e6,0,2.416,0.519,0.558,0.385,0.014,0.121,1.432,3.421,-1.711e-4,0,0,0,0,1.124,0.002,16.1,200,40.852,0.057,6.706,-16.376,553,321.375,0.05,0.155
23.172,3088.824,13.274,-9.641,18.353,9.645,372.067,0.352,372.067,0.054,12.674,0.258,37.93,-113.045,9.785,5.787,0,0.038,-6.357e-7,2.31e4,13,28.755,0.105,268.3,217.8,3.133,0.073,3.867e6,0,2.371,0.519,0.561,0.385,0.014,0.121,1.512,3.544,2.839e-4,0,0,0,0,1.193,0.002,16.1,200,40.164,0.057,6.706,-16.38,553,321.373,0.05,0.155
23.222,3089.476,12.792,-9.631,17.998,9.634,372.7,0.353,372.7,0.054,12.661,0.261,37.93,-113.045,9.785,6.016,0,0.039,-6.037e-7,2.31e4,13,28.755,0.105,267.7,217.8,3.092,0.072,3.821e6,0,2.328,0.519,0.564,0.385,0.014,0.121,1.596,3.669,-2.28e-4,0,0,0,0,1.265,0.002,16.1,200,39.477,0.057,6.706,-16.384,552.9,321.37,0.05,0.156
23.272,3090.103,12.311,-9.619,17.65,9.623,373.333,0.355,373.333,0.054,12.648,0.263,37.93,-113.045,9.785,6.303,0,0.04,-5.486e-7,2.31e4,13,28.755,0.105,267,217.8,3.05,0.071,3.775e6,0,2.288,0.519,0.568,0.385,0.014,0.121,1.684,3.795,-2.962e-4,0,0,0,0,1.341,0.002,16.1,200,38.789,0.057,6.706,-16.388,552.9,321.368,0.05,0.156
23.322,3090.707,11.83,-9.608,17.308,9.612,373.965,0.356,373.965,0.055,12.634,0.265,37.93,-113.045,9.785,6.589,0,0.04,-4.273e-7,2.31e4,13,28.755,0.105,266.3,217.8,3.007,0.071,3.732e6,0,2.25,0.519,0.571,0.385,0.014,0.121,1.777,3.923,-2.227e-4,0,0,0,0,1.42,0.002,16.1,200,38.044,0.057,6.706,-16.392,552.8,321.365,0.05,0.156
23.372,3091.286,11.35,-9.596,16.974,9.6,374.596,0.358,374.597,0.055,12.621,0.267,37.93,-113.045,9.785,6.875,0,0.041,-4.022e-7,2.31e4,13,28.755,0.105,265.6,217.8,2.963,0.07,3.689e6,0,2.213,0.519,0.575,0.385,0.014,0.121,1.875,4.052,3.276e-5,0,0,0,0,1.503,0.002,16.1,200,37.3,0.057,6.706,-16.396,552.8,321.363,0.05,0.156
23.422,3091.842,10.871,-9.584,16.647,9.588,375.227,0.359,375.227,0.055,12.608,0.269,37.93,-113.045,9.785,7.219,0,0.042,-3.7e-7,2.31e4,13,28.755,0.105,264.9,217.8,2.919,0.069,3.647e6,0,2.179,0.519,0.579,0.385,0.014,0.121,1.977,4.182,-3.287e-4,0,0,0,0,1.59,0.002,16.1,200,36.555,0.057,6.706,-16.4,552.8,321.361,0.05,0.157
23.472,3092.373,10.392,-9.572,16.328,9.575,375.857,0.36,375.857,0.055,12.594,0.271,37.93,-113.045,9.785,7.506,0,0.042,-2.785e-7,2.31e4,13,28.755,0.105,264.2,217.8,2.875,0.068,3.607e6,0,2.147,0.519,0.583,0.385,0.014,0.121,2.085,4.312,-4.531e-4,0,0,0,0,1.681,0.002,16.1,200,35.81,0.057,6.706,-16.403,552.7,321.359,0.05,0.157
23.522,3092.881,9.914,-9.559,16.017,9.563,376.487,0.362,376.487,0.055,12.581,0.273,37.93,-113.045,9.785,7.85,0,0.043,-2.652e-7,2.31e4,13,28.755,0.105,263.4,217.8,2.83,0.067,3.569e6,0,2.117,0.519,0.588,0.385,0.014,0.121,2.197,4.442,4.932e-4,0,0,0,0,1.776,0.002,16.1,200,35.065,0.057,6.706,-16.406,552.7,321.357,0.05,0.157
23.572,3093.365,9.436,-9.545,15.715,9.549,377.115,0.363,377.115,0.055,12.567,0.275,37.93,-113.045,9.785,8.193,0,0.044,-2.462e-7,2.31e4,13,28.755,0.105,262.7,217.8,2.785,0.067,3.531e6,0,2.089,0.519,0.592,0.385,0.014,0.121,2.314,4.572,-1.064e-4,0,0,0,0,1.874,0.002,16.1,200,34.263,0.057,6.706,-16.41,552.6,321.355,0.05,0.157
23.622,3093.825,8.959,-9.532,15.422,9.536,377.743,0.364,377.743,0.055,12.553,0.277,37.93,-113.045,9.785,8.537,0,0.045,-2.087e-7,2.31e4,13,28.755,0.105,262,217.8,2.74,0.066,3.495e6,0,2.063,0.519,0.597,0.385,0.014,0.121,2.437,4.701,1.564e-4,0,0,0,0,1.976,0.002,16.1,200,33.461,0.057,6.706,-16.413,552.6,321.353,0.05,0.157
23.672,3094.261,8.483,-9.518,15.139,9.522,378.371,0.366,378.371,0.055,12.539,0.278,37.93,-113.045,9.785,8.881,0,0.045,-2.303e-7,2.31e4,13,28.755,0.105,261.3,217.8,2.695,0.065,3.461e6,0,2.039,0.519,0.602,0.385,0.014,0.121,2.564,4.829,4.636e-6,0,0,0,0,2.082,0.002,16.1,200,32.659,0.057,6.706,-16.415,552.6,321.351,0.05,0.158
23.722,3094.673,8.007,-9.503,14.866,9.507,378.997,0.367,378.997,0.056,12.525,0.28,37.93,-113.045,9.785,9.225,0,0.046,-2.62e-7,2.31e4,13,28.755,0.105,260.5,217.8,2.65,0.065,3.428e6,0,2.016,0.519,0.607,0.385,0.014,0.121,2.696,4.955,-2.605e-4,0,0,0,0,2.191,0.002,16.1,200,31.856,0.057,6.706,-16.418,552.5,321.35,0.05,0.158
23.772,3095.061,7.532,-9.488,14.604,9.492,379.623,0.369,379.623,0.056,12.511,0.281,37.93,-113.045,9.785,9.568,0,0.047,-2.295e-7,2.31e4,13,28.755,0.105,259.8,217.8,2.606,0.064,3.396e6,0,1.996,0.519,0.612,0.385,0.014,0.121,2.833,5.08,-1.102e-4,0,0,0,0,2.304,0.002,16.1,200,30.997,0.057,6.706,-16.421,552.5,321.348,0.05,0.158
23.822,3095.426,7.058,-9.472,14.353,9.477,380.248,0.37,380.248,0.056,12.497,0.282,37.93,-113.045,9.785,9.969,0,0.048,-1.292e-7,2.31e4,13,28.755,0.105,259.1,217.8,2.561,0.064,3.366e6,0,1.976,0.519,0.617,0.385,0.014,0.121,2.975,5.201,-9.429e-5,0,0,0,0,2.42,0.002,16.1,200,30.138,0.057,6.706,-16.423,552.5,321.347,0.05,0.158
23.872,3095.767,6.585,-9.456,14.114,9.461,380.873,0.371,380.873,0.056,12.483,0.283,37.93,-113.045,9.785,10.313,0,0.048,-1.518e-7,2.31e4,13,28.755,0.105,258.4,217.8,2.517,0.063,3.338e6,0,1.959,0.519,0.622,0.385,0.014,0.121,3.122,5.32,-1.921e-4,0,0,0,0,2.539,0.002,16.1,200,29.278,0.057,6.706,-16.425,552.5,321.345,0.05,0.159
23.922,3096.085,6.113,-9.44,13.887,9.444,381.497,0.373,381.497,0.056,12.469,0.284,37.93,-113.045,9.785,10.714,0,0.049,-1.271e-7,2.31e4,13,28.755,0.105,257.7,217.8,2.474,0.063,3.311e6,0,1.943,0.519,0.626,0.385,0.014,0.121,3.273,5.436,-4.817e-5,0,0,0,0,2.66,0.002,16.1,200,28.419,0.057,6.706,-16.427,552.4,321.344,0.05,0.159
23.972,3096.379,5.641,-9.423,13.673,9.427,382.12,0.374,382.12,0.056,12.455,0.284,37.93,-113.045,9.785,11.115,0,0.05,-7.644e-8,2.31e4,13,28.755,0.105,257,217.8,2.431,0.062,3.286e6,0,1.929,0.519,0.631,0.385,0.014,0.121,3.428,5.548,3.177e-4,0,0,0,0,2.785,0.002,16.1,200,27.502,0.057,6.706,-16.429,552.4,321.343,0.05,0.159
24.022,3096.649,5.171,-9.406,13.472,9.41,382.742,0.375,382.742,0.056,12.44,0.284,37.93,-113.045,9.785,11.516,0,0.051,-4.043e-8,2.31e4,13,28.755,0.105,256.3,217.8,2.389,0.062,3.262e6,0,1.916,0.519,0.636,0.385,0.014,0.12,3.586,5.656,-1.442e-5,0,0,0,0,2.911,0.002,16.1,200,26.585,0.057,6.706,-16.431,552.4,321.342,0.05,0.159
24.072,3096.896,4.701,-9.388,13.286,9.392,383.364,0.377,383.364,0.056,12.426,0.284,37.93,-113.045,9.785,11.86,0,0.051,1.638e-8,2.31e4,13,28.755,0.105,255.7,217.8,2.348,0.061,3.241e6,0,1.904,0.519,0.641,0.385,0.014,0.12,3.748,5.76,-2.929e-4,0,0,0,0,3.04,0.002,16.1,200,25.669,0.057,6.706,-16.433,552.4,321.341,0.05,0.159
24.122,3097.119,4.232,-9.369,13.114,9.374,383.985,0.378,383.985,0.056,12.412,0.283,37.93,-113.045,9.785,12.261,0,0.052,6.333e-8,2.31e4,13,28.755,0.105,255,217.8,2.307,0.061,3.221e6,0,1.894,0.519,0.645,0.385,0.014,0.12,3.912,5.858,-2.68e-4,0,0,0,0,3.17,0.002,16.1,200,24.752,0.057,6.706,-16.434,552.4,321.34,0.05,0.16
24.172,3097.319,3.764,-9.35,12.957,9.355,384.605,0.38,384.605,0.057,12.398,0.282,37.93,-113.045,9.785,12.662,0,0.053,2.179e-8,2.31e4,13,28.755,0.105,254.4,217.8,2.268,0.061,3.203e6,0,1.885,0.519,0.649,0.385,0.014,0.12,4.079,5.951,3.018e-4,0,0,0,0,3.301,0.002,16.1,200,23.835,0.057,6.706,-16.435,552.3,321.339,0.05,0.16
24.222,3097.495,3.297,-9.331,12.815,9.335,385.224,0.381,385.225,0.057,12.384,0.28,37.93,-113.045,9.785,13.063,0,0.054,8.703e-8,2.31e4,13,28.755,0.105,253.8,217.8,2.23,0.06,3.187e6,0,1.877,0.519,0.653,0.385,0.014,0.12,4.247,6.039,4.689e-4,0,0,0,0,3.433,0.002,16.1,200,22.861,0.057,6.706,-16.436,552.3,321.338,0.05,0.16
24.272,3097.649,2.831,-9.312,12.69,9.316,385.843,0.382,385.843,0.057,12.37,0.278,37.93,-113.045,9.785,13.465,0,0.054,1.085e-7,2.31e4,13,28.755,0.105,253.2,217.8,2.193,0.06,3.172e6,0,1.87,0.519,0.657,0.385,0.014,0.12,4.416,6.12,1.526e-4,0,0,0,0,3.565,0.002,16.1,200,21.887,0.057,6.706,-16.437,552.3,321.338,0.05,0.16
24.322,3097.779,2.366,-9.291,12.58,9.296,386.461,0.384,386.462,0.057,12.356,0.276,37.93,-113.045,9.785,13.808,0,0.055,2.134e-8,2.31e4,13,28.755,0.105,252.6,217.8,2.158,0.06,3.16e6,0,1.865,0.519,0.66,0.385,0.014,0.12,4.585,6.197,-4.089e-4,0,0,0,0,3.697,0.002,16.1,200,20.913,0.057,6.706,-16.438,552.3,321.337,0.05,0.161
24.372,3097.885,1.902,-9.271,12.488,9.275,387.079,0.385,387.079,0.057,12.342,0.272,37.93,-113.045,9.785,14.209,0,0.056,6.621e-8,2.31e4,13,28.755,0.105,252.1,217.8,2.124,0.06,3.149e6,0,1.86,0.519,0.663,0.385,0.014,0.12,4.753,6.265,-3.989e-4,0,0,0,0,3.828,0.002,16.1,200,19.882,0.057,6.706,-16.439,552.3,321.337,0.05,0.161
24.422,3097.969,1.439,-9.25,12.412,9.254,387.696,0.387,387.696,0.057,12.329,0.268,37.93,-113.045,9.785,14.553,0,0.057,1.117e-7,2.31e4,13,28.755,0.105,251.5,217.8,2.091,0.059,3.14e6,0,1.857,0.519,0.666,0.385,0.014,0.12,4.919,6.328,3.033e-4,0,0,0,0,3.959,0.002,16.1,200,18.908,0.057,6.706,-16.44,552.3,321.337,0.05,0.161
24.472,3098.029,0.977,-9.229,12.354,9.233,388.312,0.388,388.312,0.057,12.316,0.264,37.93,-113.045,9.785,14.897,0,0.058,1.014e-7,2.31e4,13,28.755,0.105,251,217.8,2.061,0.059,3.133e6,0,1.855,0.519,0.668,0.385,0.014,0.12,5.082,6.384,2.254e-4,0,0,0,0,4.088,0.002,16.1,200,17.876,0.057,6.706,-16.44,552.3,321.336,0.05,0.161
24.522,3098.066,0.516,-9.208,12.313,9.212,388.927,0.389,388.927,0.057,12.302,0.259,37.93,-113.045,9.785,15.241,0,0.058,1.67e-7,2.31e4,13,28.755,0.105,250.6,217.8,2.031,0.059,3.128e6,0,1.854,0.519,0.67,0.385,0.014,0.12,5.242,6.433,-5.755e-5,0,0,0,0,4.215,0.002,16.1,200,16.788,0.057,6.706,-16.44,552.3,321.336,0.05,0.161
24.572,3098.081,0.056,-9.187,12.29,9.191,389.542,0.391,389.542,0.057,12.29,0.252,37.93,-113.045,9.785,15.584,0,0.059,1.151e-7,2.31e4,13,28.755,0.105,250.1,217.8,2.004,0.059,3.124e6,0,1.855,0.519,0.671,0.385,0.014,0.12,5.397,6.474,-3.361e-4,0,0,0,0,4.34,0.002,16.1,200,15.756,0.057,6.706,-16.44,552.3,321.336,0.05,0.162
24.622,3098.072,-0.403,-9.166,12.284,9.169,390.156,0.392,390.156,0.057,12.277,0.246,37.93,-113.045,9.785,15.871,0,0.06,1e-7,2.31e4,13,28.755,0.105,249.7,217.8,1.978,0.059,3.123e6,0,1.856,0.519,0.672,0.385,0.014,0.12,5.546,6.509,4.287e-4,0,0,0,0,4.462,0.002,16.1,200,14.668,0.057,6.706,-16.44,552.3,321.336,0.05,0.162
24.672,3098.04,-0.861,-9.144,12.295,9.148,390.77,0.394,390.77,0.057,12.265,0.238,37.93,-113.045,9.785,16.215,0,0.061,1.81e-7,2.31e4,13,28.755,0.105,249.3,217.8,1.954,0.059,3.124e6,0,1.859,0.519,0.673,0.385,0.014,0.12,5.688,6.535,-1.82e-4,0,0,0,0,4.581,0.002,16.1,200,13.579,0.057,6.706,-16.44,552.3,321.336,0.05,0.162
24.676,3098.036,-0.905,-9.547,18.968,10.904,390.826,0.394,390.826,0.057,12.241,5.267,37.93,-113.045,9.785,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.059,3.12e6,0,121.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.44,552.3,321.336,0.005,0.162
24.939,3097.471,-3.407,-9.536,17.895,10.887,393.857,0.401,393.857,0.057,10.862,5.254,37.93,-113.045,9.785,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.059,2.944e6,0,121.523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.44,552.3,321.336,0.262,0.162
25.224,3096.134,-5.948,-8.895,17.309,10.012,396.773,0.408,396.773,0.057,9.549,4.596,37.93,-113.045,9.785,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.056,2.847e6,0,108.169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.436,552.3,321.338,0.286,0.162
25.59,3093.405,-8.977,-8.28,17.267,9.246,399.99,0.417,399.99,0.057,8.045,4.114,37.93,-113.045,9.785,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.054,2.841e6,0,101.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.428,552.4,321.344,0.366,0.162
26.018,3088.88,-12.191,-7.519,17.937,8.391,403.089,0.426,403.089,0.057,6.452,3.725,37.93,-113.045,9.785,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.054,2.952e6,0,100.753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.41,552.6,321.355,0.428,0.162
26.457,3082.881,-15.087,-6.585,19.055,7.436,405.593,0.435,405.593,0.057,4.934,3.453,37.93,-113.045,9.785,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.056,3.137e6,0,108.782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.38,553,321.372,0.44,0.163
26.884,3075.938,-17.466,-5.575,20.254,6.452,407.402,0.442,407.402,0.057,3.549,3.246,37.93,-113.045,9.785,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.059,3.336e6,0,122.844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.341,553.4,321.396,0.427,0.163
27.313,3068.031,-19.437,-4.601,21.399,5.516,408.644,0.449,408.644,0.057,2.245,3.042,37.93,-113.045,9.785,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.063,3.527e6,0,138.886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.296,553.9,321.423,0.429,0.163
27.765,3058.853,-21.105,-3.684,22.459,4.632,409.372,0.455,409.373,0.057,0.974,2.807,37.93,-113.045,9.785,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.067,3.704e6,0,155.177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,-16.245,554.5,321.454,0.453,0.163
