# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
15.618,4236.39,143.819,-13.044,143.871,13.052,91.999,0.035,91.999,0.022,3.866,0.456,28.61,-80.599,9.779,0.241,0,0.002,5.735e-6,2.849e4,5401,32.486,0.111,286.5,233.573,3.281,0.445,2.496e7,0,93.434,0.552,0.552,0.377,0.029,0.146,0.052,0.17,1.73e-4,0,0,0,0,8.051e-5,0.018,16.129,204.317,87.718,0.022,2.472,-12.537,597.908,323.702,0.05,0.159
15.668,4243.565,143.168,-13.013,143.219,13.019,92.192,0.036,92.192,0.022,3.846,0.365,28.61,-80.599,9.779,0.17,0,0.003,5.943e-6,2.849e4,5401,32.486,0.111,286.77,233.573,3.298,0.443,2.483e7,0,92.453,0.552,0.552,0.377,0.029,0.145,0.037,0.121,-4.384e-4,0,0,0,0,1.801e-4,0.018,16.129,204.317,87.674,0.023,2.395,-12.583,597.346,323.673,0.05,0.159
15.718,4250.707,142.518,-12.983,142.569,12.986,92.384,0.036,92.384,0.022,3.83,0.265,28.61,-80.599,9.779,0.091,0,0.003,1.309e-5,2.849e4,5401,32.486,0.111,287.076,233.573,3.317,0.441,2.47e7,0,91.484,0.551,0.551,0.377,0.029,0.145,0.019,0.064,-4.486e-4,0,0,0,0,2.646e-4,0.018,16.129,204.317,87.616,0.024,2.329,-12.63,596.787,323.645,0.05,0.159
15.768,4257.817,141.869,-12.954,141.921,12.955,92.575,0.036,92.575,0.022,3.819,0.158,28.61,-80.599,9.779,0.003,0,0.004,4.645e-4,2.849e4,5401,32.486,0.111,287.42,233.573,3.339,0.439,2.457e7,0,90.528,0.551,0.551,0.377,0.029,0.145,6.833e-4,0.002,-3.627e-4,0,0,0,0,3.035e-4,0.018,16.129,204.317,87.551,0.026,2.256,-12.676,596.231,323.617,0.05,0.16
15.818,4264.894,141.222,-12.925,141.274,12.925,92.766,0.036,92.766,0.022,3.814,0.07,28.61,-80.599,9.779,0.071,5.346e-9,-0.003,1.926e-5,2.849e4,5401,32.486,0.111,287.145,233.573,3.321,0.437,2.444e7,0,89.586,0.551,0.551,0.377,0.029,0.145,0.015,0.05,-3.431e-4,0,0,0,0,-2.699e-4,0.018,16.129,204.317,87.485,0.028,2.21,-12.722,595.677,323.589,0.05,0.16
15.868,4271.939,140.577,-12.893,140.629,12.893,92.957,0.036,92.957,0.022,3.811,0.055,28.61,-80.599,9.779,0.085,0,-0.003,1.407e-5,2.849e4,5401,32.486,0.111,287.081,233.573,3.318,0.435,2.432e7,0,88.66,0.551,0.551,0.377,0.028,0.145,0.018,0.061,3.82e-4,0,0,0,0,-2.28e-4,0.018,16.129,204.317,87.425,0.031,2.301,-12.768,595.126,323.562,0.05,0.16
15.918,4278.952,139.933,-12.864,139.985,12.864,93.147,0.037,93.147,0.022,3.809,0.007,28.61,-80.599,9.779,0.139,0,-0.003,1.054e-5,2.849e4,5401,32.486,0.111,286.865,233.573,3.304,0.433,2.419e7,0,87.739,0.55,0.55,0.378,0.028,0.144,0.03,0.099,1.238e-4,0,0,0,0,-1.673e-4,0.018,16.129,204.317,87.372,0.033,2.273,-12.813,594.578,323.534,0.05,0.161
15.968,4285.932,139.291,-12.836,139.343,12.836,93.338,0.037,93.338,0.023,3.812,0.092,28.61,-80.599,9.779,0.212,0,-0.002,6.612e-6,2.849e4,5401,32.486,0.111,286.572,233.573,3.286,0.431,2.407e7,0,86.825,0.55,0.55,0.378,0.028,0.144,0.045,0.149,1.209e-4,0,0,0,0,-8.324e-5,0.018,16.129,204.317,87.33,0.036,2.165,-12.859,594.031,323.507,0.05,0.161
16.018,4292.881,138.649,-12.805,138.702,12.805,93.528,0.037,93.528,0.023,3.818,0.115,28.61,-80.599,9.779,0.234,0,-8.719e-4,7.651e-6,2.849e4,5401,32.486,0.111,286.48,233.573,3.28,0.429,2.394e7,0,85.919,0.55,0.55,0.378,0.028,0.144,0.05,0.164,-2.699e-4,0,0,0,0,-1.765e-5,0.018,16.129,204.317,87.305,0.039,2.14,-12.904,593.488,323.479,0.05,0.162
16.068,4299.797,138.01,-12.772,138.063,12.772,93.719,0.037,93.719,0.023,3.823,0.079,28.61,-80.599,9.779,0.204,0,4.22e-5,3.615e-6,2.849e4,5401,32.486,0.111,286.591,233.573,3.287,0.427,2.382e7,0,85.021,0.549,0.549,0.378,0.028,0.144,0.044,0.143,-3.11e-4,0,0,0,0,4.174e-8,0.018,16.129,204.317,87.298,0.041,2.199,-12.949,592.947,323.452,0.05,0.162
16.118,4306.682,137.372,-12.74,137.426,12.74,93.911,0.037,93.911,0.023,3.826,0.064,28.61,-80.599,9.779,0.191,0,8.703e-4,4.218e-6,2.849e4,5401,32.486,0.111,286.634,233.573,3.29,0.425,2.369e7,0,84.129,0.549,0.549,0.378,0.028,0.143,0.041,0.135,-2.964e-5,0,0,0,0,1.792e-5,0.018,16.129,204.317,87.307,0.044,2.177,-12.993,592.408,323.425,0.05,0.162
16.168,4313.535,136.736,-12.708,136.79,12.708,94.102,0.038,94.102,0.023,3.829,0.055,28.61,-80.599,9.779,0.183,0,0.002,6.393e-6,2.849e4,5401,32.486,0.111,286.662,233.573,3.292,0.423,2.357e7,0,83.243,0.549,0.549,0.378,0.028,0.143,0.039,0.129,-2.096e-6,0,0,0,0,6.882e-5,0.018,16.129,204.317,87.33,0.045,2.111,-13.038,591.872,323.398,0.05,0.163
16.218,4320.355,136.102,-12.675,136.155,12.675,94.294,0.038,94.294,0.023,3.831,0.023,28.61,-80.599,9.779,0.153,0,0.002,7.377e-6,2.849e4,5401,32.486,0.111,286.772,233.573,3.298,0.421,2.344e7,0,82.364,0.548,0.548,0.378,0.027,0.143,0.033,0.108,2.421e-4,0,0,0,0,1.379e-4,0.017,16.129,204.317,87.367,0.046,2.063,-13.082,591.338,323.371,0.05,0.163
16.268,4327.145,135.469,-12.644,135.523,12.644,94.485,0.038,94.485,0.023,3.831,0.008,28.61,-80.599,9.779,0.139,0,0.003,4.389e-6,2.849e4,5401,32.486,0.111,286.824,233.573,3.302,0.419,2.332e7,0,81.492,0.548,0.548,0.378,0.027,0.143,0.03,0.097,4.667e-4,0,0,0,0,2.146e-4,0.017,16.129,204.317,87.416,0.047,1.955,-13.126,590.807,323.344,0.05,0.163
16.318,4333.902,134.837,-12.611,134.892,12.611,94.677,0.038,94.677,0.023,3.832,0.043,28.61,-80.599,9.779,0.09,0,0.004,7.768e-6,2.849e4,5401,32.486,0.111,287.011,233.573,3.313,0.417,2.32e7,0,80.629,0.548,0.548,0.378,0.027,0.143,0.019,0.063,1.451e-4,0,0,0,0,3.115e-4,0.017,16.129,204.317,87.475,0.046,1.903,-13.17,590.278,323.318,0.05,0.164
16.368,4340.628,134.208,-12.576,134.262,12.577,94.868,0.038,94.868,0.023,3.826,0.174,28.61,-80.599,9.779,0.034,0,-0.004,3.131e-5,2.849e4,5401,32.486,0.111,287.229,233.573,3.327,0.416,2.308e7,0,79.784,0.548,0.548,0.378,0.027,0.142,0.007,0.024,-1.848e-4,0,0,0,0,-3.202e-4,0.017,16.129,204.317,87.54,0.045,2.023,-13.214,589.752,323.291,0.05,0.164
16.418,4347.323,133.58,-12.543,133.634,12.545,95.059,0.039,95.059,0.023,3.815,0.262,28.61,-80.599,9.779,0.12,5.949e-9,-0.003,6.457e-6,2.849e4,5401,32.486,0.111,286.883,233.573,3.305,0.414,2.296e7,0,78.947,0.547,0.547,0.378,0.027,0.142,0.026,0.084,3.943e-4,0,0,0,0,-2.727e-4,0.017,16.129,204.317,87.602,0.044,2.059,-13.258,589.228,323.265,0.05,0.165
16.468,4353.986,132.953,-12.512,133.008,12.515,95.25,0.039,95.25,0.023,3.8,0.299,28.61,-80.599,9.779,0.159,0,-0.003,6.544e-6,2.849e4,5401,32.486,0.111,286.724,233.573,3.295,0.412,2.283e7,0,78.113,0.547,0.547,0.378,0.027,0.142,0.034,0.112,-2.792e-4,0,0,0,0,-1.78e-4,0.017,16.129,204.317,87.656,0.042,2.012,-13.301,588.707,323.239,0.05,0.165
16.518,4360.618,132.328,-12.484,132.382,12.487,95.439,0.039,95.439,0.023,3.786,0.258,28.61,-80.599,9.779,0.125,0,-0.002,4.02e-6,2.849e4,5401,32.486,0.111,286.85,233.573,3.303,0.41,2.271e7,0,77.274,0.547,0.547,0.378,0.027,0.142,0.027,0.089,-1.545e-4,0,0,0,0,-1.175e-4,0.017,16.129,204.317,87.699,0.04,1.819,-13.344,588.188,323.212,0.05,0.166
16.568,4367.219,131.705,-12.454,131.759,12.458,95.628,0.039,95.628,0.023,3.773,0.282,28.61,-80.599,9.779,0.152,0,-0.002,3.298e-6,2.849e4,5401,32.486,0.111,286.739,233.573,3.296,0.408,2.259e7,0,76.455,0.546,0.546,0.378,0.026,0.142,0.032,0.107,-1.612e-4,0,0,0,0,-7.269e-5,0.017,16.129,204.317,87.734,0.038,1.788,-13.387,587.672,323.186,0.05,0.166
16.618,4373.789,131.083,-12.423,131.137,12.429,95.816,0.039,95.817,0.024,3.757,0.363,28.61,-80.599,9.779,0.232,0,-8.691e-4,4.756e-6,2.849e4,5401,32.486,0.111,286.418,233.573,3.276,0.406,2.247e7,0,75.657,0.546,0.546,0.378,0.026,0.141,0.05,0.163,1.353e-4,0,0,0,0,-1.962e-5,0.017,16.129,204.317,87.757,0.036,1.911,-13.43,587.158,323.161,0.05,0.166
16.668,4380.328,130.462,-12.394,130.516,12.4,96.004,0.04,96.004,0.024,3.738,0.382,28.61,-80.599,9.779,0.255,0,8.393e-5,1.637e-6,2.849e4,5401,32.486,0.111,286.324,233.573,3.271,0.404,2.235e7,0,74.857,0.546,0.546,0.378,0.026,0.141,0.055,0.179,-3.143e-4,0,0,0,0,1.847e-7,0.017,16.129,204.317,87.764,0.035,1.938,-13.472,586.646,323.135,0.05,0.167
16.718,4386.835,129.843,-12.367,129.897,12.372,96.19,0.04,96.19,0.024,3.719,0.368,28.61,-80.599,9.779,0.245,0,0.001,4.86e-6,2.849e4,5401,32.486,0.111,286.359,233.573,3.273,0.402,2.224e7,0,74.058,0.546,0.546,0.379,0.026,0.141,0.052,0.172,4.33e-4,0,0,0,0,2.676e-5,0.017,16.129,204.317,87.754,0.034,1.928,-13.514,586.137,323.109,0.05,0.167
16.768,4393.312,129.226,-12.34,129.279,12.345,96.376,0.04,96.376,0.024,3.701,0.345,28.61,-80.599,9.779,0.225,0,0.002,3.739e-6,2.849e4,5401,32.486,0.111,286.433,233.573,3.277,0.4,2.212e7,0,73.266,0.545,0.545,0.379,0.026,0.141,0.048,0.158,-1.139e-4,0,0,0,0,9.78e-5,0.017,16.129,204.317,87.728,0.034,1.934,-13.557,585.63,323.084,0.05,0.167
16.818,4399.758,128.609,-12.314,128.662,12.317,96.56,0.04,96.56,0.024,3.685,0.304,28.61,-80.599,9.779,0.185,0,0.003,5.98e-6,2.849e4,5401,32.486,0.111,286.581,233.573,3.287,0.398,2.2e7,0,72.479,0.545,0.545,0.379,0.026,0.141,0.04,0.13,-1.931e-4,0,0,0,0,1.892e-4,0.016,16.129,204.317,87.686,0.034,1.927,-13.598,585.126,323.058,0.05,0.168
16.868,4406.173,127.994,-12.289,128.047,12.291,96.744,0.04,96.744,0.024,3.671,0.239,28.61,-80.599,9.779,0.121,0,0.003,9.01e-6,2.849e4,5401,32.486,0.111,286.83,233.573,3.302,0.397,2.188e7,0,71.698,0.545,0.545,0.379,0.026,0.14,0.026,0.085,2.828e-4,0,0,0,0,2.926e-4,0.016,16.129,204.317,87.633,0.034,1.891,-13.64,584.624,323.033,0.05,0.168
16.918,4412.557,127.381,-12.264,127.433,12.265,96.928,0.041,96.928,0.024,3.662,0.171,28.61,-80.599,9.779,0.05,0,0.003,1.685e-5,2.849e4,5401,32.486,0.111,287.105,233.573,3.319,0.395,2.176e7,0,70.924,0.545,0.545,0.379,0.026,0.14,0.011,0.036,-2.967e-4,0,0,0,0,3.307e-4,0.016,16.129,204.317,87.571,0.035,1.851,-13.682,584.125,323.008,0.05,0.169
16.968,4418.911,126.768,-12.238,126.821,12.239,97.111,0.041,97.111,0.024,3.653,0.172,28.61,-80.599,9.779,0.051,0,0.004,1.301e-5,2.849e4,5401,32.486,0.111,287.098,233.573,3.319,0.393,2.165e7,0,70.169,0.544,0.544,0.379,0.025,0.14,0.011,0.036,4.098e-4,0,0,0,0,3.872e-4,0.016,16.129,204.317,87.506,0.036,1.981,-13.723,583.627,322.983,0.05,0.17
17.018,4425.234,126.157,-12.212,126.209,12.213,97.293,0.041,97.293,0.024,3.645,0.143,28.61,-80.599,9.779,0.018,0,0.004,2.603e-5,2.849e4,5401,32.486,0.111,287.222,233.573,3.326,0.391,2.153e7,0,69.417,0.544,0.544,0.379,0.025,0.14,0.004,0.013,3.897e-5,0,0,0,0,4.072e-4,0.016,16.129,204.317,87.438,0.037,2.039,-13.764,583.133,322.958,0.05,0.17
17.068,4431.527,125.547,-12.187,125.6,12.188,97.475,0.041,97.475,0.024,3.638,0.124,28.61,-80.599,9.779,0.003,0,-0.004,1.096e-4,2.849e4,5401,32.486,0.111,287.277,233.573,3.33,0.389,2.142e7,0,68.673,0.544,0.544,0.379,0.025,0.14,7.138e-4,0.003,-1.711e-4,0,0,0,0,-4.248e-4,0.016,16.129,204.317,87.369,0.038,2.123,-13.805,582.64,322.933,0.05,0.171
17.118,4437.789,124.938,-12.163,124.991,12.163,97.657,0.041,97.657,0.024,3.633,0.093,28.61,-80.599,9.779,0.038,0,-0.004,3.116e-6,2.849e4,5401,32.486,0.111,287.133,233.573,3.321,0.387,2.13e7,0,67.935,0.544,0.544,0.379,0.025,0.14,0.008,0.027,4.069e-4,0,0,0,0,-4.04e-4,0.016,16.129,204.317,87.3,0.039,2.174,-13.846,582.15,322.908,0.05,0.172
17.168,4444.021,124.331,-12.138,124.383,12.138,97.838,0.042,97.838,0.024,3.629,0.065,28.61,-80.599,9.779,0.07,0,-0.004,1.169e-6,2.849e4,5401,32.486,0.111,287.001,233.573,3.313,0.385,2.119e7,0,67.203,0.543,0.543,0.379,0.025,0.139,0.015,0.05,-1.701e-4,0,0,0,0,-3.809e-4,0.016,16.129,204.317,87.234,0.04,2.227,-13.886,581.663,322.884,0.05,0.172
17.218,4450.222,123.724,-12.116,123.777,12.116,98.02,0.042,98.02,0.024,3.627,0.006,28.61,-80.599,9.779,0.15,0,-0.003,8.133e-7,2.849e4,5401,32.486,0.111,286.681,233.573,3.293,0.384,2.107e7,0,66.475,0.543,0.543,0.379,0.025,0.139,0.032,0.106,-1.046e-4,0,0,0,0,-3.044e-4,0.016,16.129,204.317,87.172,0.041,2.16,-13.926,581.178,322.859,0.05,0.173
17.268,4456.393,123.119,-12.093,123.172,12.093,98.201,0.042,98.201,0.024,3.629,0.048,28.61,-80.599,9.779,0.198,0,-0.003,2.496e-6,2.849e4,5401,32.486,0.111,286.488,233.573,3.281,0.382,2.096e7,0,65.756,0.543,0.543,0.379,0.025,0.139,0.042,0.138,-6.439e-6,0,0,0,0,-2.007e-4,0.016,16.129,204.317,87.119,0.042,2.141,-13.967,580.695,322.835,0.05,0.174
17.318,4462.534,122.515,-12.069,122.569,12.07,98.383,0.042,98.383,0.025,3.632,0.074,28.61,-80.599,9.778,0.229,0,-0.002,-3.837e-8,2.849e4,5401,32.486,0.111,286.362,233.573,3.273,0.38,2.084e7,0,65.042,0.543,0.543,0.379,0.025,0.139,0.049,0.16,1.998e-5,0,0,0,0,-1.133e-4,0.016,16.129,204.317,87.078,0.042,2.133,-14.006,580.214,322.811,0.05,0.174
17.368,4468.644,121.912,-12.046,121.966,12.047,98.564,0.042,98.564,0.025,3.637,0.105,28.61,-80.599,9.778,0.266,0,-0.001,1.559e-6,2.849e4,5401,32.486,0.111,286.211,233.573,3.264,0.378,2.073e7,0,64.334,0.542,0.542,0.379,0.024,0.139,0.057,0.186,1.178e-4,0,0,0,0,-3.441e-5,0.016,16.129,204.317,87.05,0.043,2.078,-14.046,579.736,322.787,0.05,0.174
17.418,4474.725,121.31,-12.02,121.365,12.021,98.746,0.043,98.746,0.025,3.641,0.083,28.61,-80.599,9.778,0.243,0,-2.631e-4,-1.394e-6,2.849e4,5401,32.486,0.111,286.296,233.573,3.269,0.376,2.061e7,0,63.631,0.542,0.542,0.379,0.024,0.138,0.052,0.17,2.694e-4,0,0,0,0,-2.099e-6,0.016,16.129,204.317,87.038,0.043,2.12,-14.086,579.261,322.763,0.05,0.175
17.468,4480.776,120.71,-11.995,120.765,11.995,98.928,0.043,98.928,0.025,3.645,0.058,28.61,-80.599,9.778,0.215,0,4.851e-4,-1.576e-6,2.849e4,5401,32.486,0.111,286.399,233.573,3.275,0.374,2.05e7,0,62.933,0.542,0.542,0.379,0.024,0.138,0.046,0.151,7.612e-6,0,0,0,0,7.206e-6,0.015,16.129,204.317,87.041,0.043,2.141,-14.125,578.787,322.739,0.05,0.175
17.518,4486.796,120.111,-11.968,120.166,11.968,99.111,0.043,99.111,0.025,3.647,0.011,28.61,-80.599,9.778,0.161,0,0.001,9.161e-7,2.849e4,5401,32.486,0.111,286.607,233.573,3.288,0.373,2.039e7,0,62.242,0.542,0.542,0.379,0.024,0.138,0.034,0.113,-2.357e-4,0,0,0,0,3.85e-5,0.015,16.129,204.317,87.055,0.042,2.193,-14.164,578.316,322.715,0.05,0.176
17.568,4492.787,119.513,-11.939,119.569,11.94,99.293,0.043,99.293,0.025,3.645,0.075,28.61,-80.599,9.778,0.06,0,0.001,2.832e-6,2.849e4,5401,32.486,0.111,287.003,233.573,3.313,0.371,2.028e7,0,61.561,0.541,0.541,0.379,0.024,0.138,0.013,0.043,-3.718e-4,0,0,0,0,6.787e-5,0.015,16.129,204.317,87.079,0.042,2.328,-14.203,577.848,322.692,0.05,0.176
17.618,4498.747,118.917,-11.913,118.973,11.914,99.475,0.043,99.475,0.025,3.64,0.126,28.61,-80.599,9.778,0.004,0,-0.001,4.806e-5,2.849e4,5401,32.486,0.111,287.222,233.573,3.326,0.369,2.017e7,0,60.885,0.541,0.541,0.38,0.024,0.138,8.16e-4,0.003,-4.707e-4,0,0,0,0,-6.811e-5,0.015,16.129,204.317,87.106,0.042,2.382,-14.242,577.381,322.668,0.05,0.176
17.668,4504.678,118.322,-11.89,118.378,11.891,99.657,0.044,99.657,0.025,3.634,0.11,28.61,-80.599,9.778,0.013,0,0.002,9.765e-6,2.849e4,5401,32.486,0.111,287.182,233.573,3.324,0.367,2.006e7,0,60.208,0.541,0.541,0.38,0.024,0.138,0.003,0.008,1.209e-4,0,0,0,0,7.624e-5,0.015,16.129,204.317,87.133,0.042,2.264,-14.28,576.936,322.645,0.05,0.177
17.718,4510.58,117.728,-11.866,117.784,11.866,99.839,0.044,99.839,0.025,3.628,0.127,28.61,-80.599,9.778,0.011,0,-0.002,7.131e-6,2.849e4,5401,32.486,0.111,287.186,233.573,3.324,0.365,1.994e7,0,59.543,0.541,0.541,0.38,0.024,0.137,0.002,0.008,-1.217e-4,0,0,0,0,-7.655e-5,0.015,16.129,204.317,87.161,0.042,2.232,-14.319,576.498,322.622,0.05,0.177
17.768,4516.451,117.135,-11.841,117.191,11.842,100.02,0.044,100.02,0.025,3.621,0.157,28.61,-80.599,9.778,0.05,0,-0.001,2.68e-7,2.849e4,5401,32.486,0.111,287.023,233.573,3.314,0.364,1.983e7,0,58.886,0.54,0.54,0.38,0.024,0.137,0.011,0.036,1.83e-4,0,0,0,0,-6.971e-5,0.015,16.129,204.317,87.188,0.042,2.235,-14.357,576.063,322.599,0.05,0.177
17.818,4522.293,116.544,-11.817,116.6,11.818,100.201,0.044,100.201,0.025,3.612,0.183,28.61,-80.599,9.778,0.086,0,-0.001,5.594e-7,2.849e4,5401,32.486,0.111,286.878,233.573,3.305,0.362,1.973e7,0,58.235,0.54,0.54,0.38,0.023,0.137,0.018,0.061,4.135e-4,0,0,0,0,-4.89e-5,0.015,16.129,204.317,87.213,0.041,2.237,-14.395,575.63,322.576,0.05,0.178
17.868,4528.106,115.953,-11.794,116.009,11.795,100.381,0.044,100.381,0.025,3.603,0.192,28.61,-80.599,9.778,0.1,0,-9.876e-4,1.129e-6,2.849e4,5401,32.486,0.111,286.817,233.573,3.301,0.36,1.962e7,0,57.587,0.54,0.54,0.38,0.023,0.137,0.021,0.07,3.104e-4,0,0,0,0,-3.236e-5,0.015,16.129,204.317,87.233,0.041,2.204,-14.433,575.199,322.553,0.05,0.178
17.918,4533.889,115.364,-11.77,115.42,11.772,100.561,0.045,100.561,0.025,3.593,0.223,28.61,-80.599,9.778,0.143,0,-6.06e-4,-2.093e-6,2.849e4,5401,32.486,0.111,286.644,233.573,3.29,0.358,1.951e7,0,56.951,0.54,0.54,0.38,0.023,0.137,0.03,0.1,1.371e-4,0,0,0,0,-1.231e-5,0.015,16.129,204.317,87.247,0.041,2.243,-14.47,574.77,322.53,0.05,0.179
17.968,4539.642,114.776,-11.747,114.832,11.75,100.74,0.045,100.74,0.026,3.581,0.231,28.61,-80.599,9.778,0.156,0,-1.649e-4,4.192e-7,2.849e4,5401,32.486,0.111,286.588,233.573,3.287,0.356,1.94e7,0,56.316,0.54,0.54,0.38,0.023,0.137,0.033,0.109,4.038e-4,0,0,0,0,-9.208e-7,0.015,16.129,204.317,87.254,0.041,2.237,-14.508,574.343,322.507,0.05,0.179
18.018,4545.366,114.19,-11.726,114.245,11.728,100.919,0.045,100.919,0.026,3.57,0.21,28.61,-80.599,9.778,0.132,0,2.683e-4,1.286e-6,2.849e4,5401,32.486,0.111,286.677,233.573,3.292,0.355,1.929e7,0,55.682,0.539,0.539,0.38,0.023,0.136,0.028,0.092,1.766e-4,0,0,0,0,2.463e-6,0.015,16.129,204.317,87.253,0.041,2.173,-14.545,573.918,322.485,0.05,0.179
18.068,4551.061,113.604,-11.705,113.66,11.707,101.097,0.045,101.097,0.026,3.56,0.177,28.61,-80.599,9.778,0.091,0,5.587e-4,-8.121e-7,2.849e4,5401,32.486,0.111,286.834,233.573,3.302,0.353,1.918e7,0,55.052,0.539,0.539,0.38,0.023,0.136,0.019,0.064,2.382e-4,0,0,0,0,1.079e-5,0.015,16.129,204.317,87.245,0.041,2.087,-14.582,573.496,322.462,0.05,0.18
18.118,4556.727,113.019,-11.684,113.075,11.685,101.275,0.045,101.275,0.026,3.552,0.162,28.61,-80.599,9.778,0.073,0,7.984e-4,-1.828e-7,2.849e4,5401,32.486,0.111,286.9,233.573,3.306,0.351,1.907e7,0,54.432,0.539,0.539,0.38,0.023,0.136,0.016,0.052,-3.767e-4,0,0,0,0,2.226e-5,0.014,16.129,204.317,87.233,0.041,2.056,-14.619,573.076,322.44,0.05,0.18
18.168,4562.363,112.435,-11.664,112.491,11.664,101.453,0.046,101.453,0.026,3.544,0.144,28.61,-80.599,9.778,0.052,0,9.748e-4,-1.259e-6,2.849e4,5401,32.486,0.111,286.983,233.573,3.311,0.349,1.896e7,0,53.817,0.539,0.539,0.38,0.023,0.136,0.011,0.037,2.952e-4,0,0,0,0,3.353e-5,0.014,16.129,204.317,87.217,0.042,2.023,-14.655,572.658,322.418,0.05,0.18
18.218,4567.97,111.853,-11.643,111.909,11.644,101.63,0.046,101.63,0.026,3.537,0.128,28.61,-80.599,9.778,0.03,0,0.001,-2.162e-6,2.849e4,5401,32.486,0.111,287.063,233.573,3.316,0.347,1.886e7,0,53.207,0.538,0.538,0.38,0.023,0.136,0.006,0.022,-1.557e-5,0,0,0,0,4.167e-5,0.014,16.129,204.317,87.198,0.043,1.995,-14.692,572.242,322.396,0.05,0.181
18.268,4573.548,111.271,-11.622,111.327,11.622,101.806,0.046,101.806,0.026,3.531,0.129,28.61,-80.599,9.778,0.033,0,0.001,-2.467e-6,2.849e4,5401,32.486,0.111,287.049,233.573,3.315,0.346,1.875e7,0,52.606,0.538,0.538,0.38,0.023,0.136,0.007,0.023,4.594e-4,0,0,0,0,4.746e-5,0.014,16.129,204.317,87.178,0.044,2.017,-14.728,571.828,322.374,0.05,0.181
18.318,4579.097,110.691,-11.6,110.747,11.601,101.983,0.046,101.983,0.026,3.524,0.134,28.61,-80.599,9.778,0.04,0,0.001,-4.995e-6,2.849e4,5401,32.486,0.111,287.015,233.573,3.313,0.344,1.864e7,0,52.011,0.538,0.538,0.38,0.022,0.135,0.009,0.028,-2.523e-4,0,0,0,0,6.018e-5,0.014,16.129,204.317,87.156,0.045,2.052,-14.764,571.417,322.352,0.05,0.182
18.368,4584.617,110.111,-11.58,110.167,11.581,102.159,0.047,102.159,0.026,3.518,0.125,28.61,-80.599,9.778,0.029,0,0.001,-8.255e-6,2.849e4,5401,32.486,0.111,287.058,233.573,3.316,0.342,1.854e7,0,51.419,0.538,0.538,0.38,0.022,0.135,0.006,0.02,7.747e-5,0,0,0,0,6.577e-5,0.014,16.129,204.317,87.133,0.046,2.052,-14.8,571.007,322.33,0.05,0.182
18.418,4590.108,109.533,-11.559,109.589,11.56,102.334,0.047,102.334,0.026,3.512,0.128,28.61,-80.599,9.778,0.034,0,0.001,-1.037e-5,2.849e4,5401,32.486,0.111,287.031,233.573,3.314,0.34,1.843e7,0,50.834,0.538,0.538,0.38,0.022,0.135,0.007,0.024,-4.4e-4,0,0,0,0,7.884e-5,0.014,16.129,204.317,87.107,0.047,2.088,-14.836,570.6,322.308,0.05,0.182
18.468,4595.571,108.955,-11.54,109.012,11.541,102.51,0.047,102.51,0.026,3.506,0.098,28.61,-80.599,9.778,0.008,0,-0.001,-3.339e-5,2.849e4,5401,32.486,0.111,287.13,233.573,3.321,0.339,1.833e7,0,50.249,0.537,0.537,0.38,0.022,0.135,0.002,0.006,-1.195e-4,0,0,0,0,-8.419e-5,0.014,16.129,204.317,87.081,0.048,2.034,-14.871,570.195,322.287,0.05,0.183
18.518,4601.004,108.379,-11.521,108.435,11.521,102.685,0.047,102.685,0.026,3.502,0.073,28.61,-80.599,9.778,0.044,0,-0.001,-5.322e-6,2.849e4,5401,32.486,0.111,286.983,233.573,3.311,0.337,1.822e7,0,49.671,0.537,0.537,0.38,0.022,0.135,0.009,0.031,-4.809e-4,0,0,0,0,-7.308e-5,0.014,16.129,204.317,87.055,0.049,1.99,-14.907,569.792,322.266,0.05,0.184
18.568,4606.408,107.803,-11.502,107.86,11.502,102.86,0.047,102.86,0.026,3.498,0.06,28.61,-80.599,9.778,0.064,0,-0.001,-2.254e-6,2.849e4,5401,32.486,0.111,286.9,233.573,3.306,0.335,1.812e7,0,49.099,0.537,0.537,0.38,0.022,0.135,0.014,0.045,2.699e-4,0,0,0,0,-6.555e-5,0.014,16.129,204.317,87.03,0.05,1.974,-14.942,569.391,322.244,0.05,0.187
