# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
8.4243735,2396.6225278,301.7642146,-29.7494537,301.9032083,29.7666335,65.300996,0.0289337,65.3010024,0.0253867,9.1600204,1.0111748,43.5000003,-119.9991904,9.7932748,0.0448138,0,0.0010404,-2.9645128e-5,2.8694743e4,5606,32.606055,0.1116278,288.1331285,234.0566419,3.3527489,0.92765,5.4465573e7,0,573.2454225,0.733525,0.7335296,0.3483905,0.153265,0.2318695,0.0099969,0.0337565,-3.1804148e-4,0,0,0,0,5.3091444e-6,0.0319509,16.129,204.3171233,87.9725151,0.0374334,1.7653923,-9.5480467,634.8257745,325.5127837,0.05,0.1309892
8.4743735,2411.6736351,300.2817773,-29.5454152,300.4200837,29.558976,65.7578425,0.0292949,65.7578491,0.0255251,9.1148702,0.8952688,43.5000003,-119.9991847,9.7932283,0.0260367,0,0.0014711,-2.8211364e-5,2.8694743e4,5606,32.606055,0.1116278,288.1827697,234.0566419,3.3558266,0.9232627,5.4127865e7,0,567.2799232,0.7342404,0.7342419,0.3492164,0.1542102,0.2308138,0.0057998,0.0198912,-1.3110131e-4,0,0,0,0,1.0719785e-5,0.031794,16.129,204.3171233,87.9481151,0.0440845,1.7721968,-9.6458789,633.5844047,325.4534974,0.05,0.1314028
8.5243735,2426.6508774,298.8096012,-29.3432123,298.9472611,29.3545747,66.2124802,0.0296598,66.2124869,0.0256656,9.071226,0.8166698,43.5000003,-119.9991791,9.7931821,0.0122968,0,0.002126,-5.357201e-5,2.8694743e4,5606,32.606055,0.1116278,288.2136399,234.0566419,3.3577406,0.9189159,5.3793598e7,0,561.4038038,0.7349546,0.734955,0.3500346,0.1551472,0.2297728,0.0027359,0.0087333,3.5067233e-5,0,0,0,0,2.2607185e-5,0.0316381,16.129,204.3171233,87.9138422,0.0483879,1.8791356,-9.743231,632.3491267,325.394502,0.05,0.1318054
8.5743735,2441.5547611,297.3473724,-29.1478149,297.4845876,29.15433,66.6650781,0.0300305,66.6650849,0.0258099,9.0343787,0.616317,43.5000003,-119.9991735,9.7931361,0.0227255,0,-0.0021132,-2.5064793e-5,2.8694743e4,5606,32.606055,0.1116278,288.152037,234.0566419,3.3539212,0.914586,5.3461385e7,0,555.5905108,0.7356715,0.7356727,0.3508496,0.1560811,0.2287408,0.005055,0.0169472,4.5672972e-5,0,0,0,0,-2.2556904e-5,0.0314833,16.129,204.3171233,87.8746638,0.0481267,1.8789047,-9.8401062,631.1198993,325.3357956,0.05,0.1321641
8.6243735,2456.3857747,295.8948004,-28.9526068,296.0319108,28.9567011,67.1161324,0.0304067,67.1161393,0.0259576,9.0088458,0.4869293,43.5000003,-119.9991679,9.7930903,0.0457267,0,-0.0011517,-2.4633376e-5,2.8694743e4,5606,32.606055,0.1116278,288.0427154,234.0566419,3.3471433,0.9102852,5.3131922e7,0,549.8530088,0.7363889,0.7363936,0.3516592,0.1570091,0.2277205,0.0101747,0.0337363,2.5122991e-4,0,0,0,0,-6.7654928e-6,0.0313296,16.129,204.3171233,87.8443772,0.0425397,1.8830357,-9.9365078,629.8966821,325.2773763,0.05,0.1325097
8.6743735,2471.1444064,294.4521156,-28.7550047,294.5891544,28.7591737,67.5659688,0.0307856,67.5659758,0.0261061,8.9845127,0.4896652,43.5000003,-119.9991623,9.7930447,0.045263,0,-2.465559e-4,-2.1748784e-5,2.8694743e4,5606,32.606055,0.1116278,288.0241487,234.0566419,3.3459921,0.9060173,5.2805415e7,0,544.1896203,0.737106,0.7371107,0.3524626,0.1579306,0.2267128,0.0100654,0.0332727,5.8545949e-5,0,0,0,0,-3.1311851e-7,0.031177,16.129,204.3171233,87.8320631,0.0345157,1.9281916,-10.0324389,628.6794344,325.219242,0.05,0.1328702
8.7243735,2485.8311507,293.0193071,-28.5572178,293.1562272,28.5626188,68.0145642,0.0311637,68.0145713,0.0262524,8.9587521,0.5554333,43.5000003,-119.9991568,9.7929994,0.0325872,0,6.4178319e-4,-3.0051577e-5,2.8694743e4,5606,32.606055,0.1116278,288.053199,234.0566419,3.3477932,0.9017737,5.2481357e7,0,538.5915736,0.7378242,0.7378266,0.3532614,0.1588473,0.2257155,0.0072387,0.0242248,-3.5882301e-4,0,0,0,0,2.1423328e-6,0.0310254,16.129,204.3171233,87.8368173,0.0276925,1.9422465,-10.1279027,627.4681159,325.1613909,0.05,0.1332523
8.7743735,2500.4465157,291.5976913,-28.2691121,291.734334,28.2774455,68.4617586,0.0315374,68.4617659,0.0263937,8.9279371,0.6864568,43.5000003,-119.9991512,9.7929543,0.0066354,0,0.00108,-9.7161208e-5,2.8694743e4,5606,32.606055,0.1116278,288.1342515,234.0566419,3.3528185,0.8975617,5.2160151e7,0,530.4741224,0.7349495,0.7349496,0.3537639,0.1564553,0.2247302,0.0014716,0.0052021,1.2137733e-4,0,0,0,0,6.1263535e-6,0.0308749,16.129,204.3171233,87.8537273,0.0242697,1.9690722,-10.2229027,626.262684,325.103821,0.05,0.1336007
8.8243735,2514.9912048,290.1926608,-27.9347758,290.3287905,27.9472485,68.907229,0.0319053,68.9072364,0.026529,8.8896703,0.8348655,43.5000003,-119.9991457,9.7929094,0.0235609,0,-9.1097621e-4,-1.7106253e-5,2.8694743e4,5606,32.606055,0.1116278,288.0510536,234.0566419,3.3476602,0.8934026,5.1843025e7,0,521.0470601,0.7300176,0.7300189,0.3540505,0.1522052,0.2237619,0.0052259,0.0179044,-1.9442182e-4,0,0,0,0,-4.4008034e-6,0.0307262,16.129,204.3171233,87.872969,0.0253001,2.0132818,-10.3174433,625.0630799,325.0465294,0.05,0.1340162
8.8743735,2529.4660544,288.8039617,-27.6176214,288.9393872,27.6311128,69.3506104,0.032268,69.3506179,0.0266591,8.8454021,0.8633556,43.5000003,-119.9991402,9.7928647,0.0318213,0,-1.7608633e-4,-6.3749471e-6,2.8694743e4,5606,32.606055,0.1116278,288.0019894,234.0566419,3.3446182,0.8892821,5.1529129e7,0,511.9837188,0.7253613,0.7253636,0.3543332,0.1482212,0.2228069,0.0070566,0.0231298,3.0542508e-4,0,0,0,0,-1.6601101e-7,0.0305791,16.129,204.3171233,87.8832663,0.0288054,1.9955275,-10.4115298,623.8692381,324.9895129,0.05,0.1344935
8.9243735,2543.8718574,287.4306666,-27.3163778,287.5654777,27.3274002,69.7918336,0.0326273,69.7918412,0.0267854,8.8043089,0.7760802,43.5000003,-119.9991347,9.7928202,0.0181135,0,2.8177761e-4,-1.5727854e-5,2.8694743e4,5606,32.606055,0.1116278,288.0382572,234.0566419,3.3468668,0.8852001,5.1218435e7,0,503.2545253,0.7209545,0.7209552,0.3546119,0.1444773,0.2218653,0.0040124,0.0129753,-3.7359419e-4,0,0,0,0,4.291869e-7,0.0304337,16.129,204.3171233,87.8818587,0.0347946,1.9157006,-10.5051675,622.6810911,324.9327685,0.05,0.1349098
8.9743735,2558.2093668,286.0721453,-27.0241398,286.2064647,27.0351128,70.2311265,0.032986,70.2311343,0.0269105,8.7674488,0.7701874,43.5000003,-119.9991293,9.7927759,0.0188543,0,4.7225943e-4,-2.073514e-6,2.8694743e4,5606,32.606055,0.1116278,288.0196476,234.0566419,3.345713,0.881174,5.0911939e7,0,494.8702154,0.7167924,0.7167932,0.3548855,0.1409661,0.2209408,0.0041745,0.0137179,-4.4390036e-4,0,0,0,0,1.2170412e-6,0.0302899,16.129,204.3171233,87.8742237,0.0413479,1.9418526,-10.5983613,621.4985767,324.8762931,0.05,0.1352598
9.0243735,2572.4793132,284.7280745,-26.7408389,284.8617974,26.7533671,70.668508,0.0333469,70.6685159,0.0270366,8.7273817,0.8186507,43.5000003,-119.9991238,9.7927319,0.029423,5.8159368e-9,0.0010607,-1.0815159e-5,2.8694743e4,5606,32.606055,0.1116278,287.9638753,234.0566419,3.3422552,0.8772006,5.0609433e7,0,486.8008633,0.7128501,0.712852,0.3551543,0.1376633,0.2200325,0.0065139,0.0215453,-6.5920294e-5,0,0,0,0,6.1975647e-6,0.0301476,16.129,204.3171233,87.860173,0.0445795,2.0608321,-10.6911159,620.3216345,324.8200837,0.05,0.1356072
9.0743735,2586.6824055,283.3978472,-26.4730288,283.5309687,26.4817608,71.1038471,0.0337114,71.1038551,0.0271648,8.6873697,0.6800002,43.5000003,-119.9991185,9.792688,0.0037702,0,0.0016323,-1.2563356e-4,2.8694743e4,5606,32.606055,0.1116278,288.0484445,234.0566419,3.3474985,0.873252,5.0309288e7,0,478.9746996,0.7090829,0.7090829,0.3554203,0.1345286,0.219134,8.3337309e-4,0.0032274,-3.6450078e-4,0,0,0,0,1.4814465e-5,0.0300068,16.129,204.3171233,87.8357228,0.0451132,2.0439303,-10.783436,619.1502064,324.7641378,0.05,0.1359615
9.1243735,2600.8193135,282.0806263,-26.2142345,282.2135042,26.2197838,71.5374821,0.0340797,71.5374902,0.0272951,8.6592291,0.5394189,43.5000003,-119.9991131,9.7926444,0.0228921,0,-0.0011166,-9.3448324e-6,2.8694743e4,5606,32.606055,0.1116278,287.9608298,234.0566419,3.3420663,0.8693405,5.0012197e7,0,471.4017103,0.7054881,0.7054893,0.3556825,0.1315577,0.2182479,0.0050616,0.0172294,3.5039318e-4,0,0,0,0,-6.9973889e-6,0.0298674,16.129,204.3171233,87.8098445,0.0433471,2.0066508,-10.8753259,617.9842371,324.7084525,0.05,0.1363067
9.1743735,2614.8906838,280.7763121,-25.959422,280.9089881,25.9648371,71.9697782,0.0344509,71.9697865,0.0274267,8.6326224,0.5302618,43.5000003,-119.9991077,9.792601,0.0240599,0,-7.7885272e-4,3.7621614e-6,2.8694743e4,5606,32.606055,0.1116278,287.9431783,234.0566419,3.3409719,0.8654788,4.9718882e7,0,464.0855762,0.7020639,0.7020652,0.3559403,0.1287467,0.217377,0.0053175,0.0176286,4.9072652e-4,0,0,0,0,-3.4360721e-6,0.0297293,16.129,204.3171233,87.7923065,0.0400634,2.0726733,-10.9667898,616.8236727,324.6530254,0.05,0.1366749
9.2243735,2628.8971541,279.4845675,-25.7112615,279.6170221,25.7176766,72.4007419,0.0348233,72.4007503,0.0275581,8.6055574,0.57439,43.5000003,-119.9991024,9.7925577,0.0141861,0,-3.2621162e-4,-9.4543964e-6,2.8694743e4,5606,32.606055,0.1116278,287.9687602,234.0566419,3.342558,0.8616548,4.9431648e7,0,457.0198648,0.6987869,0.6987874,0.3561944,0.1260742,0.2165184,0.0031325,0.010386,-1.9277972e-4,0,0,0,0,-6.0833719e-7,0.0295926,16.129,204.3171233,87.7828741,0.0368023,2.1456559,-11.0578318,615.7061743,324.5978539,0.05,0.1370612
9.2743735,2642.8393449,278.2050725,-25.4706636,278.3371921,25.4782353,72.8302647,0.0351958,72.8302732,0.0276886,8.5749723,0.6211006,43.5000003,-119.999097,9.7925147,0.0033646,0,-2.6785842e-4,9.1363346e-6,2.8694743e4,5606,32.606055,0.1116278,287.9986224,234.0566419,3.3444095,0.8578645,4.9148921e7,0,450.1744312,0.6956437,0.6956437,0.3564452,0.1235274,0.2156711,7.4227601e-4,0.0029306,-4.5201335e-4,0,0,0,0,-4.1393512e-7,0.0294572,16.129,204.3171233,87.7780821,0.0343098,2.2054409,-11.1484561,614.6153616,324.5429356,0.05,0.1374181
9.3243735,2656.7178581,276.9373886,-25.2381046,277.0691424,25.2459045,73.2582287,0.0355672,73.2582373,0.0278174,8.5435623,0.6275096,43.5000003,-119.9990917,9.7924719,5.4428991e-4,0,-1.762576e-4,1.3572624e-4,2.8694743e4,5606,32.606055,0.1116278,287.9980907,234.0566419,3.3443765,0.8541031,4.8868659e7,0,443.5148283,0.6926211,0.6926211,0.3566929,0.1210942,0.214834,1.2000653e-4,2.8979237e-4,2.4100442e-4,0,0,0,0,-1.8087584e-7,0.029323,16.129,204.3171233,87.7741813,0.0327419,2.2186582,-11.2386664,613.5295311,324.4882682,0.05,0.1382788
9.3743735,2670.5332747,275.6811499,-25.0131332,275.8125423,25.0202712,73.684623,0.0359366,73.6846317,0.0279436,8.5124676,0.597611,43.5000003,-119.9990865,9.7924292,0.0049583,0,-2.0674346e-4,1.7684191e-5,2.8694743e4,5606,32.606055,0.1116278,287.9700647,234.0566419,3.3426389,0.8503708,4.859087e7,0,437.0323023,0.6897115,0.6897116,0.3569377,0.1187668,0.214007,0.0010929,0.0034939,4.3246617e-4,0,0,0,0,-2.511296e-7,0.0291901,16.129,204.3171233,87.7704013,0.0317818,2.1969721,-11.3284666,612.4486371,324.4338492,0.05,0.1393553
9.4243735,2684.2861573,274.4359783,-24.7943233,274.5670785,24.8007028,74.1095216,0.0363037,74.1095304,0.0280672,8.4837753,0.5624842,43.5000003,-119.9990812,9.7923868,0.0106047,0,-2.0470068e-5,1.1925227e-5,2.8694743e4,5606,32.606055,0.1116278,287.9377591,234.0566419,3.340636,0.8466691,4.831562e7,0,430.7205515,0.6869088,0.686909,0.3571794,0.1165391,0.2131903,0.002337,0.0073492,-3.6971974e-5,0,0,0,0,0,0.0290583,16.129,204.3171233,87.7682693,0.0323233,2.1589101,-11.4178603,611.3726357,324.3796766,0.05,0.140474
9.4743735,2697.977053,273.201638,-24.5797089,273.3324642,24.5863475,74.5330135,0.0366688,74.5330225,0.0281884,8.4558245,0.5713087,43.5000003,-119.9990759,9.7923446,0.0070235,0,1.7355706e-4,1.2946734e-5,2.8694743e4,5606,32.606055,0.1116278,287.9416689,234.0566419,3.3408784,0.8430026,4.8043158e7,0,424.5782373,0.6842097,0.6842098,0.3574178,0.114407,0.2123849,0.0015469,0.0047843,-3.8600636e-4,0,0,0,0,1.8020518e-7,0.0289276,16.129,204.3171233,87.7695623,0.0360316,2.1506331,-11.5068511,610.301484,324.3257482,0.05,0.1413163
9.5243735,2711.6064983,271.9779408,-24.3679919,272.1084298,24.3768278,74.9550765,0.0370337,74.9550857,0.0283086,8.425988,0.6562832,43.5000003,-119.9990707,9.7923025,0.0128733,0,-1.9773028e-4,-1.8685985e-5,2.8694743e4,5606,32.606055,0.1116278,287.909542,234.0566419,3.3388865,0.8393751,4.7773696e7,0,418.6039046,0.6816108,0.6816112,0.3576526,0.1123667,0.2115916,0.0028346,0.0093805,2.0546359e-4,0,0,0,0,-2.3600353e-7,0.0287981,16.129,204.3171233,87.7731343,0.0433613,2.2117982,-11.5954425,609.23514,324.2720618,0.05,0.1418176
9.5743735,2725.1750226,270.7647252,-24.1643533,270.8947131,24.1732817,75.3755015,0.0374013,75.3755108,0.0284301,8.3910174,0.656947,43.5000003,-119.9990655,9.7922606,0.0148278,0,2.9907139e-4,-1.4470606e-5,2.8694743e4,5606,32.606055,0.1116278,287.8929243,234.0566419,3.3378562,0.8357705,4.7506299e7,0,412.7671863,0.679095,0.6790954,0.3578849,0.1104035,0.2108066,0.0032639,0.0104008,4.7848113e-4,0,0,0,0,5.4475745e-7,0.0286697,16.129,204.3171233,87.7726882,0.0503224,2.2147687,-11.6836379,608.1735624,324.2186154,0.05,0.1422982
9.6243735,2738.6831351,269.5614156,-23.967421,269.6910388,23.9750322,75.7942799,0.0377745,75.7942893,0.0285551,8.3605999,0.6040679,43.5000003,-119.9990603,9.7922189,0.0050339,0,2.5478395e-4,-3.4679582e-5,2.8694743e4,5606,32.606055,0.1116278,287.9222549,234.0566419,3.3396747,0.8321892,4.7240984e7,0,407.0630134,0.676658,0.676658,0.3581147,0.1085132,0.2100301,0.0011071,0.0038006,3.4320604e-4,0,0,0,0,3.9890551e-7,0.0285423,16.129,204.3171233,87.7674919,0.0556208,2.1680489,-11.7714406,607.1167114,324.165407,0.05,0.1427367
9.6743735,2752.1313279,268.3679059,-23.7741151,268.4971718,23.781352,76.2115559,0.0381547,76.2115655,0.0286846,8.3305663,0.5866435,43.5000003,-119.9990551,9.7921774,0.0025919,0,3.9442965e-4,-8.6996008e-5,2.8694743e4,5606,32.606055,0.1116278,287.9235396,234.0566419,3.3397543,0.8286428,4.6978394e7,0,401.5023568,0.6743031,0.6743031,0.3583414,0.1066974,0.2092643,5.6974997e-4,0.0023899,3.2514725e-4,0,0,0,0,9.6453154e-7,0.0284159,16.129,204.3171233,87.7610233,0.0571068,2.1743006,-11.8588539,606.0645483,324.1124345,0.05,0.1431458
9.7243735,2765.5200844,267.183918,-23.5868012,267.3128783,23.5926086,76.6273652,0.0385421,76.6273749,0.0288187,8.3023429,0.5234386,43.5000003,-119.99905,9.7921361,0.0101503,0,-3.8870897e-4,-3.4422175e-5,2.8694743e4,5606,32.606055,0.1116278,287.8864139,234.0566419,3.3374525,0.825118,4.671777e7,0,396.0619346,0.6720175,0.6720177,0.3585657,0.1049453,0.2085066,0.002231,0.0071802,2.9148615e-4,0,0,0,0,-9.4508398e-7,0.0282906,16.129,204.3171233,87.7538413,0.0539872,2.1292244,-11.9458808,605.0170354,324.0596962,0.05,0.1436118
9.7743735,2778.8498732,266.0091845,-23.40063,266.1379374,23.40712,77.0418647,0.0389352,77.0418745,0.0289559,8.2774065,0.5511631,43.5000003,-119.9990448,9.792095,0.0025982,0,-4.7875263e-5,-2.7039804e-5,2.8694743e4,5606,32.606055,0.1116278,287.9083208,234.0566419,3.3388108,0.8216296,4.6459938e7,0,390.7564563,0.6698069,0.6698069,0.3587867,0.1032605,0.2077598,5.7065858e-4,0.0021734,-2.1047882e-4,0,0,0,0,-1.4463197e-8,0.0281663,16.129,204.3171233,87.7496996,0.0461543,2.1604034,-12.0325244,603.9741361,324.0071902,0.05,0.1439684
9.8243735,2792.1211594,264.8437921,-23.2172349,264.9721648,23.2255115,77.454991,0.0393306,77.4550009,0.029094,8.2470538,0.6199887,43.5000003,-119.9990397,9.7920541,0.0143593,0,3.4204708e-4,2.0192834e-5,2.8694743e4,5606,32.606055,0.1116278,287.8556542,234.0566419,3.3355454,0.8181742,4.6204694e7,0,385.5771224,0.6676655,0.6676659,0.3590047,0.1016376,0.2070232,0.0031541,0.0106085,-4.2073461e-4,0,0,0,0,7.4475674e-7,0.0280429,16.129,204.3171233,87.7464596,0.0377961,2.2456448,-12.1187878,602.9358138,323.9549146,0.05,0.1442964
9.8743735,2805.3344019,263.6873897,-23.0391521,263.8153453,23.0482877,77.8665637,0.0397247,77.8665738,0.0292302,8.215654,0.6488711,43.5000004,-119.9990346,9.7920133,0.0223635,0,5.4665725e-4,2.0579198e-5,2.8694743e4,5606,32.606055,0.1116278,287.8179191,234.0566419,3.3332059,0.814741,4.5951415e7,0,380.5053799,0.6655833,0.6655843,0.3592204,0.1000685,0.2062944,0.0049119,0.0160404,1.9222815e-4,0,0,0,0,1.9189553e-6,0.0279205,16.129,204.3171233,87.7388446,0.0306134,2.2993233,-12.2046739,601.9020328,323.9028676,0.05,0.1446403
9.9243735,2818.4900456,262.5398114,-22.8645897,262.667283,22.8750034,78.2765194,0.0401149,78.2765297,0.0293627,8.1822384,0.6901599,43.5000004,-119.9990295,9.7919727,0.0329727,0,0.0010129,8.2612957e-6,2.8694743e4,5606,32.606055,0.1116278,287.7704378,234.0566419,3.330262,0.8113392,4.5700611e7,0,375.5494435,0.6635629,0.6635651,0.3594332,0.0985544,0.2055753,0.0072424,0.0244863,-4.0158807e-4,0,0,0,0,6.645188e-6,0.027799,16.129,204.3171233,87.7247343,0.0285372,2.401608,-12.2901855,600.8727583,323.8510476,0.05,0.1449951
9.9743735,2831.5885268,261.4008384,-22.6966565,261.527783,22.7058888,78.6847554,0.0405006,78.6847658,0.0294913,8.1475737,0.6474309,43.5000004,-119.9990245,9.7919323,0.0237124,0,0.0016027,1.7638154e-5,2.8694743e4,5606,32.606055,0.1116278,287.8003309,234.0566419,3.3321154,0.8079564,4.5451571e7,0,370.6883964,0.6615943,0.6615954,0.359644,0.0970871,0.2048632,0.0052044,0.0177316,3.1355603e-4,0,0,0,0,1.6783933e-5,0.0276784,16.129,204.3171233,87.7010548,0.0311132,2.4564836,-12.3753257,599.847956,323.7994527,0.05,0.1454469
10.0243735,2844.6302657,260.270062,-22.5348337,260.3966407,22.5411371,79.0913756,0.0408831,79.0913861,0.0296168,8.1182069,0.5330425,43.5000004,-119.9990194,9.791892,0.0029967,6.8079394e-9,-0.0017076,6.3519388e-5,2.8694743e4,5606,32.606055,0.1116278,287.8751056,234.0566419,3.3367514,0.8045906,4.5204181e7,0,365.9182282,0.6596742,0.6596742,0.3598528,0.0956638,0.2041576,6.5689446e-4,0.0018379,-4.7134214e-4,0,0,0,0,-1.9218771e-5,0.0275587,16.129,204.3171233,87.6705692,0.0375559,2.452933,-12.4600969,598.8275933,323.7480812,0.05,0.1460006
10.0743735,2857.6156666,259.1472768,-22.3785507,259.2736735,22.3814783,79.4966668,0.0412655,79.4966775,0.0297413,8.0948547,0.3619953,43.5000004,-119.9990144,9.791852,0.0437083,0,-0.0014738,1.4204814e-5,2.8694743e4,5606,32.606055,0.1116278,287.7116108,234.0566419,3.3266147,0.8012399,4.4958327e7,0,361.2366837,0.6577994,0.6578033,0.3600598,0.0942815,0.2034581,0.0095936,0.0316814,9.3803342e-5,0,0,0,0,-1.4441202e-5,0.0274399,16.129,204.3171233,87.6410749,0.0469324,2.3803804,-12.544502,597.8116382,323.6969318,0.05,0.1463588
10.1243735,2870.5451206,258.0321712,-22.2244306,258.1586969,22.2254835,79.9010466,0.0416512,79.9010575,0.0298674,8.0815459,0.2163392,43.5000004,-119.9990094,9.7918121,0.0783728,0,-3.8507713e-4,2.2459187e-5,2.8694743e4,5606,32.606055,0.1116278,287.5722216,234.0566419,3.3179726,0.7979075,4.4714173e7,0,356.6446333,0.6559698,0.6559823,0.3602649,0.0929396,0.2027653,0.0172201,0.0569102,4.3833782e-4,0,0,0,0,-9.9438211e-7,0.0273219,16.129,204.3171233,87.6238093,0.056353,2.2657682,-12.6285435,596.8000604,323.6460026,0.05,0.1467085
10.1743735,2883.4190133,256.9248658,-22.0651194,257.0516105,22.0669032,80.304879,0.042044,80.30489,0.0299974,8.0711715,0.2805799,43.5000004,-119.9990044,9.7917724,0.0618272,0,8.7360433e-4,1.0201584e-5,2.8694743e4,5606,32.606055,0.1116278,287.6313777,234.0566419,3.3216403,0.794615,4.4472929e7,0,352.1553313,0.6541951,0.6542029,0.3604666,0.0916448,0.2020837,0.0135705,0.0446802,-2.4059172e-4,0,0,0,0,5.1619655e-6,0.0272048,16.129,204.3171233,87.6283486,0.0625409,2.288862,-12.7122238,595.7928295,323.5952924,0.05,0.1470407
10.2243735,2896.2377429,255.825629,-21.9078593,255.9523473,21.9108595,80.708002,0.0424456,80.7080132,0.0301327,8.0530526,0.3625777,43.5000004,-119.9989994,9.7917328,0.039742,0,0.0013661,2.1157387e-5,2.8694743e4,5606,32.606055,0.1116278,287.7124238,234.0566419,3.3266651,0.7913401,4.4233337e7,0,347.7469744,0.6524613,0.6524645,0.3606665,0.0903863,0.2014085,0.0087119,0.0292967,6.0908671e-5,0,0,0,0,1.2731093e-5,0.0270885,16.129,204.3171233,87.6498524,0.0633716,2.2741084,-12.7955455,594.7899143,323.5447994,0.05,0.1474608
10.2743735,2909.0017031,254.7340639,-21.753126,254.860731,21.7577834,81.1102012,0.0428556,81.1102125,0.030273,8.0342338,0.4501629,43.5000004,-119.9989944,9.7916935,0.0151366,0,0.002054,4.5356008e-5,2.8694743e4,5606,32.606055,0.1116278,287.8037474,234.0566419,3.3323272,0.7880812,4.399529e7,0,343.4161725,0.6507658,0.6507663,0.3608645,0.089162,0.2007394,0.0033136,0.0114758,-1.2514085e-4,0,0,0,0,2.9029459e-5,0.026973,16.129,204.3171233,87.681787,0.05819,2.2094291,-12.8785113,593.7912845,323.4945222,0.05,0.1477761
10.3243735,2921.7112798,253.6502763,-21.6006002,253.7766475,21.6078883,81.5112741,0.0432714,81.5112856,0.0304162,8.0077573,0.5611656,43.5000004,-119.9989894,9.7916542,0.0159318,0,-0.001856,4.5527753e-5,2.8694743e4,5606,32.606055,0.1116278,287.7966216,234.0566419,3.3318854,0.7848477,4.3759317e7,0,339.1722,0.6491122,0.6491127,0.3610602,0.0879738,0.2000782,0.0034865,0.0118781,-2.5274936e-4,0,0,0,0,-2.3905241e-5,0.0268583,16.129,204.3171233,87.7177863,0.0483155,2.1767215,-12.9611235,592.7969093,323.4444591,0.05,0.1481815
10.3743735,2934.3668547,252.5739478,-21.452907,252.6999298,21.4617837,81.9109395,0.0436886,81.9109511,0.0305597,7.9784336,0.6172048,43.5000004,-119.9989845,9.7916152,0.0334541,5.8190937e-9,-0.0015737,-5.2375739e-6,2.8694743e4,5606,32.606055,0.1116278,287.7246572,234.0566419,3.3274236,0.7816297,4.3524847e7,0,335.0008676,0.6474937,0.647496,0.3612542,0.0868167,0.1994228,0.0073238,0.0241293,-1.7961392e-4,0,0,0,0,-1.7332897e-5,0.0267444,16.129,204.3171233,87.7493491,0.0374234,2.0970676,-13.0433848,591.8067593,323.3946088,0.05,0.1486023
10.4243735,2946.9687966,251.5049432,-21.3070425,251.6304316,21.3187621,82.3090666,0.0441029,82.3090784,0.0307003,7.9459207,0.7067951,43.5000004,-119.9989795,9.7915763,0.0593051,0,-9.5947125e-4,6.6493504e-6,2.8694743e4,5606,32.606055,0.1116278,287.6206701,234.0566419,3.3209764,0.7784427,4.3292745e7,0,330.9182618,0.6459168,0.6459239,0.3614455,0.0856949,0.1987765,0.0129924,0.0435261,9.3749454e-5,0,0,0,0,-6.4980312e-6,0.0266312,16.129,204.3171233,87.7721288,0.0273338,2.1009587,-13.1252974,590.8208054,323.3449698,0.05,0.1489343
10.4743735,2959.51747,250.4431865,-21.1639833,250.5680095,21.1790953,82.7054354,0.044511,82.7054474,0.0308358,7.9080789,0.7999293,43.5000004,-119.9989746,9.7915376,0.0856755,0,1.3224668e-4,1.133339e-5,2.8694743e4,5606,32.606055,0.1116278,287.5150565,234.0566419,3.3144283,0.7752855,4.3062927e7,0,326.9204221,0.6443793,0.644394,0.3616342,0.0846063,0.1981388,0.0187834,0.062322,1.9543386e-4,0,0,0,0,1.244945e-7,0.0265187,16.129,204.3171233,87.7795011,0.0206836,2.1814293,-13.2068638,589.839019,323.2955406,0.05,0.1492789
10.5243735,2972.0132327,249.3884501,-21.0281433,249.5125185,21.0417018,83.0998152,0.0449106,83.0998273,0.030965,7.8675181,0.7552514,43.5000004,-119.9989697,9.7914991,0.0756085,0,0.0014607,2.1267756e-5,2.8694743e4,5606,32.606055,0.1116278,287.5508794,234.0566419,3.3166494,0.7721404,4.2834405e7,0,322.9792165,0.6428714,0.6428828,0.3618215,0.0835438,0.1975061,0.0165639,0.0550787,-2.5384002e-4,0,0,0,0,1.5316952e-5,0.026407,16.129,204.3171233,87.7648274,0.0184539,2.1989161,-13.2880862,588.8613724,323.2463198,0.05,0.1496224
