# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
1.298,123.51,123.51,188.101,188.101,133.69,133.69,-0.009,2.006e-4,0.009,271.2382202,0.024,0.041,28.61,-80.6,1.9847258e-4,0,0,0,90.0116696,271.9257696,7160,1378,2.024,0.022,9.792,143.4,111.4,3.029,1161.318,16.564,133.957,0.711,0.248,0.303,0.16,0.711,5.141e-5,6.219e-4,-3.94E-04,0,0,0,0,0,0,0,14.197,998.8,0.001211,339.902,0.553,2.227e7,10.6,90,0.023,0.037,0.024
1.32,127.83,127.83,191.136,191.136,132.69,132.69,-0.01,2.082e-4,0.01,271.2382202,0.025,0.043,28.61,-80.6,3.9694516e-4,0,-2.93E-05,3.3327045e-5,90.0116696,273.8165303,7147,1365,2.022,0.022,9.792,143.5,111.3,3.039,1157.368,16.539,139.096,0.716,0.248,0.307,0.161,0.716,1.03e-4,7.672e-4,1.957e-4,0,0,0,0,0,0,0,14.169,998.3,0.00121,339.885,0.562,2.262e7,10.6,90,0.034,0.037,0.024
1.355,134.439,134.439,195.644,195.644,131.161,131.161,-0.011,2.237e-4,0.011,271.2382202,0.027,0.045,28.61,-80.6,6.65204e-4,0,-1.84E-05,2.4127889e-5,90.0116696,276.0510657,7126,1345,2.019,0.022,9.792,143.6,111.2,3.054,1151.443,16.501,146.962,0.722,0.247,0.312,0.163,0.722,1.729e-4,9.675e-4,-2.86E-04,0,0,0,0,0,0,0,14.126,997.5,0.00121,339.859,0.576,2.314e7,10.6,90,0.05,0.038,0.025
1.405,144.384,144.384,202.145,202.145,128.861,128.861,-0.012,2.601e-4,0.012,271.2382202,0.029,0.045,28.61,-80.6,4.697681e-4,0,2.9650566e-5,3.6764792e-6,90.0116696,274.9624459,7097,1315,2.015,0.022,9.792,143.7,111.1,3.078,1142.774,16.445,158.801,0.732,0.246,0.32,0.166,0.732,1.226e-4,3.545e-4,1.426e-4,0,0,0,0,0,0,0,14.062,996.3,0.001208,339.82,0.595,2.39e7,10.6,90,0.05,0.038,0.026
1.455,154.651,154.651,208.529,208.529,126.482,126.482,-0.013,3.08e-4,0.013,271.295516,0.031,0.047,28.61,-80.6,1.4129139e-4,0,0,0,90.0116696,270.8944455,7067,1285,2.011,0.022,9.792,143.8,111,3.102,1134.104,16.389,171.058,0.741,0.245,0.328,0.169,0.741,3.699e-5,5.636e-4,1.14e-4,0,0,0,0,0,0,0,13.995,995.1,0.001207,339.78,0.614,2.463e7,10.6,90,0.052,0.039,0.027
1.507,165.769,165.769,215.1,215.1,123.908,123.908,-0.015,3.573e-4,0.015,271.3528118,0.034,0.053,28.61,-80.6,6.0790822e-4,0,-4.56E-05,-1.98E-05,90.0116696,268.6599101,7036,1254,2.006,0.022,9.792,143.9,110.8,3.128,1125.004,16.33,184.318,0.752,0.243,0.336,0.172,0.752,1.597e-4,8.611e-4,-3.57E-04,0,0,0,0,0,0,0,13.923,993.8,0.001206,339.736,0.633,2.538e7,10.6,90,0.05,0.039,0.028
1.557,176.678,176.678,221.235,221.235,121.489,121.489,-0.017,3.936e-4,0.017,271.3528118,0.037,0.055,28.61,-80.6,6.3999386e-4,0,-6.01E-07,-2.02E-05,90.0116696,267.9723608,7007,1225,2.002,0.022,9.792,144,110.7,3.153,1117.196,16.283,197.294,0.761,0.242,0.344,0.175,0.761,1.689e-4,9.312e-4,-4.81E-04,0,0,0,0,0,0,0,13.852,992.5,0.001205,339.693,0.651,2.609e7,10.6,90,0.05,0.04,0.028
1.607,187.89,187.89,227.247,227.247,118.995,118.995,-0.019,4.176e-4,0.019,271.295516,0.039,0.051,28.61,-80.6,7.8724401e-5,0,0,0,90.0116696,270.264192,6979,1197,1.997,0.022,9.792,144.2,110.5,3.178,1109.388,16.236,210.653,0.771,0.241,0.352,0.178,0.771,2.086e-5,-3.82E-04,2.234e-4,0,0,0,0,0,0,0,13.779,991.2,0.001203,339.649,0.669,2.677e7,10.6,90,0.05,0.04,0.029
1.657,199.4,199.4,233.133,233.133,116.421,116.421,-0.021,4.41e-4,0.021,271.2382202,0.042,0.048,28.61,-80.6,4.2095209e-4,0,2.1645072e-5,6.8627611e-6,90.0116696,272.0976569,6950,1168,1.993,0.022,9.792,144.3,110.4,3.204,1101.58,16.188,224.421,0.782,0.24,0.36,0.181,0.782,1.119e-4,2.707e-4,4.812e-4,0,0,0,0,0,0,0,13.704,989.9,0.001202,339.603,0.686,2.744e7,10.6,90,0.05,0.04,0.03
1.707,211.201,211.201,238.888,238.888,113.785,113.785,-0.023,4.709e-4,0.023,271.1809244,0.044,0.053,28.61,-80.6,2.0953067e-4,0,0,0,90.0116696,271.9257696,6921,1139,1.988,0.022,9.792,144.4,110.2,3.23,1093.771,16.14,238.475,0.792,0.24,0.368,0.184,0.792,5.593e-5,1.429e-4,-1.90E-04,0,0,0,0,0,0,0,13.627,988.5,0.001201,339.557,0.704,2.809e7,10.6,90,0.039,0.041,0.031
1.746,220.604,220.604,243.285,243.285,111.681,111.681,-0.025,4.986e-4,0.025,271.1809244,0.046,0.058,28.61,-80.6,2.9879749e-4,0,-2.65E-05,4.1300708e-5,90.0116696,271.5246991,6899,1117,1.985,0.022,9.791,144.5,110.1,3.251,1087.681,16.102,249.663,0.8,0.239,0.374,0.187,0.8,8.002e-5,6.998e-4,-3.15E-04,0,0,0,0,0,0,0,13.566,987.4,0.0012,339.52,0.717,2.859e7,10.6,90,0.05,0.041,0.031
1.796,232.906,232.906,248.772,248.772,107.788,107.788,-0.027,5.352e-4,0.027,271.1236287,0.049,0.059,28.61,-80.6,3.7270905e-4,0,1.6520283e-6,-3.45E-06,90.0116696,269.2901637,6871,1089,1.981,0.022,9.791,144.7,110,3.277,1071.999,15.934,264.099,0.81,0.239,0.382,0.19,0.81,1.002e-4,4.407e-4,1.784e-4,0,0,0,0,0,0,0,13.486,985.9,0.001198,339.471,0.733,2.921e7,10.6,90,0.05,0.042,0.032
1.846,245.478,245.478,254.063,254.063,103.864,103.864,-0.03,5.649e-4,0.03,271.0663329,0.052,0.056,28.61,-80.6,1.6483996e-4,0,0,0,90.0116696,269.8058257,6843,1062,1.976,0.022,9.791,144.8,109.8,3.303,1056.318,15.764,278.524,0.82,0.238,0.389,0.193,0.82,4.451e-5,1.912e-4,1.881e-4,0,0,0,0,0,0,0,13.404,984.5,0.001197,339.422,0.749,2.98e7,10.6,90,0.019,0.042,0.033
1.865,250.324,250.324,256.022,256.022,102.36,102.36,-0.031,5.745e-4,0.031,271.0663329,0.053,0.057,28.61,-80.6,4.5595981e-5,0,0,0,90.0116696,270.4360793,6833,1051,1.975,0.022,9.791,144.8,109.8,3.313,1050.359,15.7,284.038,0.824,0.238,0.392,0.194,0.824,1.233e-5,2.253e-4,-3.82E-04,0,0,0,0,0,0,0,13.373,983.9,0.001196,339.403,0.754,3.002e7,10.6,90,0.028,0.042,0.033
1.894,257.662,257.662,258.924,258.924,101.223,101.223,-0.032,5.891e-4,0.032,271.0663329,0.055,0.058,28.61,-80.6,1.5246407e-4,0,0,0,90.0116696,271.2382202,6817,1036,1.972,0.022,9.791,144.9,109.7,3.328,1049.19,15.718,292.359,0.83,0.238,0.397,0.196,0.83,4.131e-5,4.981e-4,1.266e-4,0,0,0,0,0,0,0,13.325,983,0.001195,339.374,0.763,3.034e7,10.6,90,0.043,0.043,0.033
1.936,268.823,268.823,263.214,263.214,99.49,99.49,-0.035,6.14e-4,0.035,271.0090371,0.057,0.057,28.61,-80.6,3.6033316e-4,0,-2.83E-05,2.5305636e-5,90.0116696,272.32684,6794,1013,1.968,0.022,9.791,145,109.6,3.35,1047.437,15.745,304.955,0.839,0.237,0.403,0.198,0.839,9.8e-5,3.388e-4,3.003e-4,0,0,0,0,0,0,0,13.253,981.7,0.001194,339.33,0.776,3.081e7,10.6,90,0.05,0.043,0.034
1.986,282.107,282.107,268.137,268.137,97.425,97.425,-0.037,6.569e-4,0.038,271.0090371,0.06,0.059,28.61,-80.6,4.9778573e-4,0,6.9789443e-6,3.5125496e-5,90.0116696,273.1289809,6767,985,1.964,0.022,9.791,145.2,109.5,3.377,1045.386,15.777,319.841,0.849,0.237,0.411,0.201,0.849,1.36e-4,6.907e-4,3.738e-4,0,0,0,0,0,0,0,13.166,980.2,0.001193,339.278,0.79,3.136e7,10.6,90,0.009,0.044,0.034
1.995,284.457,284.457,268.988,268.988,97.06,97.06,-0.038,6.657e-4,0.038,271.0090371,0.06,0.059,28.61,-80.6,4.4547469e-4,0,1.5888438e-5,2.9905214e-5,90.0116696,272.9570936,6762,981,1.963,0.022,9.791,145.2,109.4,3.381,1045.027,15.783,322.461,0.85,0.236,0.412,0.202,0.85,1.217e-4,3.947e-4,-1.47E-04,0,0,0,0,0,0,0,13.151,979.9,0.001192,339.268,0.793,3.145e7,10.6,90,0.013,0.044,0.034
2.008,287.996,287.996,270.241,270.241,93.948,93.948,-0.039,6.8e-4,0.039,271.0090371,0.061,0.059,28.61,-80.6,3.3523761e-4,0,1.4626339e-5,3.2801834e-5,90.0116696,272.4987274,6756,974,1.962,0.022,9.791,145.2,109.4,3.388,1027.175,15.529,326.346,0.853,0.236,0.414,0.202,0.853,9.172e-5,-1.70E-04,-3.44E-04,0,0,0,0,0,0,0,13.128,979.5,0.001192,339.254,0.797,3.159e7,10.6,90,0.02,0.044,0.035
2.028,293.334,293.334,272.045,272.045,89.291,89.291,-0.04,7.033e-4,0.04,271.0090371,0.062,0.059,28.61,-80.6,1.5435483e-4,0,0,0,90.0116696,271.5819949,6746,964,1.961,0.022,9.791,145.3,109.3,3.398,1000.397,15.146,332.018,0.857,0.236,0.417,0.204,0.857,4.23e-5,5.359e-4,-3.57E-04,0,0,0,0,0,0,0,13.093,978.8,0.001191,339.233,0.802,3.179e7,10.6,90,0.03,0.045,0.035
2.057,301.406,301.406,274.579,274.579,82.333,82.333,-0.042,7.39e-4,0.042,271.0090371,0.064,0.058,28.61,-80.6,4.575641e-4,0,-6.62E-05,-7.69E-06,90.0116696,269.0609806,6731,949,1.958,0.022,9.791,145.4,109.3,3.412,960.231,14.57,340.169,0.862,0.236,0.421,0.205,0.862,1.257e-4,2.303e-5,-3.71E-04,0,0,0,0,0,0,0,13.041,977.9,0.00119,339.202,0.809,3.206e7,10.6,90,0.036,0.045,0.035
2.093,311.247,311.247,277.366,277.366,74.002,74.002,-0.044,7.721e-4,0.044,271.0090371,0.066,0.055,28.61,-80.6,9.0756515e-4,0,1.9337326e-6,-2.10E-05,90.0116696,266.7691494,6713,931,1.955,0.022,9.791,145.4,109.2,3.429,911.733,13.872,349.26,0.869,0.235,0.426,0.207,0.869,2.499e-4,5.455e-4,2.695e-4,0,0,0,0,0,0,0,12.977,976.7,0.001189,339.163,0.818,3.236e7,10.6,90,0.05,0.046,0.036
2.143,325.199,325.199,280.557,280.557,53.697,53.697,-0.048,7.893e-4,0.048,270.9517413,0.069,0.049,28.61,-80.6,1.7039765e-4,0,0,0,90.0116696,270.5506709,6691,909,1.952,0.022,9.791,145.5,109,3.449,784.591,11.976,359.782,0.876,0.235,0.432,0.209,0.876,4.705e-5,1.574e-4,4.055e-4,0,0,0,0,0,0,0,12.886,975.1,0.001188,339.108,0.827,3.27e7,10.6,90,0.015,0.046,0.036
2.158,329.413,329.413,281.317,281.317,47.677,47.677,-0.049,7.922e-4,0.049,270.9517413,0.069,0.045,28.61,-80.6,5.4723199e-4,0,-5.69E-05,2.6101411e-5,90.0116696,272.0403611,6685,903,1.951,0.022,9.791,145.6,109,3.454,746.448,11.405,362.291,0.877,0.235,0.433,0.209,0.877,1.512e-4,6.943e-4,-2.45E-04,0,0,0,0,0,0,0,12.859,974.6,0.001187,339.091,0.83,3.278e7,10.6,90,0.023,0.046,0.036
2.181,335.754,335.754,282.316,282.316,41.09,41.09,-0.05,8.002e-4,0.05,270.8944455,0.07,0.043,28.61,-80.6,7.5172063e-4,0,1.9114509e-5,2.1963382e-5,90.0116696,273.0143894,6677,895,1.949,0.021,9.791,145.6,109,3.461,705.317,10.788,365.578,0.88,0.235,0.435,0.21,0.88,2.079e-4,4.913e-4,4.307e-5,0,0,0,0,0,0,0,12.818,973.9,0.001186,339.066,0.833,3.288e7,10.6,90,0.034,0.047,0.036
2.214,345.304,345.304,283.537,283.537,31.323,31.323,-0.053,8.22e-4,0.053,270.8944455,0.072,0.046,28.61,-80.6,3.6829727e-4,0,4.3337891e-5,4.8749159e-5,90.0116696,272.0403611,6666,884,1.948,0.021,9.791,145.6,108.9,3.47,643.621,9.862,369.566,0.882,0.235,0.437,0.211,0.882,1.02e-4,-4.03E-05,-4.77E-05,0,0,0,0,0,0,0,12.756,972.8,0.001185,339.029,0.836,3.299e7,10.6,90,0.049,0.047,0.036
2.263,359.158,359.158,284.725,284.725,17.458,17.458,-0.056,8.639e-4,0.056,270.8944455,0.074,0.049,28.61,-80.6,3.6904212e-4,0,-6.01E-05,-4.70E-06,90.0116696,269.7485299,6649,868,1.945,0.021,9.791,145.7,108.8,3.482,554.504,8.517,373.318,0.885,0.234,0.439,0.212,0.885,1.023e-4,3.536e-4,4.914e-4,0,0,0,0,0,0,0,12.665,971.1,0.001184,338.974,0.84,3.309e7,10.6,90,0.05,0.048,0.036
2.313,373.413,373.413,285.368,285.368,8.309,8.31,-0.06,9.027e-4,0.06,270.8371498,0.077,0.047,28.61,-80.6,3.6909941e-4,0,8.8728881e-6,-3.03E-05,90.0116696,269.6912342,6637,855,1.943,0.021,9.791,145.7,108.8,3.491,495.262,7.621,375.131,0.887,0.234,0.44,0.212,0.887,1.024e-4,6.143e-4,-3.44E-04,0,0,0,0,0,0,0,12.573,969.5,0.001182,338.918,0.842,3.313e7,10.6,90,0.05,0.048,0.037
2.363,387.688,387.688,285.56,285.56,-0.63,0.631,-0.064,9.344e-4,0.064,270.8371498,0.079,0.036,28.61,-80.6,6.5890146e-4,0,-3.75E-05,2.2552255e-5,90.0116696,272.7279105,6624,843,1.941,0.021,9.791,145.7,108.7,3.498,436.021,6.722,375.331,0.887,0.234,0.441,0.212,0.887,1.828e-4,5.996e-4,4.921e-4,0,0,0,0,0,0,0,12.48,967.8,0.00118,338.862,0.843,3.312e7,10.6,90,0.026,0.048,0.037
2.389,395.111,395.111,285.484,285.484,-5.197,5.197,-0.066,9.57e-4,0.066,270.8371498,0.079,0.036,28.61,-80.6,6.5489076e-4,0,4.3337891e-5,4.747592e-5,90.0116696,272.9570936,6618,836,1.94,0.021,9.791,145.7,108.6,3.501,405.215,6.254,374.81,0.887,0.234,0.44,0.212,0.887,1.817e-4,4.983e-4,-8.09E-05,0,0,0,0,0,0,0,12.432,966.9,0.001179,338.833,0.843,3.309e7,10.6,90,0.039,0.049,0.037
2.428,406.24,406.24,285.155,285.155,-11.65,11.65,-0.069,0.001,0.069,270.8371498,0.081,0.036,28.61,-80.6,2.3164684e-4,0,-5.71E-05,-2.21E-05,90.0116696,270.0350088,6612,830,1.939,0.021,9.791,145.7,108.6,3.503,360.973,5.576,373.263,0.887,0.234,0.44,0.212,0.887,6.427e-5,-2.46E-04,-6.21E-05,0,0,0,0,0,0,0,12.359,965.6,0.001178,338.789,0.842,3.302e7,10.6,90,0.05,0.049,0.037
2.478,420.48,420.48,284.369,284.369,-19.746,19.746,-0.073,0.001,0.073,270.8371498,0.083,0.04,28.61,-80.6,6.0848118e-4,0,4.4101835e-6,-7.29E-05,90.0116696,268.5453186,6604,823,1.937,0.021,9.791,145.7,108.6,3.505,304.252,4.705,370.001,0.885,0.235,0.439,0.212,0.885,1.686e-4,6.108e-4,7.602e-5,0,0,0,0,0,0,0,12.267,963.9,0.001177,338.733,0.84,3.289e7,10.6,90,0.05,0.05,0.036
2.528,434.67,434.67,283.183,283.183,-27.653,27.653,-0.077,0.001,0.077,270.779854,0.085,0.041,28.61,-80.6,6.5947442e-4,0,-5.48E-05,-4.46E-05,89.9543738,271.5819949,6597,815,1.936,0.021,9.791,145.6,108.5,3.506,247.531,3.833,365.359,0.882,0.235,0.437,0.211,0.882,1.827e-4,8.376e-4,1.886e-4,0,0,0,0,0,0,0,12.175,962.3,0.001175,338.677,0.836,3.272e7,10.6,90,0.049,0.05,0.036
2.577,448.51,448.51,281.642,281.642,-35.227,35.227,-0.081,0.001,0.081,270.779854,0.086,0.025,28.61,-80.6,5.3382478e-4,0,1.8923523e-5,-5.98E-05,89.9543738,272.2122485,6589,807,1.935,0.021,9.791,145.6,108.5,3.506,191.944,2.975,359.542,0.879,0.235,0.434,0.21,0.879,1.476e-4,2.436e-5,-2.22E-05,0,0,0,0,0,0,0,12.085,960.6,0.001173,338.622,0.832,3.25e7,10.6,90,0.05,0.051,0.036
2.627,462.545,462.545,279.732,279.732,-41.155,41.155,-0.086,0.001,0.086,270.779854,0.087,0.018,28.61,-80.6,7.3796964e-4,0,1.9369157e-5,-3.63E-05,89.9543738,269.2901637,6585,804,1.934,0.021,9.791,145.5,108.5,3.502,145.98,2.264,352.526,0.875,0.235,0.431,0.209,0.875,2.037e-4,0.001,-1.56E-04,0,0,0,0,0,0,0,11.993,959,0.001172,338.567,0.826,3.224e7,10.6,90,0.05,0.051,0.036
2.677,476.478,476.478,277.529,277.529,-46.956,46.956,-0.09,0.001,0.09,270.779854,0.088,0.027,28.61,-80.6,2.2849557e-4,0,-1.97E-05,-6.38E-05,89.9543738,269.9777131,6582,800,1.934,0.021,9.791,145.5,108.4,3.498,100.016,1.552,344.629,0.87,0.235,0.427,0.207,0.87,6.295e-5,2.432e-4,-7.11E-05,0,0,0,0,0,0,0,11.903,957.4,0.00117,338.512,0.82,3.195e7,10.6,90,0.016,0.051,0.036
2.693,480.912,480.912,276.763,276.763,-48.787,48.787,-0.092,0.001,0.092,270.779854,0.089,0.028,28.61,-80.6,3.3644082e-4,0,-5.58E-05,-2.56E-05,89.9543738,270.7225582,6581,799,1.933,0.021,9.791,145.4,108.4,3.497,85.308,1.324,341.927,0.868,0.235,0.426,0.207,0.868,9.263e-5,2.233e-4,4.724e-4,0,0,0,0,0,0,0,11.874,956.8,0.001169,338.495,0.818,3.185e7,10.6,90,0.024,0.052,0.035
2.717,487.54,487.54,275.572,275.572,-50.447,50.447,-0.094,0.001,0.094,270.779854,0.089,0.029,28.61,-80.6,5.878547e-4,0,-4.34E-05,-5.09E-06,89.9543738,271.7538822,6580,798,1.933,0.021,9.791,145.4,108.4,3.494,70.254,1.091,337.764,0.866,0.236,0.424,0.206,0.866,1.617e-4,4.242e-4,-1.66E-04,0,0,0,0,0,0,0,11.831,956.1,0.001169,338.468,0.814,3.17e7,10.6,90,0.036,0.052,0.035
2.753,497.428,497.428,273.711,273.711,-52.911,52.911,-0.097,0.001,0.097,270.7225582,0.09,0.023,28.61,-80.6,4.7028376e-4,0,1.8350565e-5,-1.78E-05,89.9543738,272.0403611,6579,797,1.933,0.021,9.791,145.3,108.4,3.49,47.672,0.74,331.348,0.862,0.236,0.421,0.205,0.862,1.291e-4,3.257e-4,-1.99E-04,0,0,0,0,0,0,0,11.767,954.9,0.001168,338.43,0.809,3.146e7,10.6,90,0.008,0.053,0.035
2.761,499.616,499.616,273.286,273.286,-53.455,53.455,-0.098,0.001,0.098,270.7225582,0.09,0.021,28.61,-80.6,3.9190313e-4,0,2.6897185e-5,-2.55E-05,89.9543738,271.8684738,6578,797,1.933,0.021,9.791,145.3,108.4,3.489,42.654,0.662,329.895,0.861,0.236,0.42,0.205,0.861,1.076e-4,3.676e-4,4.898e-5,0,0,0,0,0,0,0,11.752,954.7,0.001167,338.421,0.808,3.141e7,10.6,90,0.012,0.053,0.035
2.773,502.891,502.891,272.644,272.644,-53.451,53.451,-0.099,0.001,0.099,270.7225582,0.091,0.017,28.61,-80.6,3.2687242e-4,0,1.1056494e-5,-4.34E-05,89.9543738,271.4101076,6578,797,1.933,0.021,9.791,145.3,108.4,3.487,40.512,0.629,327.72,0.86,0.236,0.419,0.204,0.86,8.967e-5,-4.00E-05,-1.44E-04,0,0,0,0,0,0,0,11.731,954.3,0.001167,338.408,0.806,3.132e7,10.6,90,0.018,0.053,0.035
2.791,507.79,507.79,271.682,271.682,-53.448,53.448,-0.1,0.001,0.1,270.7225582,0.091,0.013,28.61,-80.6,4.7234641e-4,0,-1.32E-05,-3.80E-05,89.9543738,270.7225582,6578,796,1.933,0.021,9.791,145.3,108.4,3.485,37.3,0.579,324.478,0.858,0.236,0.418,0.204,0.858,1.295e-4,5.58e-4,4.448e-4,0,0,0,0,0,0,0,11.699,953.7,0.001166,338.389,0.803,3.12e7,10.6,90,0.027,0.054,0.035
2.818,515.106,515.106,270.239,270.239,-53.453,53.453,-0.103,0.001,0.103,270.7225582,0.091,0.013,28.61,-80.6,5.7175458e-4,0,2.8759298e-5,-2.47E-05,89.9543738,269.9204173,6578,796,1.933,0.021,9.791,145.3,108.4,3.481,32.481,0.504,319.682,0.855,0.236,0.415,0.203,0.855,1.565e-4,6.543e-4,-4.35E-04,0,0,0,0,0,0,0,11.652,952.9,0.001166,338.36,0.799,3.102e7,10.6,90,0.04,0.054,0.035
2.858,526.007,526.007,268.074,268.074,-53.487,53.487,-0.107,0.001,0.107,270.7225582,0.092,0.022,28.61,-80.6,2.4522594e-4,0,-4.56E-05,-6.51E-05,89.9543738,270.0923046,6577,796,1.933,0.021,9.791,145.2,108.4,3.475,25.253,0.392,312.657,0.85,0.236,0.412,0.202,0.85,6.7e-5,2.731e-4,1.706e-4,0,0,0,0,0,0,0,11.581,951.7,0.001164,338.317,0.792,3.074e7,10.6,90,0.05,0.055,0.034
2.908,539.344,539.344,265.398,265.398,-53.551,53.551,-0.111,0.001,0.111,270.7225582,0.093,0.024,28.61,-80.6,3.9728894e-4,0,-4.39E-06,-2.86E-05,89.9543738,270.7225582,6577,795,1.933,0.021,9.791,145.1,108.4,3.469,16.33,0.254,304.132,0.845,0.237,0.408,0.2,0.845,1.083e-4,5.98e-4,3.164e-4,0,0,0,0,0,0,0,11.494,950.2,0.001163,338.264,0.785,3.041e7,10.6,90,0.05,0.055,0.034
2.958,552.547,552.547,262.718,262.718,-53.64,53.64,-0.116,0.001,0.116,270.7225582,0.094,0.011,28.61,-80.6,6.692147e-4,0,-1.55E-05,-8.75E-06,89.9543738,271.5819949,6576,794,1.933,0.021,9.79,145,108.4,3.462,7.406,0.115,295.767,0.839,0.237,0.404,0.198,0.839,1.82e-4,7.857e-4,-3.71E-04,0,0,0,0,0,0,0,11.408,948.7,0.001161,338.212,0.777,3.007e7,10.6,90,0.042,0.055,0.034
3,563.403,563.403,260.49,260.49,-53.731,53.731,-0.12,0.002,0.12,270.7225582,0.094,0.01,28.61,-80.6,5.878547e-4,0,3.8340426e-5,-4.73E-05,89.9543738,270.7225582,6576,794,1.933,0.021,9.79,145,108.4,3.457,0,0,288.94,0.835,0.237,0.401,0.197,0.835,1.596e-4,3.384e-4,-2.75E-05,0,0,0,0,0,0,0,11.338,947.5,0.00116,338.17,0.77,2.979e7,10.6,90,0.05,0.056,0.033
3.05,576.361,576.361,257.834,257.834,-52.516,52.516,-0.124,0.002,0.124,270.7225582,0.095,0.02,28.61,-80.6,2.538776e-4,0,-3.57E-05,-6.04E-05,89.9543738,270.1496004,6576,794,1.933,0.021,9.79,144.9,108.4,3.45,0,0,280.949,0.83,0.238,0.397,0.196,0.83,6.879e-5,3.771e-4,1.597e-4,0,0,0,0,0,0,0,11.254,946.1,0.001159,338.119,0.763,2.946e7,10.6,90,0.05,0.056,0.033
3.1,589.188,589.188,255.238,255.238,-51.35,51.35,-0.129,0.002,0.129,270.7225582,0.096,0.022,28.61,-80.6,4.6461148e-4,0,-5.13E-06,-1.96E-05,89.9543738,271.3528118,6576,794,1.933,0.021,9.79,144.8,108.4,3.444,0,0,273.286,0.825,0.238,0.393,0.194,0.825,1.257e-4,3.249e-4,-1.58E-04,0,0,0,0,0,0,0,11.17,944.6,0.001157,338.068,0.755,2.913e7,10.6,90,0.05,0.057,0.033
3.15,601.886,601.886,252.699,252.699,-50.236,50.236,-0.134,0.002,0.134,270.7225582,0.097,0.013,28.61,-80.6,4.4226612e-4,0,-1.36E-05,-1.99E-05,89.9543738,271.4101076,6576,794,1.933,0.021,9.79,144.8,108.4,3.438,0,0,265.957,0.82,0.238,0.389,0.193,0.82,1.194e-4,1.37e-4,-7.79E-05,0,0,0,0,0,0,0,11.088,943.2,0.001156,338.018,0.748,2.881e7,10.6,90,0.05,0.057,0.032
3.2,614.459,614.459,250.214,250.214,-49.172,49.172,-0.139,0.002,0.139,270.7225582,0.098,0.012,28.61,-80.6,3.5248364e-4,0,4.7364511e-5,-9.91E-06,89.9543738,270.7225582,6576,794,1.933,0.021,9.79,144.7,108.4,3.432,0,0,258.965,0.815,0.238,0.385,0.191,0.815,9.495e-5,-1.33E-04,1.109e-4,0,0,0,0,0,0,0,11.006,941.8,0.001155,337.969,0.74,2.85e7,10.6,90,0.05,0.057,0.032
3.25,626.908,626.908,247.781,247.781,-48.15,48.15,-0.144,0.002,0.144,270.7225582,0.098,0.016,28.61,-80.6,1.9669641e-4,0,0,0,89.9543738,270.264192,6576,794,1.933,0.021,9.79,144.7,108.4,3.426,0,0,252.244,0.811,0.239,0.382,0.19,0.811,5.289e-5,2.887e-5,4.957e-4,0,0,0,0,0,0,0,10.925,940.4,0.001153,337.92,0.733,2.82e7,10.6,90,0.05,0.058,0.032
3.3,639.238,639.238,245.398,245.398,-47.167,47.167,-0.149,0.002,0.149,270.7225582,0.099,0.019,28.61,-80.6,2.4602808e-4,0,-8.90E-06,-2.93E-05,89.9543738,270.1496004,6576,794,1.933,0.021,9.79,144.6,108.4,3.42,0,0,245.779,0.806,0.239,0.379,0.189,0.806,6.604e-5,1.736e-4,2.252e-4,0,0,0,0,0,0,0,10.845,939.1,0.001152,337.871,0.726,2.79e7,10.6,90,0.05,0.058,0.031
3.35,651.449,651.449,243.063,243.063,-46.22,46.22,-0.154,0.002,0.154,270.7225582,0.1,0.016,28.61,-80.6,1.1906063e-4,0,0,0,89.9543738,270.264192,6576,794,1.933,0.021,9.79,144.5,108.4,3.415,0,0,239.556,0.802,0.239,0.375,0.187,0.802,3.191e-5,-1.85E-04,-3.21E-04,0,0,0,0,0,0,0,10.766,937.7,0.001151,337.823,0.719,2.761e7,10.6,90,0.05,0.059,0.031
