# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
20.48,3391.142,45.079,-10.211,45.164,10.211,84.045,0.053,84.045,0.036,2.77,0.123,28.591,-80.615,9.782,0.516,8.045e-9,-1.393e-4,-4.571e-6,2.286e4,5147,21.343,0.091,267.8,219.5,3.101,0.139,8.685e6,0,10.005,0.586,0.587,0.415,0.119,0.052,0.101,0.314,-3.79e-4,0,0,0,0,-4.949e-6,0.006,15.6,190,84.511,0.057,1.988,-7.042,667.1,327.031,0.05,0.164
20.53,3393.384,44.569,-10.2,44.655,10.201,84.183,0.054,84.183,0.036,2.764,0.126,28.591,-80.615,9.782,0.573,8.063e-9,1.592e-4,-4.651e-6,2.286e4,5147,21.343,0.091,267.6,219.5,3.091,0.137,8.585e6,0,9.78,0.586,0.587,0.415,0.119,0.052,0.11,0.34,2.096e-5,0,0,0,0,9.865e-6,0.006,15.6,190,84.511,0.057,1.976,-7.057,666.9,327.022,0.05,0.164
20.58,3395.599,44.059,-10.189,44.145,10.19,84.321,0.054,84.321,0.037,2.757,0.141,28.591,-80.615,9.782,0.688,8.098e-9,4.775e-4,-4.477e-6,2.286e4,5147,21.343,0.091,267.2,219.5,3.062,0.136,8.488e6,0,9.564,0.586,0.587,0.415,0.119,0.052,0.134,0.411,-1.297e-4,0,0,0,0,7.514e-5,0.006,15.6,190,84.511,0.057,2.029,-7.071,666.7,327.014,0.05,0.165
20.63,3397.79,43.55,-10.18,43.637,10.181,84.459,0.054,84.459,0.037,2.75,0.133,28.591,-80.615,9.782,0.688,8.029e-9,9.549e-4,-4.717e-6,2.286e4,5147,21.343,0.091,267.3,219.5,3.071,0.134,8.388e6,0,9.339,0.586,0.587,0.415,0.119,0.052,0.127,0.389,1.552e-4,0,0,0,0,2.465e-4,0.006,15.6,190,84.511,0.057,1.964,-7.086,666.5,327.005,0.05,0.165
20.68,3399.954,43.041,-10.17,43.129,10.171,84.596,0.054,84.596,0.037,2.744,0.139,28.591,-80.615,9.782,0.745,8.012e-9,0.001,-4.284e-6,2.286e4,5147,21.343,0.091,267,219.5,3.054,0.132,8.29e6,0,9.126,0.586,0.587,0.415,0.119,0.052,0.141,0.43,-9.63e-5,0,0,0,0,4.484e-4,0.006,15.6,190,84.454,0.057,1.984,-7.1,666.3,326.996,0.05,0.165
20.73,3402.094,42.533,-10.159,42.621,10.161,84.733,0.054,84.733,0.037,2.736,0.157,28.591,-80.615,9.782,0.917,8.209e-9,0.002,-3.807e-6,2.286e4,5147,21.343,0.091,266.5,219.5,3.018,0.131,8.193e6,0,8.922,0.586,0.587,0.415,0.119,0.052,0.173,0.52,-2.415e-4,0,0,0,0,8.438e-4,0.005,15.6,190,84.454,0.057,2.076,-7.114,666.1,326.988,0.05,0.165
20.78,3404.208,42.025,-10.15,42.114,10.151,84.87,0.055,84.87,0.037,2.728,0.162,28.591,-80.615,9.782,0.974,8.297e-9,0.002,-3.54e-6,2.286e4,5147,21.343,0.091,266.3,219.5,3.004,0.129,8.095e6,0,8.715,0.586,0.588,0.415,0.119,0.052,0.186,0.556,-3.576e-4,0,0,0,0,0.001,0.005,15.6,190,84.397,0.057,2.101,-7.127,666,326.98,0.05,0.166
20.83,3406.296,41.518,-10.141,41.607,10.143,85.006,0.055,85.006,0.037,2.72,0.149,28.591,-80.615,9.782,0.859,8.099e-9,0.003,-3.595e-6,2.286e4,5147,21.343,0.091,266.5,219.5,3.022,0.128,7.996e6,0,8.498,0.586,0.587,0.415,0.118,0.052,0.169,0.509,1.307e-4,0,0,0,0,0.002,0.005,15.6,190,84.397,0.057,2.024,-7.141,665.8,326.971,0.05,0.166
20.88,3408.359,41.011,-10.133,41.101,10.134,85.142,0.055,85.142,0.037,2.713,0.14,28.591,-80.615,9.782,0.859,8.131e-9,0.003,-3.484e-6,2.286e4,5147,21.343,0.091,266.7,219.5,3.032,0.126,7.897e6,0,8.288,0.586,0.587,0.415,0.118,0.052,0.16,0.483,3.926e-4,0,0,0,0,0.003,0.005,15.6,190,84.339,0.057,1.977,-7.154,665.6,326.963,0.05,0.166
20.93,3410.397,40.505,-10.124,40.595,10.125,85.277,0.055,85.277,0.037,2.706,0.14,28.591,-80.615,9.782,0.859,7.883e-9,0.004,-3.883e-6,2.286e4,5147,21.343,0.091,266.6,219.5,3.025,0.125,7.799e6,0,8.086,0.586,0.587,0.415,0.118,0.052,0.166,0.498,-1.839e-4,0,0,0,0,0.004,0.005,15.6,190,84.282,0.057,1.989,-7.168,665.4,326.955,0.05,0.166
20.98,3412.41,39.999,-10.114,40.09,10.115,85.412,0.055,85.412,0.037,2.699,0.153,28.591,-80.615,9.782,1.031,8.036e-9,0.004,-3.081e-6,2.286e4,5147,21.343,0.091,266.1,219.5,2.996,0.123,7.704e6,0,7.895,0.586,0.587,0.415,0.118,0.052,0.192,0.572,-3.212e-4,0,0,0,0,0.005,0.005,15.6,190,84.168,0.057,2.077,-7.181,665.3,326.947,0.05,0.167
21.03,3414.397,39.493,-10.106,39.585,10.107,85.547,0.056,85.547,0.037,2.691,0.141,28.591,-80.615,9.782,0.917,8.06e-9,0.004,-2.994e-6,2.286e4,5147,21.343,0.091,266.4,219.5,3.011,0.122,7.605e6,0,7.692,0.586,0.587,0.415,0.118,0.052,0.179,0.532,4.782e-4,0,0,0,0,0.006,0.005,15.6,190,84.11,0.057,2.028,-7.194,665.1,326.94,0.05,0.167
21.08,3416.359,38.988,-10.099,39.08,10.1,85.681,0.056,85.681,0.037,2.685,0.125,28.591,-80.615,9.782,0.802,8.411e-9,0.005,-2.737e-6,2.286e4,5147,21.343,0.091,266.8,219.5,3.038,0.12,7.506e6,0,7.489,0.586,0.587,0.415,0.118,0.052,0.154,0.461,-2.153e-4,0,0,0,0,0.007,0.005,15.6,190,84.053,0.057,1.945,-7.206,664.9,326.932,0.05,0.167
21.13,3418.296,38.483,-10.092,38.577,10.092,85.816,0.056,85.816,0.037,2.679,0.105,28.591,-80.615,9.782,0.63,8.001e-9,0.005,-3.099e-6,2.286e4,5147,21.343,0.091,267.3,219.5,3.074,0.119,7.406e6,0,7.287,0.586,0.586,0.415,0.118,0.052,0.123,0.37,-2.69e-4,0,0,0,0,0.009,0.005,15.6,190,83.938,0.057,1.842,-7.219,664.7,326.924,0.05,0.167
21.18,3420.208,37.979,-10.084,38.073,10.084,85.949,0.056,85.949,0.038,2.674,0.1,28.591,-80.615,9.782,0.63,8.348e-9,0.005,-2.227e-6,2.286e4,5147,21.343,0.091,267.5,219.5,3.081,0.117,7.309e6,0,7.096,0.586,0.586,0.415,0.118,0.052,0.117,0.351,-4.998e-4,0,0,0,0,0.01,0.005,15.6,190,83.881,0.057,1.829,-7.231,664.6,326.917,0.05,0.168
21.23,3422.094,37.475,-10.076,37.57,10.076,86.083,0.056,86.083,0.038,2.669,0.101,28.591,-80.615,9.782,0.63,7.786e-9,0.005,-2.142e-6,2.286e4,5147,21.343,0.091,267.3,219.5,3.073,0.115,7.213e6,0,6.912,0.586,0.586,0.415,0.118,0.052,0.124,0.37,4.274e-4,0,0,0,0,0.011,0.005,15.6,190,83.766,0.057,1.862,-7.244,664.4,326.909,0.05,0.168
21.28,3423.955,36.971,-10.067,37.067,10.067,86.216,0.057,86.216,0.038,2.664,0.11,28.591,-80.615,9.782,0.745,8.09e-9,0.006,-1.875e-6,2.286e4,5147,21.343,0.091,266.9,219.5,3.047,0.114,7.118e6,0,6.735,0.586,0.587,0.415,0.118,0.052,0.146,0.433,-4.239e-4,0,0,0,0,0.012,0.005,15.6,190,83.652,0.057,1.946,-7.256,664.2,326.902,0.05,0.168
21.33,3425.791,36.468,-10.058,36.565,10.059,86.349,0.057,86.349,0.038,2.658,0.117,28.591,-80.615,9.782,0.859,7.978e-9,0.006,-1.299e-6,2.286e4,5147,21.343,0.091,266.6,219.5,3.025,0.112,7.023e6,0,6.561,0.586,0.587,0.415,0.118,0.052,0.165,0.486,-9.512e-5,0,0,0,0,0.014,0.005,15.6,190,83.537,0.057,2.02,-7.268,664.1,326.895,0.05,0.169
21.38,3427.602,35.966,-10.05,36.063,10.051,86.482,0.057,86.482,0.038,2.652,0.122,28.591,-80.615,9.782,0.917,7.681e-9,0.006,-1.197e-6,2.286e4,5147,21.343,0.091,266.3,219.5,3.009,0.111,6.928e6,0,6.387,0.585,0.587,0.415,0.118,0.052,0.18,0.525,3.856e-4,0,0,0,0,0.016,0.005,15.6,190,83.423,0.057,2.08,-7.279,663.9,326.888,0.05,0.169
21.43,3429.388,35.463,-10.041,35.562,10.042,86.615,0.057,86.615,0.038,2.646,0.135,28.591,-80.615,9.782,1.089,7.686e-9,0.007,-1.242e-6,2.286e4,5147,21.343,0.091,265.8,219.5,2.972,0.109,6.835e6,0,6.223,0.585,0.588,0.415,0.118,0.052,0.214,0.618,-3.121e-4,0,0,0,0,0.018,0.005,15.6,190,83.308,0.057,2.201,-7.291,663.8,326.881,0.05,0.169
21.48,3431.148,34.961,-10.033,35.061,10.034,86.747,0.058,86.747,0.038,2.639,0.139,28.591,-80.615,9.782,1.203,7.635e-9,0.007,-9.804e-7,2.286e4,5147,21.343,0.091,265.5,219.5,2.953,0.108,6.74e6,0,6.057,0.585,0.588,0.415,0.118,0.052,0.232,0.662,2.927e-4,0,0,0,0,0.021,0.004,15.6,190,83.193,0.056,2.27,-7.302,663.6,326.874,0.05,0.169
21.53,3432.884,34.46,-10.024,34.56,10.025,86.878,0.058,86.878,0.038,2.632,0.148,28.591,-80.615,9.782,1.318,8.214e-9,0.007,-6.729e-7,2.286e4,5147,21.343,0.091,265,219.5,2.926,0.107,6.647e6,0,5.896,0.585,0.588,0.415,0.118,0.052,0.258,0.731,1.477e-4,0,0,0,0,0.024,0.004,15.6,190,83.079,0.055,2.366,-7.314,663.5,326.867,0.05,0.17
21.58,3434.594,33.959,-10.018,34.06,10.019,87.01,0.058,87.01,0.038,2.624,0.137,28.591,-80.615,9.782,1.261,8.118e-9,0.008,-4.359e-7,2.286e4,5147,21.343,0.091,265.3,219.5,2.943,0.105,6.55e6,0,5.722,0.585,0.588,0.415,0.118,0.052,0.241,0.681,2.283e-4,0,0,0,0,0.028,0.004,15.6,190,82.907,0.055,2.335,-7.325,663.3,326.86,0.05,0.17
21.63,3436.28,33.458,-10.012,33.561,10.013,87.141,0.058,87.141,0.038,2.618,0.119,28.591,-80.615,9.782,1.089,7.741e-9,0.008,2.567e-7,2.286e4,5147,21.343,0.091,265.9,219.5,2.982,0.103,6.452e6,0,5.546,0.585,0.587,0.415,0.118,0.052,0.204,0.578,-3.815e-4,0,0,0,0,0.031,0.004,15.6,190,82.792,0.054,2.249,-7.336,663.2,326.853,0.05,0.17
21.68,3437.94,32.958,-10.006,33.061,10.007,87.272,0.058,87.272,0.038,2.612,0.106,28.591,-80.615,9.782,0.917,7.697e-9,0.009,1.335e-6,2.286e4,5147,21.343,0.091,266.3,219.5,3.008,0.102,6.355e6,0,5.377,0.585,0.587,0.416,0.118,0.052,0.181,0.508,-2.774e-5,0,0,0,0,0.035,0.004,15.6,190,82.621,0.054,2.201,-7.347,663,326.847,0.05,0.17
21.73,3439.575,32.458,-10,32.562,10,87.402,0.059,87.402,0.038,2.607,0.098,28.591,-80.615,9.782,0.859,8.012e-9,0.009,2.537e-6,2.286e4,5147,21.343,0.091,266.6,219.5,3.024,0.1,6.259e6,0,5.214,0.585,0.587,0.416,0.118,0.052,0.166,0.463,4.717e-4,0,0,0,0,0.038,0.004,15.6,190,82.449,0.053,2.181,-7.357,662.9,326.84,0.05,0.171
21.78,3441.186,31.958,-9.993,32.064,9.994,87.532,0.059,87.532,0.039,2.603,0.09,28.591,-80.615,9.782,0.802,8.37e-9,0.009,3.885e-6,2.286e4,5147,21.343,0.091,266.8,219.5,3.04,0.099,6.164e6,0,5.054,0.585,0.586,0.416,0.118,0.052,0.151,0.419,-3.568e-4,0,0,0,0,0.041,0.004,15.6,190,82.334,0.052,2.163,-7.368,662.8,326.834,0.05,0.171
21.83,3442.771,31.458,-9.987,31.565,9.987,87.662,0.059,87.662,0.039,2.598,0.087,28.591,-80.615,9.782,0.802,8.249e-9,0.009,4.773e-6,2.286e4,5147,21.343,0.091,266.9,219.5,3.043,0.097,6.069e6,0,4.9,0.585,0.586,0.416,0.118,0.052,0.149,0.41,-3.54e-4,0,0,0,0,0.044,0.004,15.6,190,82.162,0.052,2.179,-7.378,662.6,326.828,0.05,0.171
21.88,3444.332,30.959,-9.98,31.068,9.98,87.792,0.059,87.792,0.039,2.594,0.091,28.591,-80.615,9.782,0.859,7.614e-9,0.009,4.377e-6,2.286e4,5147,21.343,0.091,266.6,219.5,3.025,0.096,5.976e6,0,4.753,0.585,0.586,0.416,0.118,0.052,0.165,0.451,-1.046e-4,0,0,0,0,0.048,0.004,15.6,190,81.99,0.051,2.244,-7.388,662.5,326.822,0.05,0.171
21.93,3445.867,30.46,-9.974,30.57,9.974,87.922,0.059,87.922,0.039,2.589,0.083,28.591,-80.615,9.782,0.802,7.63e-9,0.01,5.89e-6,2.286e4,5147,21.343,0.091,266.8,219.5,3.042,0.094,5.88e6,0,4.601,0.585,0.586,0.416,0.118,0.052,0.15,0.404,1.354e-4,0,0,0,0,0.052,0.004,15.6,190,81.818,0.051,2.223,-7.398,662.3,326.816,0.05,0.172
21.98,3447.378,29.962,-9.969,30.073,9.969,88.051,0.06,88.051,0.039,2.586,0.072,28.591,-80.615,9.782,0.63,8.018e-9,0.01,9.113e-6,2.286e4,5147,21.343,0.091,267.3,219.5,3.074,0.093,5.784e6,0,4.449,0.585,0.586,0.416,0.118,0.052,0.122,0.32,3.223e-4,0,0,0,0,0.055,0.004,15.6,190,81.646,0.05,2.167,-7.408,662.2,326.81,0.05,0.172
22.03,3448.863,29.464,-9.964,29.576,9.964,88.18,0.06,88.18,0.039,2.582,0.056,28.591,-80.615,9.782,0.401,8.298e-9,0.01,1.832e-5,2.286e4,5147,21.343,0.091,268.2,219.5,3.127,0.091,5.686e6,0,4.297,0.585,0.585,0.416,0.118,0.052,0.078,0.185,-6.603e-5,0,0,0,0,0.058,0.004,15.6,190,81.475,0.05,2.064,-7.418,662.1,326.804,0.05,0.172
22.08,3450.324,28.965,-9.959,29.08,9.959,88.309,0.06,88.309,0.039,2.58,0.046,28.591,-80.615,9.782,0.229,8.068e-9,0.01,3.61e-5,2.286e4,5147,21.343,0.091,268.8,219.5,3.166,0.09,5.589e6,0,4.151,0.585,0.585,0.416,0.118,0.052,0.047,0.087,-4.327e-4,0,0,0,0,0.061,0.004,15.6,190,81.303,0.049,1.995,-7.427,662,326.798,0.05,0.173
22.13,3451.76,28.468,-9.954,28.584,9.954,88.438,0.06,88.438,0.039,2.578,0.036,28.591,-80.615,9.782,0.115,8.362e-9,0.01,1.027e-4,2.286e4,5147,21.343,0.091,269.3,219.5,3.203,0.088,5.493e6,0,4.009,0.585,0.585,0.416,0.118,0.052,0.019,-0.003,-6.252e-5,0,0,0,0,0.063,0.004,15.6,190,81.074,0.049,1.934,-7.436,661.8,326.792,0.05,0.173
22.18,3453.171,27.97,-9.951,28.088,9.951,88.567,0.061,88.567,0.039,2.576,0.014,28.591,-80.615,9.782,0.286,8.246e-9,-0.01,4.343e-5,2.286e4,5147,21.343,0.091,268.5,219.5,3.151,0.087,5.393e6,0,3.865,0.585,0.585,0.416,0.118,0.052,0.058,0.248,-3.582e-4,0,0,0,0,-0.065,0.004,15.6,190,80.902,0.048,1.739,-7.446,661.7,326.787,0.05,0.173
22.23,3454.557,27.472,-9.948,27.593,9.948,88.696,0.061,88.696,0.039,2.576,2.373e-4,28.591,-80.615,9.782,0.573,8.025e-9,-0.01,2.71e-5,2.286e4,5147,21.343,0.091,267.6,219.5,3.089,0.085,5.295e6,0,3.729,0.585,0.586,0.416,0.118,0.052,0.109,0.402,3.022e-4,0,0,0,0,-0.066,0.004,15.6,190,80.73,0.048,1.618,-7.455,661.6,326.781,0.05,0.173
22.28,3455.918,26.975,-9.942,27.098,9.942,88.825,0.061,88.825,0.039,2.576,4.549e-4,28.591,-80.615,9.782,0.573,7.757e-9,-0.01,2.771e-5,2.286e4,5147,21.343,0.091,267.5,219.5,3.085,0.084,5.201e6,0,3.598,0.585,0.586,0.416,0.118,0.052,0.112,0.412,-5.069e-5,0,0,0,0,-0.066,0.003,15.6,190,80.558,0.048,1.62,-7.463,661.5,326.776,0.05,0.174
22.33,3457.254,26.478,-9.935,26.603,9.935,88.954,0.061,88.954,0.039,2.576,0.008,28.591,-80.615,9.782,0.458,7.741e-9,-0.01,3.692e-5,2.286e4,5147,21.343,0.091,268.1,219.5,3.123,0.082,5.109e6,0,3.471,0.585,0.585,0.416,0.118,0.052,0.08,0.317,-2.392e-4,0,0,0,0,-0.066,0.003,15.6,190,80.386,0.048,1.703,-7.472,661.4,326.771,0.05,0.174
22.38,3458.566,25.982,-9.928,26.109,9.928,89.082,0.061,89.082,0.04,2.575,0.016,28.591,-80.615,9.782,0.286,7.926e-9,-0.01,5.725e-5,2.286e4,5147,21.343,0.091,268.7,219.5,3.162,0.081,5.018e6,0,3.346,0.585,0.585,0.416,0.118,0.052,0.049,0.224,-4.818e-4,0,0,0,0,-0.068,0.003,15.6,190,80.214,0.048,1.779,-7.481,661.2,326.766,0.05,0.174
22.43,3459.853,25.485,-9.923,25.615,9.923,89.211,0.062,89.211,0.04,2.575,0.017,28.591,-80.615,9.782,0.229,8.021e-9,-0.009,6.261e-5,2.286e4,5147,21.343,0.091,268.8,219.5,3.165,0.079,4.924e6,0,3.223,0.585,0.585,0.416,0.118,0.052,0.046,0.216,3.951e-4,0,0,0,0,-0.069,0.003,15.6,190,80.042,0.048,1.782,-7.489,661.1,326.761,0.05,0.174
22.48,3461.115,24.989,-9.917,25.122,9.917,89.34,0.062,89.34,0.04,2.574,0.02,28.591,-80.615,9.782,0.172,7.977e-9,-0.009,8.744e-5,2.286e4,5147,21.343,0.091,269,219.5,3.182,0.078,4.831e6,0,3.102,0.585,0.585,0.416,0.118,0.052,0.033,0.176,-6.015e-5,0,0,0,0,-0.071,0.003,15.6,190,79.87,0.048,1.806,-7.497,661,326.756,0.05,0.175
22.53,3462.352,24.494,-9.91,24.628,9.91,89.469,0.062,89.469,0.04,2.573,0.029,28.591,-80.615,9.782,0.057,7.799e-9,0.009,1.592e-4,2.286e4,5147,21.343,0.091,269.5,219.5,3.211,0.076,4.741e6,0,2.987,0.585,0.585,0.416,0.118,0.052,0.013,-0.032,3.662e-4,0,0,0,0,0.073,0.003,15.6,190,79.698,0.048,1.904,-7.505,660.9,326.751,0.05,0.175
22.58,3463.564,23.998,-9.904,24.136,9.904,89.597,0.062,89.597,0.04,2.571,0.035,28.591,-80.615,9.782,0.229,8.068e-9,0.009,5.715e-5,2.286e4,5147,21.343,0.091,268.8,219.5,3.171,0.075,4.65e6,0,2.874,0.585,0.585,0.416,0.118,0.051,0.043,0.06,-4.85e-4,0,0,0,0,0.076,0.003,15.6,190,79.527,0.048,1.958,-7.513,660.8,326.746,0.05,0.175
22.63,3464.751,23.503,-9.899,23.643,9.899,89.726,0.063,89.726,0.04,2.569,0.035,28.591,-80.615,9.782,0.229,7.935e-9,0.009,5.443e-5,2.286e4,5147,21.343,0.091,268.8,219.5,3.166,0.073,4.556e6,0,2.759,0.585,0.585,0.416,0.118,0.051,0.047,0.069,1.01e-4,0,0,0,0,0.08,0.003,15.6,190,79.355,0.048,1.947,-7.521,660.7,326.741,0.05,0.176
22.68,3465.914,23.009,-9.894,23.151,9.894,89.854,0.063,89.854,0.04,2.567,0.035,28.591,-80.615,9.782,0.286,7.797e-9,0.009,5.099e-5,2.286e4,5147,21.343,0.091,268.7,219.5,3.159,0.072,4.463e6,0,2.648,0.585,0.585,0.416,0.118,0.051,0.052,0.08,1.064e-4,0,0,0,0,0.083,0.003,15.6,190,79.183,0.048,1.934,-7.528,660.6,326.737,0.05,0.176
22.73,3467.052,22.514,-9.89,22.66,9.89,89.982,0.063,89.982,0.04,2.566,0.029,28.591,-80.615,9.782,0.115,8.397e-9,0.009,1.192e-4,2.286e4,5147,21.343,0.091,269.2,219.5,3.194,0.07,4.367e6,0,2.535,0.585,0.585,0.416,0.118,0.051,0.025,-0.007,4.365e-4,0,0,0,0,0.087,0.003,15.6,190,79.068,0.048,1.85,-7.536,660.5,326.732,0.05,0.176
22.78,3468.166,22.02,-9.885,22.168,9.885,90.111,0.063,90.111,0.04,2.564,0.029,28.591,-80.615,9.782,0.172,7.749e-9,0.009,1.017e-4,2.286e4,5147,21.343,0.091,269.1,219.5,3.186,0.069,4.273e6,0,2.428,0.585,0.585,0.416,0.118,0.051,0.031,0.007,1.989e-4,0,0,0,0,0.091,0.003,15.6,190,78.896,0.048,1.834,-7.543,660.4,326.728,0.05,0.176
22.83,3469.254,21.525,-9.881,21.678,9.881,90.239,0.063,90.239,0.04,2.563,0.027,28.591,-80.615,9.782,0.115,8.045e-9,0.009,1.44e-4,2.286e4,5147,21.343,0.091,269.2,219.5,3.196,0.067,4.179e6,0,2.322,0.585,0.585,0.416,0.118,0.051,0.023,-0.021,2.208e-4,0,0,0,0,0.095,0.003,15.6,190,78.724,0.048,1.787,-7.55,660.3,326.724,0.05,0.177
22.88,3470.318,21.032,-9.876,21.187,9.876,90.367,0.064,90.367,0.04,2.562,0.027,28.591,-80.615,9.782,0.172,8.007e-9,0.009,1.285e-4,2.286e4,5147,21.343,0.091,269.2,219.5,3.19,0.066,4.085e6,0,2.219,0.585,0.585,0.416,0.118,0.051,0.028,-0.01,-3.334e-4,0,0,0,0,0.099,0.003,15.6,190,78.553,0.048,1.762,-7.557,660.2,326.719,0.05,0.177
22.93,3471.357,20.538,-9.871,20.697,9.871,90.495,0.064,90.495,0.04,2.56,0.028,28.591,-80.615,9.782,0.229,7.988e-9,0.009,8.606e-5,2.286e4,5147,21.343,0.091,268.8,219.5,3.17,0.064,3.993e6,0,2.12,0.585,0.585,0.416,0.118,0.051,0.043,0.032,-1.293e-4,0,0,0,0,0.104,0.003,15.6,190,78.381,0.048,1.755,-7.564,660.1,326.715,0.05,0.177
22.98,3472.372,20.044,-9.867,20.207,9.867,90.623,0.064,90.623,0.041,2.559,0.025,28.591,-80.615,9.782,0.172,7.904e-9,0.009,1.281e-4,2.286e4,5147,21.343,0.091,269.1,219.5,3.185,0.063,3.898e6,0,2.02,0.585,0.585,0.416,0.118,0.051,0.032,-0.008,-2.535e-4,0,0,0,0,0.109,0.003,15.6,190,78.209,0.048,1.692,-7.57,660,326.711,0.05,0.177
23.03,3473.362,19.551,-9.863,19.718,9.863,90.751,0.064,90.751,0.041,2.558,0.027,28.591,-80.615,9.782,0.286,8.177e-9,0.009,8.585e-5,2.286e4,5147,21.343,0.091,268.7,219.5,3.162,0.061,3.805e6,0,1.926,0.585,0.585,0.416,0.118,0.051,0.049,0.041,3.872e-4,0,0,0,0,0.115,0.003,15.6,190,78.037,0.048,1.683,-7.577,660,326.707,0.05,0.178
23.08,3474.327,19.058,-9.857,19.229,9.857,90.879,0.065,90.879,0.041,2.556,0.034,28.591,-80.615,9.782,0.573,8.257e-9,0.009,3.93e-5,2.286e4,5147,21.343,0.091,267.6,219.5,3.092,0.06,3.716e6,0,1.838,0.585,0.585,0.416,0.117,0.051,0.106,0.206,-2.8e-4,0,0,0,0,0.121,0.002,15.6,190,77.865,0.048,1.74,-7.583,659.9,326.704,0.05,0.178
23.13,3475.268,18.565,-9.852,18.74,9.852,91.006,0.065,91.006,0.041,2.554,0.038,28.591,-80.615,9.782,0.802,8.058e-9,0.009,2.702e-5,2.286e4,5147,21.343,0.091,266.8,219.5,3.037,0.058,3.625e6,0,1.751,0.585,0.586,0.416,0.117,0.051,0.153,0.338,3.275e-4,0,0,0,0,0.128,0.002,15.6,190,77.693,0.048,1.772,-7.589,659.8,326.7,0.05,0.178
23.18,3476.184,18.073,-9.846,18.252,9.846,91.134,0.065,91.134,0.041,2.552,0.051,28.591,-80.615,9.782,1.375,8.23e-9,0.01,1.322e-5,2.286e4,5147,21.343,0.091,264.8,219.5,2.908,0.057,3.54e6,0,1.676,0.585,0.588,0.416,0.117,0.051,0.274,0.66,-1.995e-4,0,0,0,0,0.137,0.002,15.6,190,77.521,0.049,1.913,-7.595,659.7,326.696,0.05,0.178
23.23,3477.075,17.581,-9.842,17.765,9.842,91.262,0.065,91.262,0.041,2.549,0.052,28.591,-80.615,9.782,1.547,8.142e-9,0.01,1.288e-5,2.286e4,5147,21.343,0.091,264.3,219.5,2.882,0.056,3.448e6,0,1.592,0.585,0.589,0.416,0.117,0.051,0.3,0.717,2.337e-4,0,0,0,0,0.148,0.002,15.6,190,77.349,0.049,1.891,-7.601,659.6,326.693,0.05,0.179
23.28,3477.942,17.089,-9.839,17.277,9.839,91.389,0.065,91.389,0.041,2.547,0.047,28.591,-80.615,9.781,1.432,8.12e-9,0.01,1.601e-5,2.286e4,5147,21.343,0.091,264.7,219.5,2.901,0.054,3.353e6,0,1.504,0.585,0.588,0.416,0.117,0.051,0.28,0.654,-2.709e-4,0,0,0,0,0.16,0.002,15.6,190,77.177,0.049,1.795,-7.607,659.6,326.689,0.05,0.179
23.33,3478.784,16.597,-9.834,16.791,9.835,91.516,0.066,91.516,0.041,2.545,0.052,28.591,-80.615,9.781,1.776,8.085e-9,0.01,1.27e-5,2.286e4,5147,21.343,0.091,263.6,219.5,2.835,0.053,3.263e6,0,1.429,0.585,0.59,0.416,0.117,0.051,0.348,0.815,1.95e-5,0,0,0,0,0.172,0.002,15.6,190,77.006,0.049,1.825,-7.612,659.5,326.686,0.05,0.179
23.38,3479.601,16.105,-9.829,16.305,9.829,91.643,0.066,91.644,0.041,2.542,0.063,28.591,-80.615,9.781,2.349,8.12e-9,0.01,8.13e-6,2.286e4,5147,21.343,0.091,261.8,219.5,2.718,0.051,3.178e6,0,1.364,0.585,0.594,0.416,0.117,0.051,0.479,1.116,-4.238e-4,0,0,0,0,0.186,0.002,15.6,190,76.834,0.049,1.931,-7.617,659.4,326.683,0.05,0.18
23.43,3480.394,15.614,-9.824,15.819,9.825,91.771,0.066,91.771,0.041,2.538,0.069,28.591,-80.615,9.781,2.807,8.021e-9,0.01,6.196e-6,2.286e4,5147,21.343,0.091,260.5,219.5,2.631,0.05,3.09e6,0,1.302,0.587,0.599,0.418,0.117,0.051,0.585,1.336,-1.87e-4,0,0,0,0,0.203,0.002,15.6,190,76.662,0.049,1.986,-7.623,659.3,326.68,0.05,0.18
