43.1110,61.14,-5.86,-0.23,0.41,8.86,1
43.2110,61.15,-5.85,0.14,0.40,8.86,1
43.3110,61.12,-5.88,-0.29,0.40,8.86,1
43.4120,61.08,-5.92,-0.35,0.40,8.86,1
43.5130,61.07,-5.93,-0.11,0.41,8.86,1
43.6130,61.05,-5.95,-0.13,0.42,8.86,1
43.7140,61.05,-5.95,-0.00,0.43,8.86,1
43.8150,61.04,-5.96,-0.08,0.41,8.86,1
43.9150,61.04,-5.96,-0.01,0.41,8.86,1
44.0160,61.04,-5.96,0.03,0.43,8.86,1
44.1170,60.97,-6.03,-0.61,0.41,8.86,1
44.2210,60.96,-6.04,-0.08,0.41,8.86,1
44.3210,60.93,-6.07,-0.32,0.40,8.86,1
44.4210,60.89,-6.11,-0.31,0.42,8.86,1
44.5210,60.86,-6.14,-0.29,0.42,8.86,1
44.6210,60.86,-6.14,-0.00,0.41,8.86,1
44.7210,60.84,-6.16,-0.18,0.42,8.86,1
44.8210,60.80,-6.20,-0.27,0.40,8.86,1
44.9220,60.77,-6.23,-0.33,0.40,8.86,1
45.0230,60.73,-6.27,-0.34,0.39,8.86,1
45.1230,60.69,-6.31,-0.33,0.40,8.86,1
45.2240,60.65,-6.35,-0.35,0.39,8.86,1
45.3240,60.63,-6.37,-0.17,0.41,8.86,1
45.4250,60.58,-6.42,-0.39,0.40,8.86,1
45.5290,60.58,-6.42,-0.03,0.38,8.86,1
45.6290,60.58,-6.42,0.01,0.41,8.86,1
45.7290,60.54,-6.46,-0.38,0.41,8.86,1
45.8290,60.55,-6.45,0.09,0.41,8.86,1
45.9290,60.50,-6.50,-0.38,0.39,8.86,1
46.0290,60.48,-6.52,-0.16,0.41,8.86,1
46.1300,60.48,-6.52,-0.00,0.38,8.86,1
46.2300,60.50,-6.50,0.14,0.41,8.86,1
46.3310,60.55,-6.45,0.42,0.38,8.86,1
46.4320,60.52,-6.48,-0.24,0.39,8.86,1
46.5320,60.49,-6.51,-0.26,0.39,8.86,1
46.6330,60.49,-6.51,-0.01,0.41,8.86,1
46.7340,60.53,-6.47,0.34,0.39,8.86,1
46.8380,60.48,-6.52,-0.42,0.38,8.86,1
46.9380,60.51,-6.49,0.26,0.41,8.86,1
47.0380,60.51,-6.49,-0.01,0.42,8.86,1
47.1380,60.52,-6.48,0.07,0.41,8.86,1
47.2380,60.55,-6.45,0.26,0.41,8.86,1
47.3390,60.58,-6.42,0.26,0.40,8.86,1
47.4390,60.60,-6.40,0.20,0.42,8.86,1
47.5390,60.61,-6.39,0.05,0.41,8.86,1
47.6400,60.60,-6.40,-0.02,0.40,8.86,1
47.7400,60.64,-6.36,0.30,0.40,8.86,1
47.8410,60.67,-6.33,0.29,0.37,8.86,1
47.9420,60.67,-6.33,0.02,0.42,8.86,1
48.0420,60.65,-6.35,-0.16,0.39,8.86,1
48.1460,60.65,-6.35,-0.03,0.40,8.86,1
48.2460,60.64,-6.36,-0.10,0.38,8.86,1
48.3460,60.62,-6.38,-0.14,0.40,8.86,1
48.4460,60.66,-6.34,0.28,0.38,8.86,1
48.5460,60.67,-6.33,0.11,0.38,8.86,1
48.6460,60.67,-6.33,0.00,0.39,8.86,1
48.7470,60.68,-6.32,0.12,0.39,8.86,1
48.8470,60.70,-6.30,0.14,0.41,8.86,1
48.9480,60.66,-6.34,-0.28,0.40,8.86,1
49.0490,60.64,-6.36,-0.20,0.40,8.86,1
49.1490,60.65,-6.35,0.08,0.41,8.86,1
49.2500,60.69,-6.31,0.34,0.40,8.86,1
49.3510,60.69,-6.31,0.03,0.40,8.86,1
49.4510,60.71,-6.29,0.10,0.42,8.86,1
49.5540,60.72,-6.28,0.09,0.40,8.86,1
49.6540,60.67,-6.33,-0.42,0.41,8.86,1
49.7540,60.66,-6.34,-0.09,0.41,8.86,1
49.8540,60.69,-6.31,0.25,0.39,8.86,1
49.9550,60.68,-6.32,-0.08,0.37,8.86,1
50.0550,60.67,-6.33,-0.02,0.41,8.86,1
50.1560,60.69,-6.31,0.13,0.44,8.86,1
50.2570,60.66,-6.34,-0.25,0.43,8.86,1
50.3570,60.66,-6.34,-0.02,0.42,8.86,1
50.4580,60.66,-6.34,-0.01,0.42,8.86,1
50.5590,60.67,-6.33,0.09,0.40,8.86,1
50.6590,60.70,-6.30,0.28,0.40,8.86,1
50.7600,60.69,-6.31,-0.13,0.42,8.86,1
50.8640,60.70,-6.30,0.09,0.41,8.86,1
50.9640,60.70,-6.30,0.07,0.40,8.86,1
51.0640,60.70,-6.30,-0.02,0.37,8.86,1
51.1640,60.66,-6.34,-0.37,0.43,8.86,1
51.2640,60.65,-6.35,-0.06,0.37,8.86,1
51.3640,60.61,-6.39,-0.39,0.37,8.86,1
51.4640,60.63,-6.37,0.18,0.42,8.86,1
