14.2770,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.3110,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.3480,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.3830,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.4180,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.4530,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.4880,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.5230,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.5570,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.5930,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.6280,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.6580,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.6920,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.7280,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.7620,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.7980,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.8340,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.8700,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.9040,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.9400,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.9740,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
15.0130,67.00,0.00,0.09,2.33,8.86,1,-280.25,0.00
15.0530,67.08,0.08,2.23,59.51,8.86,1,-1601.28,0.03
15.1340,67.65,0.65,7.31,65.11,8.86,2,-2094.83,0.35
15.1760,68.08,1.08,10.09,66.17,8.86,2,-2121.31,0.66
15.2190,68.64,1.64,12.98,67.25,8.86,2,-2148.17,1.09
15.2620,69.32,2.32,15.92,68.32,8.86,2,-2174.65,1.64
15.3050,70.13,3.13,18.90,69.39,8.86,2,-2200.73,2.31
15.3480,71.08,4.08,21.93,70.45,8.86,2,-2226.39,3.11
15.3910,72.15,5.15,25.01,71.50,8.86,2,-2251.61,4.04
15.4370,73.46,6.46,28.35,72.62,8.86,2,-2278.18,5.19
15.4800,74.81,7.81,31.51,73.64,8.86,2,-2302.42,6.42
15.5240,76.30,9.30,34.72,74.65,8.86,2,-2326.28,7.79
15.5690,77.98,10.98,38.05,75.68,8.86,2,-2350.16,9.36
15.6140,79.85,12.85,41.50,76.67,8.86,2,-2372.83,11.14
15.6590,81.87,14.87,44.99,77.54,8.86,2,-2392.09,13.10
15.7040,84.05,17.05,48.52,78.40,8.86,2,-2410.96,15.24
15.7490,86.40,19.40,52.09,79.34,8.86,2,-2431.74,17.58
15.7940,88.90,21.90,55.70,80.32,8.86,2,-2453.55,20.12
15.8390,91.58,24.58,59.36,81.28,8.86,2,-2474.72,22.87
15.8880,94.68,27.68,63.40,82.32,8.86,2,-2497.25,26.12
15.9330,97.70,30.70,67.14,83.23,8.86,2,-2516.74,29.32
15.9780,100.89,33.89,70.93,84.13,8.86,2,-2535.77,32.76
16.0230,104.26,37.26,74.75,85.02,8.86,2,-2554.07,36.43
16.0690,107.88,40.88,78.70,85.90,8.86,2,-2572.03,40.44
16.1140,111.60,44.60,82.61,86.72,8.86,2,-2588.64,44.61
16.1590,115.49,48.49,86.55,87.53,8.86,2,-2604.55,49.04
16.2040,119.56,52.56,90.52,88.31,8.86,2,-2619.67,53.73
16.2500,123.92,56.92,94.62,89.09,8.86,2,-2634.38,58.80
16.2990,128.77,61.77,99.02,89.90,8.86,2,-2649.33,64.52
16.3450,133.52,66.52,103.19,90.60,8.86,2,-2661.79,70.20
16.3910,138.46,71.46,107.39,91.28,8.86,2,-2673.68,76.18
16.4380,143.59,76.59,111.62,91.93,8.86,2,-2684.65,82.47
16.4840,148.92,81.92,115.88,92.56,8.86,2,-2694.68,89.07
16.5300,154.45,87.45,120.16,93.15,8.86,2,-2703.74,96.00
16.5760,160.17,93.17,124.47,93.70,8.86,2,-2711.82,103.26
16.6210,166.10,99.10,128.81,94.23,8.86,2,-2718.88,110.85
16.6680,172.22,105.22,133.16,94.72,8.86,2,-2724.87,118.79
16.7170,178.98,111.98,137.83,95.22,8.86,2,-2730.65,127.63
16.7630,185.52,118.52,142.23,95.61,8.86,2,-2733.93,136.30
16.8090,192.27,125.27,146.64,95.99,8.86,2,-2736.66,145.33
16.8550,199.21,132.21,151.07,96.33,8.86,2,-2738.30,154.72
16.9010,206.37,139.37,155.52,96.62,8.86,2,-2738.83,164.49
16.9460,213.56,146.56,159.88,96.87,8.86,2,-2738.05,174.41
16.9920,221.12,154.12,164.34,97.09,8.86,2,-2736.57,184.93
17.0380,228.89,161.89,168.82,97.26,8.86,2,-2733.74,195.84
17.0840,236.86,169.86,173.30,97.38,8.86,2,-2729.77,207.15
17.1330,245.59,178.59,178.07,97.50,8.86,2,-2725.00,219.63
17.1790,253.98,186.98,182.56,97.50,8.86,2,-2717.89,231.77
17.2250,262.59,195.59,187.04,97.48,8.86,2,-2710.38,244.31
17.2710,271.40,204.40,191.52,97.42,8.86,2,-2701.67,257.27
17.3170,280.41,213.41,196.00,97.31,8.86,2,-2691.75,270.64
17.3630,289.63,222.63,200.47,97.15,8.86,2,-2680.67,284.43
17.4090,299.06,232.06,204.93,96.94,8.86,2,-2668.41,298.65
17.4550,308.69,241.69,209.38,96.69,8.86,2,-2654.96,313.30
17.5040,319.18,252.18,214.10,96.41,8.86,2,-2640.31,329.39
17.5500,329.24,262.24,218.52,96.02,8.86,2,-2623.41,344.94
17.5960,339.49,272.49,222.92,95.62,8.86,2,-2606.27,360.94
17.6420,349.94,282.94,227.29,95.16,8.86,2,-2587.91,377.39
17.6880,360.60,293.60,231.65,94.66,8.86,2,-2568.31,394.30
17.7340,371.46,304.46,235.98,94.11,8.86,2,-2547.46,411.67
17.7800,382.51,315.51,240.28,93.50,8.86,2,-2525.34,429.52
17.8260,393.76,326.76,244.55,92.84,8.86,2,-2501.95,447.84
17.8720,405.20,338.20,248.78,92.11,8.86,2,-2477.24,466.66
17.9210,417.61,350.61,253.26,91.33,8.86,2,-2450.72,487.26
17.9680,429.71,362.71,257.51,90.42,8.86,2,-2421.85,507.57
18.0140,441.75,374.75,261.63,89.49,8.86,2,-2392.63,527.98
18.0600,453.97,386.97,265.70,88.51,8.86,2,-2362.52,548.93
18.1060,466.38,399.38,269.72,87.45,8.86,2,-2331.09,570.47
