# Time [s],# Altitude [m],# Height [m AGL],# Velocity [m/s],# Acceleration [m/s^2],# Commanded Angle [deg],# Flight Phase [int enum],# Approximate Drag Force [N],# Expected Drag Force [N],# Target Velocity [m/s],# Velocity Error [m/s],# Roll [deg],# Relative Roll [deg],# Pitch (x) [deg],# Pitch (y) [deg],# Pitch (from vertical) [deg]
12092.1170,1390.35,10.35,-0.43,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.1790,1390.38,10.38,0.33,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.2450,1390.40,10.40,0.22,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.3070,1390.39,10.39,-0.07,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.3700,1390.40,10.40,0.16,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.4330,1390.41,10.41,0.01,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.4950,1390.39,10.39,-0.22,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.5630,1390.42,10.42,0.38,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.6260,1390.42,10.42,-0.07,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.6880,1390.45,10.45,0.45,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.7520,1390.43,10.43,-0.29,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.8150,1390.39,10.39,-0.51,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.8770,1390.40,10.40,0.15,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12092.9440,1390.41,10.41,0.14,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.0070,1390.39,10.39,-0.32,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.0690,1390.34,10.34,-0.62,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.1310,1390.34,10.34,0.06,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.1950,1390.35,10.35,0.14,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.2610,1390.40,10.40,0.61,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.3250,1390.38,10.38,-0.28,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.3880,1390.37,10.37,-0.13,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.4490,1390.40,10.40,0.33,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.5130,1390.42,10.42,0.29,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.5780,1390.44,10.44,0.22,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.6410,1390.39,10.39,-0.58,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.7040,1390.41,10.41,0.18,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.7670,1390.38,10.38,-0.32,0.12,39.03,2,-65.24,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.8290,1390.37,10.37,-0.10,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.8920,1390.35,10.35,-0.24,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12093.9580,1390.39,10.39,0.45,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.0220,1390.37,10.37,-0.25,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.0850,1390.40,10.40,0.34,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.1480,1390.37,10.37,-0.37,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.2100,1390.39,10.39,0.28,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.2780,1390.39,10.39,0.01,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.3390,1390.38,10.38,-0.10,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.4020,1390.36,10.36,-0.34,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.4660,1390.37,10.37,0.13,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.5290,1390.36,10.36,-0.04,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.5960,1390.35,10.35,-0.16,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.6590,1390.35,10.35,-0.02,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.7220,1390.35,10.35,-0.01,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.7830,1390.35,10.35,0.04,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.8470,1390.30,10.30,-0.63,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.9090,1390.35,10.35,0.54,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12094.9770,1390.37,10.37,0.29,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.0390,1390.41,10.41,0.49,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.1010,1390.38,10.38,-0.33,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.1650,1390.36,10.36,-0.34,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.2290,1390.38,10.38,0.32,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.2960,1390.38,10.38,-0.04,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.3590,1390.36,10.36,-0.21,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.4210,1390.37,10.37,0.11,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.4890,1390.41,10.41,0.46,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.5510,1390.44,10.44,0.39,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.6230,1390.45,10.45,0.15,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.6840,1390.42,10.42,-0.48,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.7480,1390.44,10.44,0.33,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.8100,1390.46,10.46,0.23,0.11,39.03,2,-65.17,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.8720,1390.47,10.47,0.13,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12095.9340,1390.48,10.48,0.10,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.0000,1390.46,10.46,-0.28,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.0610,1390.41,10.41,-0.55,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.1240,1390.45,10.45,0.52,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.1870,1390.48,10.48,0.28,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.2500,1390.48,10.48,0.12,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.3170,1390.47,10.47,-0.17,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.3800,1390.47,10.47,0.02,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.4420,1390.41,10.41,-0.78,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.5060,1390.42,10.42,0.13,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.5690,1390.38,10.38,-0.48,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.6310,1390.40,10.40,0.17,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.6980,1390.42,10.42,0.29,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.7610,1390.42,10.42,0.00,0.16,39.03,2,-65.50,-0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.8220,1390.45,10.45,0.41,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.8840,1390.46,10.46,0.09,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12096.9480,1390.42,10.42,-0.56,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.0200,1390.43,10.43,0.21,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.0820,1390.48,10.48,0.53,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.1450,1390.47,10.47,-0.07,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.2090,1390.47,10.47,-0.04,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.2720,1390.45,10.45,-0.17,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.3370,1390.43,10.43,-0.26,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.4050,1390.40,10.40,-0.41,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.4680,1390.39,10.39,-0.16,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.5310,1390.42,10.42,0.45,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.5930,1390.39,10.39,-0.40,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.6560,1390.40,10.40,0.17,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.7220,1390.43,10.43,0.26,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.7830,1390.43,10.43,0.08,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.8460,1390.43,10.43,0.02,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.9130,1390.48,10.48,0.54,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12097.9760,1390.47,10.47,-0.07,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.0490,1390.48,10.48,0.12,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.1120,1390.51,10.51,0.38,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.1740,1390.47,10.47,-0.56,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.2360,1390.48,10.48,0.10,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.3000,1390.48,10.48,0.04,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.3660,1390.51,10.51,0.39,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.4330,1390.50,10.50,-0.18,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.4950,1390.50,10.50,0.06,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.5630,1390.47,10.47,-0.35,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.6250,1390.46,10.46,-0.15,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.6930,1390.46,10.46,-0.04,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.7600,1390.43,10.43,-0.31,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.8230,1390.45,10.45,0.19,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.8850,1390.47,10.47,0.20,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12098.9490,1390.50,10.50,0.41,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.0120,1390.46,10.46,-0.52,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.0790,1390.49,10.49,0.45,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.1410,1390.51,10.51,0.23,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.2040,1390.51,10.51,-0.09,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.2730,1390.51,10.51,0.01,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.3350,1390.49,10.49,-0.18,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.4020,1390.48,10.48,-0.17,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.4640,1390.44,10.44,-0.44,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.5260,1390.46,10.46,0.19,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.5880,1390.43,10.43,-0.30,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.6520,1390.41,10.41,-0.34,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.7150,1390.47,10.47,0.77,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.7820,1390.43,10.43,-0.44,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.8510,1390.40,10.40,-0.35,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.9140,1390.37,10.37,-0.41,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12099.9760,1390.37,10.37,-0.04,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.0380,1390.42,10.42,0.63,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.1040,1390.38,10.38,-0.41,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.1660,1390.43,10.43,0.54,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.2290,1390.43,10.43,0.10,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.2920,1390.42,10.42,-0.18,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.3550,1390.43,10.43,0.18,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.4170,1390.42,10.42,-0.13,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.4840,1390.42,10.42,0.01,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.5460,1390.42,10.42,-0.11,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.6090,1390.42,10.42,0.01,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.6720,1390.40,10.40,-0.22,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.7360,1390.39,10.39,-0.14,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.8030,1390.41,10.41,0.25,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.8660,1390.44,10.44,0.43,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.9280,1390.46,10.46,0.20,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12100.9900,1390.44,10.44,-0.27,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.0540,1390.45,10.45,0.16,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.1200,1390.48,10.48,0.31,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.1850,1390.45,10.45,-0.28,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.2470,1390.46,10.46,0.09,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.3100,1390.47,10.47,0.05,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.3740,1390.46,10.46,-0.04,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.4370,1390.43,10.43,-0.42,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.5040,1390.46,10.46,0.35,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.5670,1390.49,10.49,0.41,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.6280,1390.43,10.43,-0.79,0.12,39.03,2,-65.24,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.6900,1390.43,10.43,0.04,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.7540,1390.42,10.42,-0.15,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.8190,1390.43,10.43,0.08,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.8830,1390.39,10.39,-0.54,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12101.9460,1390.41,10.41,0.33,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.0150,1390.40,10.40,-0.13,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.0780,1390.37,10.37,-0.35,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.1430,1390.37,10.37,0.00,0.15,39.03,2,-65.43,-0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.2070,1390.38,10.38,0.07,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.2680,1390.40,10.40,0.20,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.3330,1390.39,10.39,-0.08,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.3950,1390.35,10.35,-0.50,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.4640,1390.35,10.35,0.03,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.5290,1390.40,10.40,0.62,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.5910,1390.40,10.40,-0.01,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.6550,1390.40,10.40,0.00,0.15,39.03,2,-65.43,-0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.7180,1390.39,10.39,-0.20,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.7800,1390.38,10.38,-0.10,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.8480,1390.39,10.39,0.10,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.9100,1390.37,10.37,-0.23,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12102.9740,1390.39,10.39,0.33,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.0370,1390.37,10.37,-0.26,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.0990,1390.39,10.39,0.26,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.1660,1390.41,10.41,0.16,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.2290,1390.40,10.40,-0.05,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.2910,1390.41,10.41,0.15,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.3550,1390.37,10.37,-0.54,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.4190,1390.39,10.39,0.27,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.4800,1390.43,10.43,0.42,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.5470,1390.41,10.41,-0.19,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.6100,1390.40,10.40,-0.18,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.6710,1390.39,10.39,-0.07,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.7340,1390.43,10.43,0.55,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.7970,1390.41,10.41,-0.26,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.8640,1390.42,10.42,0.04,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.9280,1390.43,10.43,0.12,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12103.9910,1390.42,10.42,-0.09,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.0520,1390.41,10.41,-0.16,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.1160,1390.37,10.37,-0.54,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.1810,1390.39,10.39,0.24,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.2430,1390.42,10.42,0.38,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.3070,1390.41,10.41,-0.05,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.3700,1390.40,10.40,-0.15,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.4390,1390.41,10.41,0.10,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.5020,1390.43,10.43,0.23,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.5700,1390.44,10.44,0.23,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.6390,1390.42,10.42,-0.23,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.7020,1390.42,10.42,-0.03,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.7630,1390.42,10.42,-0.10,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.8270,1390.45,10.45,0.42,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.8920,1390.44,10.44,-0.13,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12104.9550,1390.45,10.45,0.11,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.0180,1390.45,10.45,0.06,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
12105.0810,1390.45,10.45,0.01,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.12,-992.88,1.75,0.31,1.78
